Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.1,40,116,MCT,342.02,9, 10, 10, 9, 0, 1, 0, 4, 1, 1, 0, 1, 1, 1, 5, 10, 23, 2, 1, 1, 1, 0, 0, 0, 1, 6, 0,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=10; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=23; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=6; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,ROUNDROBIN,591.9799999999999,5, 5, 16, 3, 0, 1, 5, 4, 2, 6, 0, 0, 0, 6, 4, 4, 11, 5, 1, 6, 3, 5, 0, 0, 3, 3, 0,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=16; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=5; i3.large=4; i3.xlarge=2; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=1; r5.large=6; r5.xlarge=3; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,STATIC,320.38,9, 6, 11, 13, 0, 1, 2, 4, 1, 2, 0, 2, 1, 1, 3, 8, 21, 3, 2, 1, 1, 1, 0, 0, 1, 4, 0,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=21; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,NOML,335.22999999999996,8, 6, 13, 15, 0, 2, 1, 1, 0, 3, 0, 3, 3, 3, 9, 5, 12, 2, 1, 1, 1, 5, 0, 0, 1, 3, 0,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=9; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,TEXTDISTANCE,353.69999999999993,9, 6, 7, 8, 0, 2, 1, 3, 1, 4, 0, 7, 3, 2, 10, 10, 11, 3, 1, 1, 3, 5, 0, 0, 1, 0, 0,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=7; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=10; m5zn.2xlarge=10; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,CRITICALPATH,400.28,8, 8, 14, 14, 0, 3, 2, 7, 1, 1, 0, 2, 1, 2, 3, 6, 13, 2, 2, 2, 1, 0, 0, 0, 2, 4, 0,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=14; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=7; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=13; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,CRITICALPATHREVERSE,415.61999999999995,7, 6, 11, 12, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 3, 6, 24, 4, 1, 2, 1, 1, 0, 0, 3, 9, 0,{c5.2xlarge=7; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=24; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,RESHIV2,335.22999999999996,11, 6, 13, 15, 0, 2, 1, 3, 1, 1, 0, 2, 1, 1, 2, 4, 16, 2, 1, 4, 1, 0, 0, 0, 3, 8, 0,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=16; m5zn.xlarge=2; r5.2xlarge=1; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,RESHIV3,333.2899999999999,12, 6, 12, 15, 0, 2, 1, 3, 1, 1, 0, 2, 1, 1, 2, 4, 14, 4, 1, 4, 1, 0, 0, 0, 3, 8, 0,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,RESHIMAX,347.52,8, 9, 11, 13, 0, 1, 1, 6, 1, 1, 0, 2, 1, 2, 3, 7, 13, 3, 2, 2, 2, 0, 0, 0, 3, 7, 0,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=6; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=7; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=0}
chipseq,exponential,0.1,40,116,RESHIFCFS,353.3999999999999,8, 7, 11, 15, 0, 1, 1, 4, 1, 1, 0, 2, 0, 1, 3, 4, 24, 3, 1, 1, 1, 0, 0, 0, 1, 8, 0,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=24; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=8; z1d.xlarge=0}
chipseq,exponential,0.1,40,117,MINMIN,346.63999999999993,7, 6, 8, 11, 0, 1, 1, 3, 1, 1, 0, 1, 2, 1, 3, 7, 29, 2, 1, 1, 1, 0, 0, 0, 3, 8, 0,{c5.2xlarge=7; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=7; m5zn.large=29; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=0}
chipseq,exponential,0.1,40,117,MAXMIN,349.71999999999997,13, 15, 2, 0, 0, 10, 3, 0, 3, 1, 2, 2, 2, 2, 3, 9, 2, 6, 5, 2, 1, 0, 2, 4, 0, 2, 7,{c5.2xlarge=13; c5.xlarge=15; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=5; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=7}
chipseq,exponential,0.1,40,117,MCT,455.17999999999995,11, 15, 6, 0, 0, 7, 1, 0, 0, 1, 3, 4, 2, 1, 1, 11, 6, 9, 4, 2, 1, 0, 1, 2, 0, 2, 8,{c5.2xlarge=11; c5.xlarge=15; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=3; m5.xlarge=4; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=4; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=8}
chipseq,exponential,0.1,40,117,ROUNDROBIN,710.55,13, 8, 0, 0, 0, 8, 3, 0, 0, 5, 2, 2, 11, 4, 1, 4, 3, 8, 6, 2, 1, 0, 2, 4, 0, 1, 10,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=2; m5.xlarge=2; m5a.2xlarge=11; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=6; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=10}
chipseq,exponential,0.1,40,117,STATIC,368.8799999999999,10, 12, 4, 0, 0, 7, 1, 0, 1, 2, 2, 5, 5, 2, 1, 6, 12, 10, 5, 2, 1, 0, 2, 2, 0, 3, 3,{c5.2xlarge=10; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=5; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
chipseq,exponential,0.1,40,117,NOML,323.88999999999993,17, 16, 4, 0, 0, 2, 0, 0, 0, 2, 2, 6, 6, 1, 3, 6, 2, 5, 5, 2, 2, 0, 4, 5, 0, 3, 5,{c5.2xlarge=17; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=6; m5a.2xlarge=6; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=2; m5zn.xlarge=5; r5.2xlarge=5; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5}
chipseq,exponential,0.1,40,117,TEXTDISTANCE,339.13999999999993,12, 11, 3, 0, 0, 5, 1, 0, 0, 4, 7, 8, 6, 2, 4, 10, 3, 6, 3, 1, 3, 0, 4, 2, 0, 1, 2,{c5.2xlarge=12; c5.xlarge=11; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=7; m5.xlarge=8; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=10; m5zn.large=3; m5zn.xlarge=6; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.1,40,117,CRITICALPATH,395.15,14, 6, 5, 0, 0, 7, 2, 0, 2, 2, 4, 5, 0, 3, 1, 9, 6, 5, 6, 2, 2, 0, 4, 4, 0, 4, 5,{c5.2xlarge=14; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=4; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=6; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5}
chipseq,exponential,0.1,40,117,CRITICALPATHREVERSE,410.04999999999995,14, 11, 4, 0, 0, 5, 0, 0, 0, 1, 2, 3, 1, 1, 1, 9, 8, 11, 6, 2, 2, 0, 3, 3, 0, 5, 6,{c5.2xlarge=14; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=8; m5zn.xlarge=11; r5.2xlarge=6; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,exponential,0.1,40,117,RESHIV2,347.47999999999996,15, 14, 5, 0, 0, 7, 2, 0, 1, 1, 4, 4, 0, 1, 1, 9, 6, 8, 3, 4, 2, 0, 2, 1, 0, 4, 4,{c5.2xlarge=15; c5.xlarge=14; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=3; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.1,40,117,RESHIV3,347.47999999999996,15, 14, 5, 0, 0, 6, 2, 0, 1, 1, 4, 5, 0, 1, 1, 9, 6, 8, 3, 4, 2, 0, 2, 1, 0, 4, 4,{c5.2xlarge=15; c5.xlarge=14; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=4; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=3; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.1,40,117,RESHIMAX,353.47999999999996,12, 15, 4, 0, 0, 7, 0, 0, 2, 1, 5, 4, 0, 2, 1, 8, 5, 4, 4, 4, 1, 0, 2, 6, 0, 3, 8,{c5.2xlarge=12; c5.xlarge=15; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=5; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=4; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=8}
chipseq,exponential,0.1,40,117,RESHIFCFS,410.03999999999996,18, 11, 5, 0, 0, 5, 1, 0, 1, 1, 3, 4, 0, 1, 1, 9, 11, 6, 3, 2, 1, 0, 2, 2, 0, 5, 6,{c5.2xlarge=18; c5.xlarge=11; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,exponential,0.1,40,118,MINMIN,329.63999999999993,15, 11, 3, 0, 0, 6, 2, 0, 1, 1, 2, 2, 3, 1, 1, 10, 7, 10, 5, 1, 1, 0, 1, 4, 0, 5, 6,{c5.2xlarge=15; c5.xlarge=11; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=5; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,exponential,0.1,40,118,MAXMIN,533.6399999999999,8, 4, 0, 2, 0, 7, 2, 4, 4, 5, 0, 2, 3, 4, 1, 0, 15, 8, 2, 2, 6, 0, 2, 5, 4, 0, 8,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=2; i3.large=4; i3.xlarge=4; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=8; r5.2xlarge=2; r5.large=2; r5.xlarge=6; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=8}
chipseq,exponential,0.1,40,118,MCT,418.40999999999997,9, 4, 0, 5, 0, 7, 1, 4, 2, 2, 0, 2, 0, 1, 2, 0, 25, 11, 1, 2, 4, 0, 1, 3, 6, 0, 6,{c5.2xlarge=9; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=11; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=6}
chipseq,exponential,0.1,40,118,ROUNDROBIN,550.65,1, 5, 0, 0, 0, 8, 3, 2, 2, 7, 0, 7, 5, 5, 3, 0, 20, 6, 1, 2, 4, 0, 1, 5, 1, 0, 10,{c5.2xlarge=1; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=7; m5a.2xlarge=5; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=6; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=10}
chipseq,exponential,0.1,40,118,STATIC,578.92,18, 2, 0, 4, 0, 4, 1, 5, 2, 2, 0, 2, 3, 2, 1, 0, 23, 11, 1, 1, 4, 0, 1, 2, 2, 0, 7,{c5.2xlarge=18; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=1; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=11; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=7}
chipseq,exponential,0.1,40,118,NOML,490.0,12, 5, 0, 5, 0, 7, 1, 1, 0, 6, 0, 1, 9, 1, 6, 0, 11, 6, 2, 2, 4, 0, 1, 7, 4, 0, 7,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=1; m5a.2xlarge=9; m5a.large=1; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=2; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=7; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=7}
chipseq,exponential,0.1,40,118,TEXTDISTANCE,547.38,10, 3, 0, 3, 0, 5, 2, 4, 0, 10, 0, 6, 4, 3, 8, 0, 11, 5, 3, 2, 8, 0, 2, 2, 3, 0, 4,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=10; m5.large=0; m5.xlarge=6; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=3; r5.large=2; r5.xlarge=8; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.1,40,118,CRITICALPATH,396.1099999999999,10, 1, 0, 5, 0, 8, 1, 7, 3, 4, 0, 2, 0, 3, 6, 0, 22, 4, 2, 1, 4, 0, 3, 6, 2, 0, 4,{c5.2xlarge=10; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=1; i3.large=7; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.1,40,118,CRITICALPATHREVERSE,531.5799999999999,8, 2, 0, 6, 0, 7, 1, 3, 1, 2, 0, 2, 0, 1, 2, 0, 27, 9, 3, 3, 4, 0, 2, 4, 3, 0, 8,{c5.2xlarge=8; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=9; r5.2xlarge=3; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=8}
chipseq,exponential,0.1,40,118,RESHIV2,401.29999999999995,10, 2, 0, 5, 0, 9, 1, 3, 3, 5, 0, 4, 0, 3, 1, 0, 22, 7, 2, 4, 5, 0, 1, 4, 3, 0, 4,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=1; i3.large=3; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=7; r5.2xlarge=2; r5.large=4; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.1,40,118,RESHIV3,401.29999999999995,10, 4, 0, 5, 0, 10, 1, 3, 3, 5, 0, 4, 0, 2, 1, 0, 20, 8, 2, 4, 5, 0, 1, 4, 2, 0, 4,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=1; i3.large=3; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=8; r5.2xlarge=2; r5.large=4; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
