Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.15,40,0,MINMIN,762.1899999999999,0, 6, 23, 12, 10, 16, 4, 1, 0, 8, 2, 11, 17, 0, 3, 47, 0, 7, 0, 3, 15, 5, 7, 5, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=23; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=16; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=11; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=47; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=15; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,72,TEXTDISTANCE,476.3699999999999,6, 11, 0, 14, 3, 0, 0, 2, 1, 20, 29, 0, 5, 69, 11, 0, 8, 0, 0, 3, 8, 2, 0, 1, 8, 0, 4,{c5.2xlarge=6; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=14; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=20; m5.large=29; m5.xlarge=0; m5a.2xlarge=5; m5a.large=69; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=8; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,72,CRITICALPATH,525.8199999999999,10, 35, 0, 45, 12, 0, 0, 0, 0, 8, 2, 0, 1, 0, 0, 0, 56, 0, 0, 5, 6, 0, 1, 0, 8, 8, 9,{c5.2xlarge=10; c5.xlarge=35; c5a.2xlarge=0; c5a.xlarge=45; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=56; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=8; z1d.xlarge=9}
viralrecon,exponential,0.15,40,72,CRITICALPATHREVERSE,454.17999999999995,46, 10, 0, 67, 7, 0, 0, 1, 0, 8, 1, 0, 0, 0, 0, 0, 37, 0, 0, 5, 4, 0, 0, 0, 2, 8, 9,{c5.2xlarge=46; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=67; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=37; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=8; z1d.xlarge=9}
viralrecon,exponential,0.15,40,72,RESHIV2,364.15999999999997,38, 5, 0, 64, 15, 0, 0, 1, 0, 8, 2, 0, 0, 0, 0, 0, 38, 0, 0, 9, 6, 0, 0, 0, 9, 6, 5,{c5.2xlarge=38; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=64; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=6; z1d.xlarge=5}
viralrecon,exponential,0.15,40,72,RESHIV3,371.93999999999994,33, 14, 0, 66, 13, 0, 0, 1, 0, 9, 2, 0, 0, 0, 0, 0, 38, 0, 0, 10, 6, 0, 0, 0, 3, 6, 5,{c5.2xlarge=33; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=66; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=9; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=5}
viralrecon,exponential,0.15,40,72,RESHIMAX,368.5699999999998,16, 11, 0, 56, 11, 0, 0, 1, 0, 9, 3, 0, 0, 2, 0, 0, 50, 0, 0, 9, 7, 0, 0, 0, 10, 14, 7,{c5.2xlarge=16; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=56; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=9; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=50; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=14; z1d.xlarge=7}
viralrecon,exponential,0.15,40,72,RESHIFCFS,365.8299999999999,20, 8, 0, 78, 11, 0, 0, 1, 0, 6, 1, 0, 0, 0, 0, 0, 48, 0, 0, 5, 5, 0, 0, 0, 8, 7, 8,{c5.2xlarge=20; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=78; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=48; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=8}
viralrecon,exponential,0.15,40,73,MINMIN,564.2099999999999,17, 6, 0, 29, 5, 0, 0, 12, 0, 5, 2, 0, 3, 19, 1, 0, 40, 0, 0, 7, 32, 1, 1, 4, 5, 9, 8,{c5.2xlarge=17; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=12; i3.xlarge=0; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=19; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=40; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=32; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=8}
viralrecon,exponential,0.15,40,73,MAXMIN,534.4099999999999,9, 12, 6, 11, 8, 4, 3, 13, 7, 5, 0, 11, 6, 4, 1, 20, 12, 0, 0, 13, 21, 0, 14, 2, 0, 0, 24,{c5.2xlarge=9; c5.xlarge=12; c5a.2xlarge=6; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=4; i3.2xlarge=3; i3.large=13; i3.xlarge=7; m5.2xlarge=5; m5.large=0; m5.xlarge=11; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=20; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=13; r5.xlarge=21; r5a.2xlarge=0; r5a.large=14; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=24}
viralrecon,exponential,0.15,40,73,MCT,568.6599999999999,11, 6, 6, 13, 9, 3, 2, 13, 7, 2, 0, 7, 11, 3, 1, 20, 15, 0, 0, 15, 31, 0, 4, 1, 0, 0, 26,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=9; d3.xlarge=3; i3.2xlarge=2; i3.large=13; i3.xlarge=7; m5.2xlarge=2; m5.large=0; m5.xlarge=7; m5a.2xlarge=11; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=20; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=15; r5.xlarge=31; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=26}
viralrecon,exponential,0.15,40,73,ROUNDROBIN,511.1799999999999,3, 0, 2, 8, 29, 0, 12, 27, 9, 3, 0, 4, 18, 5, 6, 6, 1, 0, 0, 7, 18, 0, 40, 1, 0, 0, 4,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=8; d3.2xlarge=29; d3.xlarge=0; i3.2xlarge=12; i3.large=27; i3.xlarge=9; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=18; m5a.large=5; m5a.xlarge=6; m5zn.2xlarge=6; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=18; r5a.2xlarge=0; r5a.large=40; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,73,STATIC,753.3899999999995,4, 8, 6, 11, 3, 1, 2, 12, 3, 2, 0, 5, 3, 2, 0, 27, 25, 0, 0, 6, 22, 0, 41, 0, 0, 0, 22,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=6; c5a.xlarge=11; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=2; i3.large=12; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=25; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=22; r5a.2xlarge=0; r5a.large=41; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22}
viralrecon,exponential,0.15,40,73,NOML,563.0299999999999,11, 20, 8, 14, 2, 0, 0, 0, 0, 6, 0, 54, 18, 4, 13, 15, 8, 0, 0, 5, 6, 1, 1, 1, 0, 0, 18,{c5.2xlarge=11; c5.xlarge=20; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=54; m5a.2xlarge=18; m5a.large=4; m5a.xlarge=13; m5zn.2xlarge=15; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=6; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.15,40,73,CUSTOMCLUSTERNOML,367.5199999999998,4, 10, 7, 11, 95, 1, 2, 17, 1, 17, 0, 2, 1, 0, 0, 10, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 22,{c5.2xlarge=4; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=11; d3.2xlarge=95; d3.xlarge=1; i3.2xlarge=2; i3.large=17; i3.xlarge=1; m5.2xlarge=17; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22}
viralrecon,exponential,0.15,40,73,TEXTDISTANCE,346.5799999999999,3, 9, 4, 8, 8, 5, 2, 2, 2, 16, 0, 34, 4, 29, 43, 8, 5, 0, 0, 5, 10, 2, 1, 2, 0, 0, 3,{c5.2xlarge=3; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=16; m5.large=0; m5.xlarge=34; m5a.2xlarge=4; m5a.large=29; m5a.xlarge=43; m5zn.2xlarge=8; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=10; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.15,40,73,CRITICALPATH,339.32,10, 26, 7, 47, 21, 6, 1, 0, 0, 3, 0, 4, 0, 0, 0, 14, 17, 0, 0, 3, 4, 0, 1, 0, 0, 0, 41,{c5.2xlarge=10; c5.xlarge=26; c5a.2xlarge=7; c5a.xlarge=47; d3.2xlarge=21; d3.xlarge=6; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=41}
viralrecon,exponential,0.15,40,73,CRITICALPATHREVERSE,453.6999999999999,23, 14, 15, 46, 11, 4, 0, 1, 0, 6, 0, 5, 0, 0, 0, 33, 16, 0, 0, 4, 4, 0, 0, 0, 0, 0, 23,{c5.2xlarge=23; c5.xlarge=14; c5a.2xlarge=15; c5a.xlarge=46; d3.2xlarge=11; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=23}
viralrecon,exponential,0.15,40,73,RESHIV2,585.0699999999999,21, 22, 20, 35, 14, 7, 1, 0, 0, 6, 0, 6, 0, 0, 0, 23, 15, 0, 0, 6, 5, 0, 1, 0, 0, 0, 24,{c5.2xlarge=21; c5.xlarge=22; c5a.2xlarge=20; c5a.xlarge=35; d3.2xlarge=14; d3.xlarge=7; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=24}
viralrecon,exponential,0.15,40,73,RESHIV3,585.0699999999999,23, 14, 10, 37, 24, 4, 1, 0, 0, 4, 0, 8, 0, 0, 0, 29, 15, 0, 0, 8, 6, 0, 1, 0, 0, 0, 22,{c5.2xlarge=23; c5.xlarge=14; c5a.2xlarge=10; c5a.xlarge=37; d3.2xlarge=24; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22}
viralrecon,exponential,0.15,40,73,RESHIMAX,392.08999999999986,15, 25, 9, 32, 30, 6, 1, 0, 0, 4, 0, 9, 0, 0, 0, 21, 12, 0, 0, 7, 5, 0, 0, 0, 0, 0, 29,{c5.2xlarge=15; c5.xlarge=25; c5a.2xlarge=9; c5a.xlarge=32; d3.2xlarge=30; d3.xlarge=6; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29}
viralrecon,exponential,0.15,40,73,RESHIFCFS,452.3599999999999,10, 14, 19, 51, 15, 7, 1, 0, 0, 4, 0, 4, 0, 0, 0, 39, 16, 0, 0, 4, 3, 0, 0, 0, 0, 0, 18,{c5.2xlarge=10; c5.xlarge=14; c5a.2xlarge=19; c5a.xlarge=51; d3.2xlarge=15; d3.xlarge=7; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=39; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.15,40,74,MINMIN,584.67,9, 11, 8, 12, 8, 4, 2, 7, 7, 4, 0, 6, 10, 2, 4, 21, 12, 0, 0, 18, 33, 0, 10, 0, 0, 0, 18,{c5.2xlarge=9; c5.xlarge=11; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=8; d3.xlarge=4; i3.2xlarge=2; i3.large=7; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=10; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=21; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=18; r5.xlarge=33; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.15,40,74,MAXMIN,570.4999999999999,0, 4, 14, 5, 4, 6, 2, 4, 1, 15, 16, 3, 11, 0, 0, 8, 42, 20, 7, 12, 0, 0, 5, 4, 7, 4, 11,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=15; m5.large=16; m5.xlarge=3; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=42; m5zn.xlarge=20; r5.2xlarge=7; r5.large=12; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=11}
viralrecon,exponential,0.15,40,74,MCT,679.5799999999999,0, 3, 11, 10, 5, 7, 1, 3, 2, 14, 12, 4, 31, 0, 1, 9, 11, 27, 5, 12, 0, 0, 4, 11, 3, 4, 16,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=11; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=7; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=14; m5.large=12; m5.xlarge=4; m5a.2xlarge=31; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=11; m5zn.xlarge=27; r5.2xlarge=5; r5.large=12; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=11; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=16}
viralrecon,exponential,0.15,40,74,ROUNDROBIN,602.53,0, 0, 9, 0, 18, 6, 0, 4, 0, 21, 12, 0, 15, 0, 0, 2, 58, 11, 6, 15, 0, 0, 3, 14, 6, 0, 5,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=18; d3.xlarge=6; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=21; m5.large=12; m5.xlarge=0; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=58; m5zn.xlarge=11; r5.2xlarge=6; r5.large=15; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=14; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.15,40,74,STATIC,598.9399999999997,0, 4, 12, 8, 3, 2, 1, 0, 1, 18, 7, 6, 8, 0, 4, 9, 69, 24, 1, 3, 0, 0, 5, 4, 5, 6, 5,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=18; m5.large=7; m5.xlarge=6; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=9; m5zn.large=69; m5zn.xlarge=24; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=6; z1d.xlarge=5}
viralrecon,exponential,0.15,40,74,NOML,329.68,0, 20, 13, 9, 3, 0, 0, 0, 0, 39, 25, 14, 17, 0, 2, 5, 13, 18, 5, 3, 0, 0, 2, 0, 3, 5, 9,{c5.2xlarge=0; c5.xlarge=20; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=39; m5.large=25; m5.xlarge=14; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=13; m5zn.xlarge=18; r5.2xlarge=5; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=9}
viralrecon,exponential,0.15,40,74,CUSTOMCLUSTERNOML,375.3499999999999,0, 5, 9, 3, 67, 2, 1, 2, 0, 53, 0, 1, 1, 0, 0, 4, 2, 22, 19, 0, 0, 0, 0, 0, 4, 0, 10,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=3; d3.2xlarge=67; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=22; r5.2xlarge=19; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=10}
viralrecon,exponential,0.15,40,74,TEXTDISTANCE,476.39999999999986,0, 6, 2, 6, 0, 0, 1, 2, 0, 22, 65, 14, 39, 0, 7, 4, 6, 16, 0, 2, 0, 0, 0, 2, 5, 0, 6,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=2; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=22; m5.large=65; m5.xlarge=14; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=16; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=6}
viralrecon,exponential,0.15,40,74,CRITICALPATH,338.96999999999997,0, 21, 15, 41, 9, 5, 1, 0, 0, 7, 2, 1, 0, 0, 0, 3, 34, 35, 4, 1, 0, 0, 0, 0, 7, 7, 13,{c5.2xlarge=0; c5.xlarge=21; c5a.2xlarge=15; c5a.xlarge=41; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=34; m5zn.xlarge=35; r5.2xlarge=4; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=7; z1d.xlarge=13}
viralrecon,exponential,0.15,40,74,CRITICALPATHREVERSE,387.8199999999999,0, 12, 54, 25, 8, 5, 0, 0, 0, 3, 3, 1, 0, 0, 0, 7, 28, 28, 4, 2, 0, 0, 0, 0, 8, 5, 12,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=54; c5a.xlarge=25; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=28; m5zn.xlarge=28; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=5; z1d.xlarge=12}
viralrecon,exponential,0.15,40,74,RESHIV2,371.5699999999999,0, 6, 49, 31, 11, 7, 0, 0, 0, 6, 2, 2, 0, 0, 0, 6, 24, 32, 2, 3, 0, 0, 0, 0, 3, 7, 15,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=49; c5a.xlarge=31; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=24; m5zn.xlarge=32; r5.2xlarge=2; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=15}
viralrecon,exponential,0.15,40,74,RESHIV3,385.63999999999993,0, 6, 31, 37, 10, 4, 0, 0, 0, 6, 2, 2, 0, 0, 0, 21, 23, 29, 4, 2, 0, 0, 0, 0, 6, 12, 11,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=31; c5a.xlarge=37; d3.2xlarge=10; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=23; m5zn.xlarge=29; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=11}
viralrecon,exponential,0.15,40,74,RESHIMAX,355.43999999999977,0, 17, 32, 26, 11, 11, 1, 0, 0, 7, 2, 1, 0, 0, 0, 5, 32, 25, 4, 2, 0, 0, 0, 0, 8, 8, 14,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=32; c5a.xlarge=26; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=32; m5zn.xlarge=25; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=8; z1d.xlarge=14}
