Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 2, 14, 0, 7, 0, 4, 2, 1, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.0,40,78,ROUNDROBIN,812.5999999999999,0, 5, 2, 5, 5, 3, 1, 6, 6, 5, 0, 7, 8, 1, 1, 1, 8, 3, 0, 0, 4, 6, 1, 9, 6, 5, 0,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=1; i3.large=6; i3.xlarge=6; m5.2xlarge=5; m5.large=0; m5.xlarge=7; m5a.2xlarge=8; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=8; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=6; r5a.large=1; r5a.xlarge=9; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,STATIC,394.35999999999996,0, 4, 5, 13, 6, 2, 2, 3, 6, 4, 0, 2, 2, 2, 2, 14, 10, 3, 0, 0, 3, 0, 1, 3, 7, 2, 2,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=7; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,NOML,708.52,0, 11, 5, 13, 5, 4, 2, 5, 0, 4, 0, 2, 10, 1, 2, 3, 5, 3, 0, 0, 2, 2, 2, 3, 6, 4, 4,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=5; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=2; i3.large=5; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=10; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,CUSTOMCLUSTERNOML,453.67999999999995,0, 6, 4, 10, 10, 3, 3, 4, 6, 3, 0, 2, 2, 1, 3, 5, 8, 4, 0, 0, 2, 1, 2, 3, 8, 5, 3,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=10; d3.xlarge=3; i3.2xlarge=3; i3.large=4; i3.xlarge=6; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,TEXTDISTANCE,420.8999999999999,0, 7, 6, 10, 3, 4, 1, 4, 7, 8, 0, 6, 3, 3, 3, 5, 4, 5, 0, 0, 4, 2, 2, 1, 6, 2, 2,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=1; i3.large=4; i3.xlarge=7; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,CRITICALPATH,524.72,0, 4, 4, 12, 8, 3, 3, 6, 6, 4, 0, 2, 3, 3, 4, 3, 10, 2, 0, 0, 3, 1, 3, 6, 4, 2, 2,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=3; i3.large=6; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,CRITICALPATHREVERSE,534.1999999999999,0, 5, 4, 13, 6, 4, 4, 2, 2, 3, 0, 2, 4, 1, 4, 4, 12, 5, 0, 0, 2, 1, 1, 3, 6, 5, 5,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=4; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,RESHIV2,474.35999999999996,0, 6, 4, 13, 8, 6, 3, 4, 8, 3, 0, 3, 1, 1, 1, 3, 10, 3, 0, 0, 3, 2, 2, 3, 5, 4, 2,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=3; i3.large=4; i3.xlarge=8; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,RESHIV3,525.5799999999999,0, 6, 4, 12, 6, 6, 3, 2, 7, 4, 0, 3, 3, 1, 1, 3, 11, 3, 0, 0, 2, 2, 4, 5, 4, 4, 2,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=3; i3.large=2; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,RESHIMAX,484.03,0, 9, 3, 12, 9, 6, 2, 6, 5, 2, 0, 2, 2, 2, 3, 4, 8, 2, 0, 0, 3, 0, 1, 4, 8, 2, 3,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=12; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=2; i3.large=6; i3.xlarge=5; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=8; z1d.large=2; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,78,RESHIFCFS,485.9099999999999,0, 7, 3, 11, 8, 5, 1, 4, 5, 4, 0, 3, 2, 2, 2, 4, 10, 6, 0, 0, 4, 1, 1, 2, 5, 5, 3,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=3; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=1; i3.large=4; i3.xlarge=5; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,79,MINMIN,408.1299999999999,0, 3, 15, 0, 3, 4, 1, 3, 1, 8, 0, 8, 0, 2, 0, 0, 19, 9, 0, 0, 0, 0, 1, 1, 0, 16, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=8; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,MAXMIN,525.6099999999999,0, 4, 13, 0, 6, 5, 2, 6, 1, 5, 0, 12, 1, 4, 0, 0, 8, 8, 0, 0, 0, 1, 2, 3, 0, 12, 5,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=2; i3.large=6; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=12; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,MCT,410.78,0, 5, 16, 0, 3, 5, 1, 3, 1, 4, 0, 9, 0, 2, 1, 0, 19, 8, 0, 0, 0, 0, 0, 1, 0, 16, 4,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,ROUNDROBIN,718.75,0, 2, 6, 0, 6, 2, 4, 7, 2, 8, 0, 4, 1, 7, 1, 0, 2, 12, 0, 0, 0, 2, 2, 1, 0, 23, 6,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=4; i3.large=7; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=7; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,STATIC,396.35999999999996,0, 3, 12, 0, 4, 2, 1, 5, 0, 5, 0, 15, 1, 5, 0, 0, 15, 10, 0, 0, 0, 0, 0, 0, 0, 14, 6,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=1; i3.large=5; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=15; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,NOML,453.78,0, 7, 12, 0, 3, 5, 2, 1, 2, 8, 0, 13, 2, 2, 3, 0, 7, 6, 0, 0, 0, 3, 2, 1, 0, 14, 5,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=13; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,CUSTOMCLUSTERNOML,451.6599999999999,0, 5, 12, 0, 8, 3, 2, 3, 2, 7, 0, 7, 4, 2, 2, 0, 11, 8, 0, 0, 0, 3, 1, 2, 0, 12, 4,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=7; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,79,TEXTDISTANCE,415.9,0, 3, 10, 0, 2, 6, 1, 3, 2, 13, 0, 18, 2, 4, 3, 0, 9, 7, 0, 0, 0, 4, 2, 2, 0, 2, 5,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=13; m5.large=0; m5.xlarge=18; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=7; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
