Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.2,40,176,TEXTDISTANCE,488.28999999999996,0, 3, 5, 4, 3, 4, 6, 1, 2, 4, 0, 10, 0, 4, 2, 12, 15, 2, 9, 2, 3, 0, 0, 5, 0, 1, 1,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=6; i3.large=1; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=15; m5zn.xlarge=2; r5.2xlarge=9; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,176,CRITICALPATH,475.02,0, 2, 4, 4, 5, 2, 6, 3, 9, 3, 0, 5, 0, 4, 3, 9, 18, 2, 5, 5, 2, 0, 0, 3, 0, 2, 2,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=6; i3.large=3; i3.xlarge=9; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=18; m5zn.xlarge=2; r5.2xlarge=5; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,176,CRITICALPATHREVERSE,502.05999999999995,0, 2, 4, 4, 5, 3, 4, 1, 0, 2, 0, 4, 0, 2, 2, 13, 23, 5, 4, 4, 1, 0, 0, 5, 0, 5, 5,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=23; m5zn.xlarge=5; r5.2xlarge=4; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,176,RESHIV2,488.01,0, 2, 4, 4, 6, 3, 5, 3, 3, 3, 0, 7, 0, 2, 1, 9, 18, 3, 6, 8, 2, 0, 0, 3, 0, 4, 2,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=5; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=18; m5zn.xlarge=3; r5.2xlarge=6; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,176,RESHIV3,487.85999999999996,0, 2, 4, 4, 5, 3, 3, 2, 4, 1, 0, 5, 0, 2, 1, 10, 18, 3, 5, 8, 4, 0, 0, 8, 0, 4, 2,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=3; i3.large=2; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=18; m5zn.xlarge=3; r5.2xlarge=5; r5.large=8; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,176,RESHIMAX,498.53999999999996,0, 4, 4, 4, 7, 3, 1, 4, 6, 1, 0, 5, 0, 4, 0, 10, 14, 4, 6, 4, 3, 0, 0, 6, 0, 5, 3,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=1; i3.large=4; i3.xlarge=6; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=6; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,176,RESHIFCFS,500.21999999999997,0, 2, 5, 3, 6, 2, 2, 1, 6, 1, 0, 5, 0, 2, 1, 12, 19, 5, 6, 7, 2, 0, 0, 3, 0, 4, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=6; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=19; m5zn.xlarge=5; r5.2xlarge=6; r5.large=7; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.2,40,177,MINMIN,402.74999999999994,7, 0, 10, 18, 3, 2, 0, 1, 3, 5, 0, 2, 0, 0, 2, 0, 10, 5, 3, 0, 1, 1, 1, 0, 3, 17, 4,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=18; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,MAXMIN,473.21999999999997,8, 0, 8, 14, 4, 2, 0, 3, 6, 6, 0, 5, 1, 0, 2, 0, 7, 2, 5, 0, 2, 2, 2, 0, 4, 10, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=2; r5.2xlarge=5; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,MCT,480.60999999999996,10, 0, 6, 17, 3, 1, 0, 1, 4, 5, 0, 4, 0, 0, 1, 0, 11, 6, 2, 0, 1, 2, 1, 0, 5, 12, 6,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=17; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=12; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,ROUNDROBIN,750.15,11, 0, 2, 20, 3, 1, 0, 1, 7, 6, 0, 2, 6, 0, 4, 0, 1, 0, 2, 0, 3, 9, 1, 0, 2, 12, 5,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=20; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=7; m5.2xlarge=6; m5.large=0; m5.xlarge=2; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=9; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,STATIC,356.7799999999999,6, 0, 6, 19, 2, 1, 0, 1, 2, 4, 0, 4, 1, 0, 2, 0, 12, 5, 2, 0, 1, 1, 3, 0, 3, 11, 12,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=19; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=12},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,NOML,448.02,8, 0, 8, 16, 4, 3, 0, 2, 1, 7, 0, 2, 3, 0, 6, 0, 4, 2, 5, 0, 3, 4, 2, 0, 3, 10, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=5; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,CUSTOMCLUSTERNOML,451.16999999999996,8, 0, 8, 9, 6, 1, 0, 3, 1, 5, 0, 4, 2, 0, 3, 0, 8, 4, 7, 0, 2, 3, 2, 0, 4, 13, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=7; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=13; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,TEXTDISTANCE,353.92999999999995,8, 0, 6, 10, 3, 2, 0, 2, 8, 12, 0, 10, 2, 0, 3, 0, 4, 3, 2, 0, 4, 4, 1, 0, 2, 7, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=8; m5.2xlarge=12; m5.large=0; m5.xlarge=10; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=7; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,CRITICALPATH,449.93999999999994,7, 0, 8, 17, 4, 2, 0, 3, 7, 4, 0, 5, 1, 0, 1, 0, 7, 3, 6, 0, 2, 2, 2, 0, 2, 11, 4,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=17; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=11; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,CRITICALPATHREVERSE,464.54999999999995,6, 0, 8, 18, 3, 2, 0, 1, 0, 4, 0, 2, 2, 0, 2, 0, 10, 6, 4, 0, 2, 2, 1, 0, 3, 16, 6,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=18; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,RESHIV2,473.8,6, 0, 8, 16, 5, 1, 0, 2, 3, 5, 0, 4, 2, 0, 2, 0, 10, 3, 2, 0, 2, 2, 1, 0, 3, 16, 5,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,RESHIV3,474.21,6, 0, 8, 16, 4, 2, 0, 1, 6, 4, 0, 4, 0, 0, 2, 0, 8, 3, 3, 0, 4, 1, 1, 0, 3, 16, 6,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.2,40,177,RESHIMAX,410.90999999999997,7, 0, 6, 16, 4, 3, 0, 3, 6, 6, 0, 6, 1, 0, 2, 0, 8, 4, 3, 0, 1, 0, 3, 0, 2, 12, 5,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=16; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=6; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
