Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,normal,0.15,40,151,RESHIV2,446.3999999999999,9, 0, 19, 26, 2, 0, 4, 10, 7, 7, 0, 12, 6, 0, 7, 0, 0, 17, 16, 9, 17, 0, 10, 8, 0, 16, 3,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=19; c5a.xlarge=26; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=4; i3.large=10; i3.xlarge=7; m5.2xlarge=7; m5.large=0; m5.xlarge=12; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=17; r5.2xlarge=16; r5.large=9; r5.xlarge=17; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=3}
viralrecon,normal,0.15,40,151,RESHIV3,447.8799999999999,4, 0, 19, 21, 2, 0, 11, 12, 7, 4, 0, 11, 5, 0, 11, 0, 0, 13, 16, 15, 13, 0, 11, 5, 0, 19, 6,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=19; c5a.xlarge=21; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=11; i3.large=12; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=11; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=16; r5.large=15; r5.xlarge=13; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=6}
viralrecon,normal,0.15,40,151,RESHIMAX,331.14,7, 0, 14, 14, 11, 0, 10, 8, 11, 5, 0, 17, 4, 0, 6, 0, 0, 16, 17, 11, 10, 0, 8, 11, 0, 16, 9,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=14; c5a.xlarge=14; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=10; i3.large=8; i3.xlarge=11; m5.2xlarge=5; m5.large=0; m5.xlarge=17; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=17; r5.large=11; r5.xlarge=10; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=9}
viralrecon,normal,0.15,40,151,RESHIFCFS,448.30999999999995,5, 0, 27, 22, 2, 0, 12, 6, 7, 5, 0, 13, 7, 0, 11, 0, 0, 13, 14, 6, 8, 0, 7, 9, 0, 20, 12,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=22; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=12; i3.large=6; i3.xlarge=7; m5.2xlarge=5; m5.large=0; m5.xlarge=13; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=14; r5.large=6; r5.xlarge=8; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=20; z1d.xlarge=12}
viralrecon,normal,0.15,40,152,MINMIN,656.8099999999998,11, 0, 26, 25, 1, 0, 8, 10, 0, 5, 0, 36, 1, 0, 1, 0, 0, 15, 21, 2, 20, 0, 6, 0, 0, 15, 3,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=25; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=8; i3.large=10; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=36; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=21; r5.large=2; r5.xlarge=20; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=3}
viralrecon,normal,0.15,40,152,MAXMIN,557.1899999999999,15, 0, 6, 22, 0, 0, 9, 0, 0, 6, 3, 12, 0, 2, 0, 11, 14, 7, 31, 0, 18, 0, 0, 12, 18, 0, 20,{c5.2xlarge=15; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=22; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=3; m5.xlarge=12; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=14; m5zn.xlarge=7; r5.2xlarge=31; r5.large=0; r5.xlarge=18; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=18; z1d.large=0; z1d.xlarge=20}
viralrecon,normal,0.15,40,152,MCT,532.5499999999998,18, 0, 4, 20, 0, 0, 1, 2, 0, 2, 3, 6, 0, 1, 0, 15, 20, 11, 39, 0, 9, 0, 0, 11, 25, 0, 19,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=20; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=20; m5zn.xlarge=11; r5.2xlarge=39; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=25; z1d.large=0; z1d.xlarge=19}
viralrecon,normal,0.15,40,152,ROUNDROBIN,565.6499999999997,3, 0, 0, 4, 0, 0, 11, 17, 5, 0, 2, 3, 0, 0, 0, 0, 6, 1, 53, 0, 16, 0, 0, 17, 54, 0, 13,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=11; i3.large=17; i3.xlarge=5; m5.2xlarge=0; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=1; r5.2xlarge=53; r5.large=0; r5.xlarge=16; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=17; z1d.2xlarge=54; z1d.large=0; z1d.xlarge=13}
viralrecon,normal,0.15,40,152,STATIC,533.9199999999997,12, 0, 9, 12, 0, 0, 2, 0, 0, 1, 2, 7, 0, 1, 0, 15, 22, 15, 49, 0, 18, 0, 0, 0, 26, 0, 14,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=22; m5zn.xlarge=15; r5.2xlarge=49; r5.large=0; r5.xlarge=18; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=26; z1d.large=0; z1d.xlarge=14}
viralrecon,normal,0.15,40,152,NOML,339.19999999999993,13, 0, 8, 10, 0, 0, 13, 7, 7, 6, 9, 11, 0, 6, 0, 8, 15, 15, 12, 0, 10, 0, 0, 11, 27, 0, 18,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=13; i3.large=7; i3.xlarge=7; m5.2xlarge=6; m5.large=9; m5.xlarge=11; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=15; m5zn.xlarge=15; r5.2xlarge=12; r5.large=0; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=18}
viralrecon,normal,0.15,40,152,CUSTOMCLUSTERNOML,340.6099999999998,9, 0, 15, 10, 0, 0, 10, 6, 5, 12, 10, 18, 0, 5, 0, 4, 10, 16, 14, 0, 8, 0, 0, 4, 25, 0, 24,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=15; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=10; i3.large=6; i3.xlarge=5; m5.2xlarge=12; m5.large=10; m5.xlarge=18; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=16; r5.2xlarge=14; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=25; z1d.large=0; z1d.xlarge=24}
viralrecon,normal,0.15,40,152,TEXTDISTANCE,392.0099999999999,20, 0, 7, 15, 0, 0, 9, 8, 7, 4, 12, 14, 0, 4, 0, 4, 10, 27, 9, 0, 15, 0, 0, 11, 19, 0, 11,{c5.2xlarge=20; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=9; i3.large=8; i3.xlarge=7; m5.2xlarge=4; m5.large=12; m5.xlarge=14; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=27; r5.2xlarge=9; r5.large=0; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=19; z1d.large=0; z1d.xlarge=11}
viralrecon,normal,0.15,40,152,CRITICALPATH,328.1599999999999,16, 0, 10, 8, 0, 0, 9, 10, 9, 11, 1, 12, 0, 3, 0, 7, 25, 19, 14, 0, 12, 0, 0, 13, 14, 0, 12,{c5.2xlarge=16; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=9; i3.large=10; i3.xlarge=9; m5.2xlarge=11; m5.large=1; m5.xlarge=12; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=25; m5zn.xlarge=19; r5.2xlarge=14; r5.large=0; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=14; z1d.large=0; z1d.xlarge=12}
viralrecon,normal,0.15,40,152,CRITICALPATHREVERSE,374.75999999999993,18, 0, 7, 16, 0, 0, 9, 10, 9, 7, 11, 11, 0, 8, 0, 3, 16, 15, 12, 0, 12, 0, 0, 6, 16, 0, 19,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=9; i3.large=10; i3.xlarge=9; m5.2xlarge=7; m5.large=11; m5.xlarge=11; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=16; m5zn.xlarge=15; r5.2xlarge=12; r5.large=0; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=16; z1d.large=0; z1d.xlarge=19}
viralrecon,normal,0.15,40,152,RESHIV2,368.4699999999999,21, 0, 5, 15, 0, 0, 8, 9, 8, 5, 8, 10, 0, 5, 0, 9, 16, 12, 11, 0, 14, 0, 0, 11, 21, 0, 18,{c5.2xlarge=21; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=9; i3.xlarge=8; m5.2xlarge=5; m5.large=8; m5.xlarge=10; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=16; m5zn.xlarge=12; r5.2xlarge=11; r5.large=0; r5.xlarge=14; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=18}
viralrecon,normal,0.15,40,152,RESHIV3,367.09,21, 0, 3, 15, 0, 0, 12, 9, 9, 4, 10, 7, 0, 8, 0, 11, 23, 11, 8, 0, 9, 0, 0, 4, 27, 0, 15,{c5.2xlarge=21; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=12; i3.large=9; i3.xlarge=9; m5.2xlarge=4; m5.large=10; m5.xlarge=7; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=23; m5zn.xlarge=11; r5.2xlarge=8; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=15}
viralrecon,normal,0.15,40,152,RESHIMAX,553.1199999999999,11, 0, 5, 16, 0, 0, 9, 11, 8, 6, 13, 14, 0, 9, 0, 5, 19, 11, 14, 0, 10, 0, 0, 13, 15, 0, 17,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=9; i3.large=11; i3.xlarge=8; m5.2xlarge=6; m5.large=13; m5.xlarge=14; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=19; m5zn.xlarge=11; r5.2xlarge=14; r5.large=0; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=15; z1d.large=0; z1d.xlarge=17}
viralrecon,normal,0.15,40,152,RESHIFCFS,570.7199999999998,17, 0, 4, 20, 0, 0, 8, 7, 9, 6, 14, 9, 0, 7, 0, 5, 21, 17, 9, 0, 9, 0, 0, 14, 14, 0, 16,{c5.2xlarge=17; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=20; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=7; i3.xlarge=9; m5.2xlarge=6; m5.large=14; m5.xlarge=9; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=21; m5zn.xlarge=17; r5.2xlarge=9; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=14; z1d.2xlarge=14; z1d.large=0; z1d.xlarge=16}
viralrecon,normal,0.15,40,153,MINMIN,584.3999999999999,18, 0, 7, 20, 0, 0, 5, 0, 0, 2, 2, 5, 0, 2, 0, 5, 24, 10, 35, 0, 20, 0, 0, 9, 27, 0, 15,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=20; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=24; m5zn.xlarge=10; r5.2xlarge=35; r5.large=0; r5.xlarge=20; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=15}
viralrecon,normal,0.15,40,153,MAXMIN,554.9399999999998,8, 0, 11, 9, 6, 8, 0, 0, 0, 8, 5, 32, 0, 16, 0, 18, 14, 13, 0, 0, 7, 10, 7, 8, 0, 4, 21,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=5; m5.xlarge=32; m5a.2xlarge=0; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=14; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=10; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=21}
viralrecon,normal,0.15,40,153,MCT,599.6899999999999,14, 0, 8, 9, 6, 8, 0, 0, 0, 7, 5, 34, 0, 11, 1, 22, 7, 16, 0, 0, 2, 16, 5, 6, 0, 3, 26,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=5; m5.xlarge=34; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=1; m5zn.2xlarge=22; m5zn.large=7; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=16; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=26}
viralrecon,normal,0.15,40,153,ROUNDROBIN,548.1999999999997,11, 0, 1, 0, 6, 25, 0, 0, 0, 8, 0, 52, 0, 11, 5, 17, 4, 2, 0, 0, 0, 18, 3, 10, 0, 8, 24,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=25; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=52; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=5; m5zn.2xlarge=17; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=18; r5a.large=3; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=24}
viralrecon,normal,0.15,40,153,STATIC,556.9099999999999,16, 0, 3, 7, 1, 15, 0, 0, 0, 11, 2, 52, 0, 8, 0, 23, 10, 16, 0, 0, 3, 6, 1, 0, 0, 11, 21,{c5.2xlarge=16; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=15; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=2; m5.xlarge=52; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=10; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=6; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=21}
viralrecon,normal,0.15,40,153,NOML,353.48999999999995,10, 0, 4, 5, 11, 7, 0, 0, 8, 10, 5, 21, 0, 7, 6, 21, 6, 12, 0, 0, 9, 7, 9, 17, 0, 11, 19,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=8; m5.2xlarge=10; m5.large=5; m5.xlarge=21; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=6; m5zn.2xlarge=21; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=17; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=19}
viralrecon,normal,0.15,40,153,CUSTOMCLUSTERNOML,339.0899999999999,3, 0, 12, 9, 13, 8, 0, 0, 7, 14, 7, 11, 0, 8, 5, 13, 9, 20, 0, 0, 6, 12, 15, 6, 0, 7, 20,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=7; m5.2xlarge=14; m5.large=7; m5.xlarge=11; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=5; m5zn.2xlarge=13; m5zn.large=9; m5zn.xlarge=20; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=12; r5a.large=15; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=20}
viralrecon,normal,0.15,40,153,TEXTDISTANCE,360.10999999999996,7, 0, 7, 7, 9, 6, 0, 0, 6, 25, 11, 27, 0, 10, 11, 12, 7, 13, 0, 0, 13, 9, 5, 8, 0, 4, 8,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=6; m5.2xlarge=25; m5.large=11; m5.xlarge=27; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=11; m5zn.2xlarge=12; m5zn.large=7; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=13; r5a.2xlarge=9; r5a.large=5; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
viralrecon,normal,0.15,40,153,CRITICALPATH,335.33999999999986,5, 0, 5, 11, 6, 5, 0, 0, 5, 14, 7, 20, 0, 9, 7, 16, 13, 17, 0, 0, 12, 11, 9, 1, 0, 11, 19,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=5; m5.2xlarge=14; m5.large=7; m5.xlarge=20; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=7; m5zn.2xlarge=16; m5zn.large=13; m5zn.xlarge=17; r5.2xlarge=0; r5.large=0; r5.xlarge=12; r5a.2xlarge=11; r5a.large=9; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=19}
viralrecon,normal,0.15,40,153,CRITICALPATHREVERSE,451.7099999999999,7, 0, 10, 14, 2, 5, 0, 0, 8, 15, 8, 15, 0, 8, 9, 26, 8, 17, 0, 0, 4, 10, 6, 7, 0, 8, 18,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=8; m5.2xlarge=15; m5.large=8; m5.xlarge=15; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=9; m5zn.2xlarge=26; m5zn.large=8; m5zn.xlarge=17; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=10; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=18}
viralrecon,normal,0.15,40,153,RESHIV2,552.8999999999999,7, 0, 12, 13, 9, 6, 0, 0, 6, 11, 7, 14, 0, 7, 8, 17, 10, 12, 0, 0, 13, 6, 9, 8, 0, 16, 14,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=6; m5.2xlarge=11; m5.large=7; m5.xlarge=14; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=8; m5zn.2xlarge=17; m5zn.large=10; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=13; r5a.2xlarge=6; r5a.large=9; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=14}
viralrecon,normal,0.15,40,153,RESHIV3,445.9599999999999,4, 0, 4, 12, 2, 7, 0, 0, 5, 9, 14, 16, 0, 15, 10, 19, 12, 15, 0, 0, 4, 8, 10, 9, 0, 11, 19,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=5; m5.2xlarge=9; m5.large=14; m5.xlarge=16; m5a.2xlarge=0; m5a.large=15; m5a.xlarge=10; m5zn.2xlarge=19; m5zn.large=12; m5zn.xlarge=15; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=8; r5a.large=10; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=19}
viralrecon,normal,0.15,40,153,RESHIMAX,391.52999999999986,10, 0, 8, 12, 10, 8, 0, 0, 5, 10, 8, 18, 0, 8, 6, 14, 8, 15, 0, 0, 6, 10, 14, 9, 0, 10, 16,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=5; m5.2xlarge=10; m5.large=8; m5.xlarge=18; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=6; m5zn.2xlarge=14; m5zn.large=8; m5zn.xlarge=15; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=10; r5a.large=14; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=16}
viralrecon,normal,0.15,40,153,RESHIFCFS,648.0899999999999,4, 0, 5, 13, 3, 8, 0, 0, 4, 9, 10, 16, 0, 11, 13, 23, 13, 16, 0, 0, 9, 8, 8, 7, 0, 10, 15,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=13; d3.2xlarge=3; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=4; m5.2xlarge=9; m5.large=10; m5.xlarge=16; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=13; m5zn.2xlarge=23; m5zn.large=13; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=8; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=15}
viralrecon,normal,0.15,40,154,MINMIN,661.1699999999998,12, 0, 7, 8, 2, 15, 0, 0, 0, 11, 1, 36, 0, 12, 0, 26, 5, 16, 0, 0, 2, 14, 6, 6, 0, 9, 18,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=15; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=1; m5.xlarge=36; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=5; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=14; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=18}
viralrecon,normal,0.15,40,154,MAXMIN,531.9599999999999,7, 18, 11, 0, 9, 9, 2, 2, 2, 1, 6, 0, 0, 10, 0, 14, 18, 3, 14, 30, 21, 0, 1, 1, 4, 22, 0,{c5.2xlarge=7; c5.xlarge=18; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=9; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=6; m5.xlarge=0; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=18; m5zn.xlarge=3; r5.2xlarge=14; r5.large=30; r5.xlarge=21; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=22; z1d.xlarge=0}
viralrecon,normal,0.15,40,154,MCT,541.6999999999999,12, 15, 14, 0, 2, 8, 0, 0, 0, 2, 4, 0, 0, 4, 0, 5, 25, 8, 17, 29, 27, 0, 4, 0, 5, 25, 0,{c5.2xlarge=12; c5.xlarge=15; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=25; m5zn.xlarge=8; r5.2xlarge=17; r5.large=29; r5.xlarge=27; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=25; z1d.xlarge=0}
