Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.2,40,141,CRITICALPATHREVERSE,572.2699999999999,19, 0, 12, 9, 7, 7, 10, 3, 6, 8, 0, 7, 0, 6, 9, 14, 22, 22, 0, 8, 9, 2, 5, 6, 7, 0, 7,{c5.2xlarge=19; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=10; i3.large=3; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=9; m5zn.2xlarge=14; m5zn.large=22; m5zn.xlarge=22; r5.2xlarge=0; r5.large=8; r5.xlarge=9; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=7}
viralrecon,exponential,0.2,40,141,RESHIV2,351.52999999999986,9, 0, 7, 13, 6, 5, 6, 5, 5, 13, 0, 7, 0, 8, 6, 20, 16, 19, 0, 5, 5, 11, 8, 9, 17, 0, 6,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=6; i3.large=5; i3.xlarge=5; m5.2xlarge=13; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=6; m5zn.2xlarge=20; m5zn.large=16; m5zn.xlarge=19; r5.2xlarge=0; r5.large=5; r5.xlarge=5; r5a.2xlarge=11; r5a.large=8; r5a.xlarge=9; z1d.2xlarge=17; z1d.large=0; z1d.xlarge=6}
viralrecon,exponential,0.2,40,141,RESHIV3,369.59999999999985,11, 0, 15, 7, 7, 8, 11, 4, 4, 8, 0, 10, 0, 9, 5, 24, 14, 18, 0, 10, 7, 5, 9, 3, 7, 0, 9,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=15; c5a.xlarge=7; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=11; i3.large=4; i3.xlarge=4; m5.2xlarge=8; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=5; m5zn.2xlarge=24; m5zn.large=14; m5zn.xlarge=18; r5.2xlarge=0; r5.large=10; r5.xlarge=7; r5a.2xlarge=5; r5a.large=9; r5a.xlarge=3; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=9}
viralrecon,exponential,0.2,40,141,RESHIMAX,539.5699999999999,13, 0, 3, 11, 8, 6, 9, 6, 9, 11, 0, 5, 0, 5, 5, 19, 21, 16, 0, 11, 6, 6, 4, 8, 13, 0, 10,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=9; i3.large=6; i3.xlarge=9; m5.2xlarge=11; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=5; m5zn.2xlarge=19; m5zn.large=21; m5zn.xlarge=16; r5.2xlarge=0; r5.large=11; r5.xlarge=6; r5a.2xlarge=6; r5a.large=4; r5a.xlarge=8; z1d.2xlarge=13; z1d.large=0; z1d.xlarge=10}
viralrecon,exponential,0.2,40,141,RESHIFCFS,340.5499999999999,19, 0, 4, 12, 7, 8, 3, 5, 7, 10, 0, 8, 0, 10, 10, 23, 22, 20, 0, 7, 4, 8, 2, 3, 8, 0, 5,{c5.2xlarge=19; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=3; i3.large=5; i3.xlarge=7; m5.2xlarge=10; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=10; m5zn.2xlarge=23; m5zn.large=22; m5zn.xlarge=20; r5.2xlarge=0; r5.large=7; r5.xlarge=4; r5a.2xlarge=8; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.2,40,142,MINMIN,530.3899999999999,16, 0, 9, 7, 1, 5, 2, 0, 1, 13, 0, 20, 0, 0, 0, 22, 33, 19, 0, 12, 3, 2, 1, 1, 19, 0, 19,{c5.2xlarge=16; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=13; m5.large=0; m5.xlarge=20; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=33; m5zn.xlarge=19; r5.2xlarge=0; r5.large=12; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=19; z1d.large=0; z1d.xlarge=19}
viralrecon,exponential,0.2,40,142,MAXMIN,557.5599999999998,39, 10, 19, 0, 2, 11, 7, 7, 12, 0, 0, 9, 9, 0, 10, 0, 19, 0, 0, 12, 17, 0, 0, 12, 0, 4, 7,{c5.2xlarge=39; c5.xlarge=10; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=11; i3.2xlarge=7; i3.large=7; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=0; r5.large=12; r5.xlarge=17; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7}
viralrecon,exponential,0.2,40,142,MCT,748.4399999999998,26, 7, 16, 0, 2, 6, 8, 7, 10, 0, 0, 11, 8, 0, 4, 0, 54, 0, 0, 9, 12, 0, 0, 11, 0, 6, 8,{c5.2xlarge=26; c5.xlarge=7; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=8; i3.large=7; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=54; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8}
viralrecon,exponential,0.2,40,142,ROUNDROBIN,584.2899999999998,26, 1, 17, 0, 1, 13, 17, 7, 9, 0, 0, 6, 6, 0, 13, 0, 63, 0, 0, 5, 9, 0, 0, 5, 0, 0, 5,{c5.2xlarge=26; c5.xlarge=1; c5a.2xlarge=17; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=13; i3.2xlarge=17; i3.large=7; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=0; m5zn.large=63; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.2,40,142,STATIC,795.4299999999996,12, 7, 13, 0, 4, 3, 7, 4, 15, 0, 0, 10, 6, 0, 7, 0, 75, 0, 0, 12, 6, 0, 0, 11, 0, 3, 10,{c5.2xlarge=12; c5.xlarge=7; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=7; i3.large=4; i3.xlarge=15; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=75; m5zn.xlarge=0; r5.2xlarge=0; r5.large=12; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=10}
viralrecon,exponential,0.2,40,142,NOML,527.53,14, 12, 10, 0, 6, 10, 8, 17, 7, 0, 0, 10, 13, 0, 13, 0, 21, 0, 0, 12, 15, 0, 0, 9, 0, 10, 18,{c5.2xlarge=14; c5.xlarge=12; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=10; i3.2xlarge=8; i3.large=17; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=0; r5.2xlarge=0; r5.large=12; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=18}
viralrecon,exponential,0.2,40,142,CUSTOMCLUSTERNOML,528.0899999999999,9, 16, 9, 0, 14, 14, 15, 6, 14, 0, 0, 11, 14, 0, 8, 0, 15, 0, 0, 11, 21, 0, 0, 6, 0, 9, 13,{c5.2xlarge=9; c5.xlarge=16; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=14; i3.2xlarge=15; i3.large=6; i3.xlarge=14; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=11; r5.xlarge=21; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=13}
viralrecon,exponential,0.2,40,142,TEXTDISTANCE,392.5999999999999,15, 14, 16, 0, 11, 18, 6, 5, 8, 0, 0, 12, 12, 0, 9, 0, 20, 0, 0, 11, 17, 0, 0, 14, 0, 5, 12,{c5.2xlarge=15; c5.xlarge=14; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=18; i3.2xlarge=6; i3.large=5; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=12; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=11; r5.xlarge=17; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=12}
viralrecon,exponential,0.2,40,142,CRITICALPATH,328.55999999999983,9, 13, 15, 0, 8, 10, 14, 11, 8, 0, 0, 6, 9, 0, 9, 0, 27, 0, 0, 9, 12, 0, 0, 14, 0, 11, 20,{c5.2xlarge=9; c5.xlarge=13; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=10; i3.2xlarge=14; i3.large=11; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=20}
viralrecon,exponential,0.2,40,142,CRITICALPATHREVERSE,652.2699999999999,19, 18, 22, 0, 6, 7, 10, 11, 8, 0, 0, 11, 6, 0, 11, 0, 20, 0, 0, 12, 16, 0, 0, 5, 0, 13, 10,{c5.2xlarge=19; c5.xlarge=18; c5a.2xlarge=22; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=10; i3.large=11; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=12; r5.xlarge=16; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=10}
viralrecon,exponential,0.2,40,142,RESHIV2,560.4099999999999,20, 13, 11, 0, 2, 12, 12, 5, 15, 0, 0, 9, 7, 0, 10, 0, 20, 0, 0, 13, 15, 0, 0, 9, 0, 10, 22,{c5.2xlarge=20; c5.xlarge=13; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=12; i3.2xlarge=12; i3.large=5; i3.xlarge=15; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=13; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=22}
viralrecon,exponential,0.2,40,142,RESHIV3,445.70999999999987,16, 14, 13, 0, 2, 9, 13, 9, 13, 0, 0, 18, 11, 0, 4, 0, 27, 0, 0, 15, 8, 0, 0, 11, 0, 10, 12,{c5.2xlarge=16; c5.xlarge=14; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=13; i3.large=9; i3.xlarge=13; m5.2xlarge=0; m5.large=0; m5.xlarge=18; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=0; r5.large=15; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=12}
viralrecon,exponential,0.2,40,142,RESHIMAX,365.78,16, 11, 9, 0, 9, 11, 15, 13, 3, 0, 0, 8, 5, 0, 14, 0, 36, 0, 0, 10, 13, 0, 0, 8, 0, 8, 17,{c5.2xlarge=16; c5.xlarge=11; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=11; i3.2xlarge=15; i3.large=13; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=13; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=17}
viralrecon,exponential,0.2,40,142,RESHIFCFS,448.09999999999997,26, 10, 17, 0, 4, 12, 7, 7, 8, 0, 0, 10, 8, 0, 6, 0, 22, 0, 0, 13, 15, 0, 0, 11, 0, 13, 16,{c5.2xlarge=26; c5.xlarge=10; c5a.2xlarge=17; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=12; i3.2xlarge=7; i3.large=7; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=0; r5.2xlarge=0; r5.large=13; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=16}
viralrecon,exponential,0.2,40,143,MINMIN,695.6899999999997,26, 7, 14, 0, 6, 3, 9, 3, 13, 0, 0, 9, 10, 0, 10, 0, 48, 0, 0, 6, 16, 0, 0, 13, 0, 4, 8,{c5.2xlarge=26; c5.xlarge=7; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=9; i3.large=3; i3.xlarge=13; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=48; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=16; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
viralrecon,exponential,0.2,40,143,MAXMIN,743.5499999999997,0, 1, 11, 21, 4, 0, 4, 1, 4, 11, 0, 5, 18, 21, 0, 3, 0, 36, 7, 9, 10, 1, 4, 0, 10, 12, 12,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=11; c5a.xlarge=21; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=4; i3.large=1; i3.xlarge=4; m5.2xlarge=11; m5.large=0; m5.xlarge=5; m5a.2xlarge=18; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=36; r5.2xlarge=7; r5.large=9; r5.xlarge=10; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=12; z1d.xlarge=12}
viralrecon,exponential,0.2,40,143,MCT,681.16,0, 3, 8, 23, 2, 0, 13, 3, 5, 15, 0, 8, 7, 8, 0, 6, 0, 46, 7, 10, 7, 2, 3, 0, 12, 11, 7,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=23; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=13; i3.large=3; i3.xlarge=5; m5.2xlarge=15; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=7; r5.large=10; r5.xlarge=7; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=11; z1d.xlarge=7}
viralrecon,exponential,0.2,40,143,ROUNDROBIN,597.4399999999998,0, 0, 2, 27, 6, 0, 16, 4, 3, 18, 0, 3, 8, 16, 0, 0, 0, 58, 0, 0, 6, 0, 8, 0, 18, 3, 10,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=27; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=16; i3.large=4; i3.xlarge=3; m5.2xlarge=18; m5.large=0; m5.xlarge=3; m5a.2xlarge=8; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=18; z1d.large=3; z1d.xlarge=10}
viralrecon,exponential,0.2,40,143,STATIC,1348.4199999999987,0, 4, 8, 11, 2, 0, 4, 1, 4, 10, 0, 6, 11, 26, 0, 5, 0, 70, 4, 4, 6, 4, 3, 0, 8, 7, 7,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=4; i3.large=1; i3.xlarge=4; m5.2xlarge=10; m5.large=0; m5.xlarge=6; m5a.2xlarge=11; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=70; r5.2xlarge=4; r5.large=4; r5.xlarge=6; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=7}
viralrecon,exponential,0.2,40,143,NOML,327.89,0, 10, 10, 10, 6, 0, 9, 5, 4, 16, 0, 7, 10, 3, 0, 7, 0, 14, 8, 10, 10, 9, 1, 0, 24, 19, 13,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=10; c5a.xlarge=10; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=9; i3.large=5; i3.xlarge=4; m5.2xlarge=16; m5.large=0; m5.xlarge=7; m5a.2xlarge=10; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=8; r5.large=10; r5.xlarge=10; r5a.2xlarge=9; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=24; z1d.large=19; z1d.xlarge=13}
viralrecon,exponential,0.2,40,143,CUSTOMCLUSTERNOML,575.3999999999999,0, 8, 14, 8, 12, 0, 10, 5, 8, 12, 0, 9, 4, 9, 0, 7, 0, 14, 14, 4, 12, 9, 6, 0, 15, 16, 9,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=14; c5a.xlarge=8; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=10; i3.large=5; i3.xlarge=8; m5.2xlarge=12; m5.large=0; m5.xlarge=9; m5a.2xlarge=4; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=14; r5.large=4; r5.xlarge=12; r5a.2xlarge=9; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=15; z1d.large=16; z1d.xlarge=9}
viralrecon,exponential,0.2,40,143,TEXTDISTANCE,677.4399999999998,0, 8, 10, 7, 1, 0, 15, 6, 11, 20, 0, 8, 16, 9, 0, 4, 0, 16, 4, 14, 7, 10, 5, 0, 15, 9, 10,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=15; i3.large=6; i3.xlarge=11; m5.2xlarge=20; m5.large=0; m5.xlarge=8; m5a.2xlarge=16; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=4; r5.large=14; r5.xlarge=7; r5a.2xlarge=10; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=15; z1d.large=9; z1d.xlarge=10}
viralrecon,exponential,0.2,40,143,CRITICALPATH,330.39999999999986,0, 5, 7, 16, 10, 0, 7, 12, 5, 6, 0, 9, 7, 9, 0, 4, 0, 19, 10, 5, 7, 8, 3, 0, 23, 18, 15,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=16; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=7; i3.large=12; i3.xlarge=5; m5.2xlarge=6; m5.large=0; m5.xlarge=9; m5a.2xlarge=7; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=19; r5.2xlarge=10; r5.large=5; r5.xlarge=7; r5a.2xlarge=8; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=23; z1d.large=18; z1d.xlarge=15}
viralrecon,exponential,0.2,40,143,CRITICALPATHREVERSE,387.85,0, 8, 20, 15, 10, 0, 4, 3, 5, 10, 0, 11, 8, 7, 0, 2, 0, 16, 16, 11, 4, 4, 5, 0, 16, 17, 14,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=20; c5a.xlarge=15; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=4; i3.large=3; i3.xlarge=5; m5.2xlarge=10; m5.large=0; m5.xlarge=11; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=16; r5.large=11; r5.xlarge=4; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=16; z1d.large=17; z1d.xlarge=14}
viralrecon,exponential,0.2,40,143,RESHIV2,371.8399999999999,0, 8, 13, 17, 7, 0, 7, 5, 8, 13, 0, 6, 6, 7, 0, 9, 0, 13, 8, 8, 4, 8, 8, 0, 16, 20, 14,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=13; c5a.xlarge=17; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=7; i3.large=5; i3.xlarge=8; m5.2xlarge=13; m5.large=0; m5.xlarge=6; m5a.2xlarge=6; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=8; r5.large=8; r5.xlarge=4; r5a.2xlarge=8; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=16; z1d.large=20; z1d.xlarge=14}
viralrecon,exponential,0.2,40,143,RESHIV3,371.24999999999994,0, 9, 19, 16, 8, 0, 9, 3, 12, 7, 0, 14, 9, 2, 0, 8, 0, 9, 12, 12, 6, 4, 6, 0, 11, 13, 17,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=19; c5a.xlarge=16; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=9; i3.large=3; i3.xlarge=12; m5.2xlarge=7; m5.large=0; m5.xlarge=14; m5a.2xlarge=9; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=12; r5.large=12; r5.xlarge=6; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=13; z1d.xlarge=17}
viralrecon,exponential,0.2,40,143,RESHIMAX,376.14999999999986,0, 7, 8, 21, 8, 0, 8, 6, 6, 10, 0, 9, 7, 5, 0, 7, 0, 15, 11, 10, 4, 10, 4, 0, 13, 17, 19,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=21; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=8; i3.large=6; i3.xlarge=6; m5.2xlarge=10; m5.large=0; m5.xlarge=9; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=11; r5.large=10; r5.xlarge=4; r5a.2xlarge=10; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=17; z1d.xlarge=19}
viralrecon,exponential,0.2,40,143,RESHIFCFS,385.9199999999999,0, 3, 10, 16, 10, 0, 7, 6, 5, 7, 0, 9, 8, 8, 0, 9, 0, 20, 8, 12, 4, 6, 10, 0, 17, 20, 10,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=10; c5a.xlarge=16; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=7; i3.large=6; i3.xlarge=5; m5.2xlarge=7; m5.large=0; m5.xlarge=9; m5a.2xlarge=8; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=20; r5.2xlarge=8; r5.large=12; r5.xlarge=4; r5a.2xlarge=6; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=20; z1d.xlarge=10}
viralrecon,exponential,0.2,40,144,MINMIN,759.5799999999998,0, 6, 7, 24, 5, 0, 11, 1, 6, 24, 0, 7, 9, 14, 0, 3, 0, 33, 10, 2, 15, 1, 2, 0, 10, 9, 7,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=24; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=11; i3.large=1; i3.xlarge=6; m5.2xlarge=24; m5.large=0; m5.xlarge=7; m5a.2xlarge=9; m5a.large=14; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=10; r5.large=2; r5.xlarge=15; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=9; z1d.xlarge=7}
viralrecon,exponential,0.2,40,144,MAXMIN,527.2599999999999,28, 1, 15, 13, 11, 2, 5, 18, 8, 4, 0, 5, 16, 0, 3, 2, 23, 0, 0, 0, 0, 4, 4, 9, 0, 12, 22,{c5.2xlarge=28; c5.xlarge=1; c5a.2xlarge=15; c5a.xlarge=13; d3.2xlarge=11; d3.xlarge=2; i3.2xlarge=5; i3.large=18; i3.xlarge=8; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=22}
