Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,18,MAXMIN,488.08,4, 0, 13, 6, 2, 4, 4, 2, 0, 0, 4, 3, 1, 5, 2, 4, 2, 7, 4, 6, 0, 0, 1, 0, 11, 5, 8,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=4; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=3; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=7; r5.2xlarge=4; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=5; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,MCT,410.08,4, 0, 12, 7, 1, 3, 1, 1, 0, 0, 1, 2, 1, 3, 2, 7, 8, 10, 2, 2, 0, 2, 1, 0, 11, 8, 9,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=8; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,ROUNDROBIN,492.43999999999994,7, 0, 1, 2, 9, 6, 6, 3, 0, 0, 5, 1, 0, 3, 4, 1, 1, 8, 4, 5, 0, 3, 2, 0, 12, 4, 11,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=6; i3.large=3; i3.xlarge=0; m5.2xlarge=0; m5.large=5; m5.xlarge=1; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=8; r5.2xlarge=4; r5.large=5; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=4; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,STATIC,351.06999999999994,4, 0, 16, 9, 1, 4, 1, 2, 0, 0, 1, 2, 1, 5, 1, 5, 6, 6, 4, 4, 0, 0, 1, 0, 14, 5, 6,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=16; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=14; z1d.large=5; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,NOML,449.58,6, 0, 12, 10, 1, 5, 2, 0, 0, 0, 2, 3, 2, 3, 5, 2, 3, 4, 5, 6, 0, 4, 2, 0, 6, 4, 11,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=5; r5.large=6; r5.xlarge=0; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=4; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,CUSTOMCLUSTERNOML,486.91999999999996,4, 0, 9, 6, 4, 4, 7, 2, 0, 0, 5, 1, 2, 0, 4, 4, 3, 6, 3, 5, 0, 2, 2, 0, 12, 6, 7,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=7; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=5; m5.xlarge=1; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=6; r5.2xlarge=3; r5.large=5; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=6; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,TEXTDISTANCE,359.4699999999999,6, 0, 9, 7, 2, 7, 5, 1, 0, 0, 4, 4, 1, 7, 1, 5, 3, 6, 5, 3, 0, 4, 2, 0, 7, 3, 6,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=5; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=4; m5a.2xlarge=1; m5a.large=7; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=6; r5.2xlarge=5; r5.large=3; r5.xlarge=0; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=3; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,CRITICALPATH,474.81999999999994,4, 0, 12, 8, 2, 4, 7, 3, 0, 0, 1, 1, 2, 6, 2, 3, 4, 6, 4, 4, 0, 2, 1, 0, 11, 4, 7,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=7; i3.large=3; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,CRITICALPATHREVERSE,462.63,4, 0, 12, 8, 2, 2, 1, 1, 0, 0, 2, 1, 2, 5, 3, 4, 6, 10, 3, 3, 0, 3, 1, 0, 8, 9, 8,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=1; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=10; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=9; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIV2,403.05999999999995,4, 0, 12, 9, 2, 4, 1, 1, 0, 0, 3, 2, 2, 3, 5, 3, 8, 6, 2, 5, 0, 0, 1, 0, 11, 8, 6,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIV3,474.96999999999997,4, 0, 13, 9, 3, 4, 3, 1, 0, 0, 2, 4, 1, 3, 2, 3, 5, 6, 3, 3, 0, 0, 2, 0, 11, 8, 8,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=8; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIMAX,409.29999999999995,4, 0, 10, 8, 1, 4, 1, 2, 0, 0, 2, 2, 1, 7, 3, 3, 5, 6, 2, 5, 0, 2, 3, 0, 11, 6, 10,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=7; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=6; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIFCFS,409.72999999999996,5, 0, 12, 8, 1, 4, 3, 1, 0, 0, 2, 3, 2, 4, 3, 3, 8, 6, 2, 5, 0, 1, 1, 0, 8, 8, 8,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=8; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,19,MINMIN,404.1499999999999,6, 8, 8, 12, 4, 6, 2, 1, 2, 6, 3, 2, 0, 2, 1, 5, 6, 6, 5, 0, 1, 0, 1, 1, 0, 0, 10,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=6; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=5; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,MAXMIN,488.15,5, 10, 7, 6, 6, 6, 2, 2, 4, 5, 2, 3, 1, 5, 2, 5, 4, 3, 8, 0, 3, 0, 1, 2, 0, 0, 6,{c5.2xlarge=5; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=2; i3.large=2; i3.xlarge=4; m5.2xlarge=5; m5.large=2; m5.xlarge=3; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=8; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,MCT,343.03999999999996,6, 8, 9, 10, 2, 8, 1, 1, 3, 6, 3, 3, 0, 2, 2, 5, 8, 5, 4, 0, 3, 0, 1, 1, 0, 0, 7,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=6; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,ROUNDROBIN,818.76,1, 4, 3, 10, 5, 10, 3, 2, 2, 3, 0, 6, 5, 4, 9, 4, 7, 4, 3, 0, 1, 2, 1, 7, 0, 0, 2,{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=10; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=4; m5a.xlarge=9; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,STATIC,341.64,4, 6, 7, 8, 4, 4, 1, 3, 2, 7, 1, 2, 1, 4, 3, 8, 6, 6, 10, 0, 3, 0, 1, 2, 0, 0, 5,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=7; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=10; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,NOML,489.34999999999997,6, 7, 8, 10, 3, 7, 2, 2, 1, 6, 1, 2, 3, 5, 8, 2, 2, 2, 6, 0, 2, 2, 3, 3, 0, 0, 5,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=10; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=6; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=8; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,CUSTOMCLUSTERNOML,487.3299999999999,4, 7, 9, 9, 6, 6, 2, 3, 3, 6, 4, 1, 1, 3, 2, 5, 4, 5, 8, 0, 2, 0, 1, 2, 0, 0, 5,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=6; m5.large=4; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=8; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
