Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,0,MINMIN,491.26,0, 6, 11, 8, 7, 3, 3, 3, 0, 4, 3, 7, 4, 0, 4, 7, 0, 5, 0, 2, 4, 4, 6, 3, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,127,CUSTOMCLUSTERNOML,488.02999999999986,0, 3, 13, 8, 4, 0, 4, 2, 3, 3, 0, 3, 0, 4, 0, 8, 7, 3, 3, 8, 4, 0, 0, 5, 4, 4, 5,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=13; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=4; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=3; r5.large=8; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,TEXTDISTANCE,354.25999999999993,0, 5, 8, 10, 1, 0, 3, 7, 2, 4, 0, 10, 0, 4, 0, 8, 6, 4, 5, 5, 6, 0, 0, 3, 3, 2, 2,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=3; i3.large=7; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=5; r5.large=5; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,CRITICALPATH,487.95,0, 5, 13, 12, 2, 0, 6, 7, 2, 2, 0, 5, 0, 4, 0, 7, 6, 3, 3, 6, 2, 0, 0, 5, 2, 2, 4,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=6; i3.large=7; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=3; r5.2xlarge=3; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,CRITICALPATHREVERSE,500.9899999999999,0, 6, 12, 12, 2, 0, 2, 4, 1, 1, 0, 2, 0, 4, 0, 8, 11, 5, 3, 4, 3, 0, 0, 4, 3, 4, 7,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=3; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,RESHIV2,473.7099999999999,0, 8, 12, 12, 3, 0, 3, 5, 2, 3, 0, 4, 0, 3, 0, 6, 11, 2, 2, 4, 4, 0, 0, 1, 4, 4, 5,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=3; i3.large=5; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=11; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,RESHIV3,416.91999999999996,0, 6, 11, 11, 2, 0, 2, 4, 2, 2, 0, 4, 0, 1, 0, 9, 12, 3, 3, 4, 3, 0, 0, 5, 5, 4, 5,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=12; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,RESHIMAX,353.34999999999997,0, 8, 9, 13, 4, 0, 2, 7, 2, 1, 0, 6, 0, 3, 0, 6, 8, 2, 2, 4, 2, 0, 0, 6, 3, 2, 8,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=13; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=2; i3.large=7; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,127,RESHIFCFS,456.13,0, 6, 12, 14, 1, 0, 3, 4, 2, 1, 0, 4, 0, 2, 0, 7, 13, 3, 3, 4, 4, 0, 0, 2, 3, 4, 6,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=14; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,MINMIN,471.94999999999993,6, 4, 3, 4, 5, 2, 3, 6, 1, 3, 0, 2, 2, 4, 0, 4, 7, 15, 0, 8, 0, 7, 0, 0, 3, 3, 6,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=3; i3.large=6; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,MAXMIN,559.67,2, 5, 3, 4, 5, 3, 3, 10, 2, 3, 0, 2, 2, 3, 0, 5, 2, 15, 1, 6, 0, 9, 0, 1, 2, 3, 7,{c5.2xlarge=2; c5.xlarge=5; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=3; i3.large=10; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=15; r5.2xlarge=1; r5.large=6; r5.xlarge=0; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,MCT,542.23,2, 4, 3, 5, 11, 3, 4, 4, 2, 3, 0, 2, 1, 4, 0, 3, 4, 15, 2, 6, 0, 6, 0, 2, 2, 2, 8,{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=11; d3.xlarge=3; i3.2xlarge=4; i3.large=4; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=15; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,ROUNDROBIN,711.27,1, 1, 3, 0, 6, 2, 4, 5, 1, 1, 0, 1, 5, 10, 0, 6, 5, 21, 2, 6, 0, 11, 0, 1, 1, 1, 4,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=4; i3.large=5; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=5; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=21; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,STATIC,788.8399999999999,1, 3, 2, 2, 2, 3, 3, 7, 2, 5, 0, 2, 1, 5, 0, 3, 4, 16, 2, 10, 0, 9, 0, 2, 2, 4, 8,{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=3; i3.large=7; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=16; r5.2xlarge=2; r5.large=10; r5.xlarge=0; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,NOML,586.89,6, 5, 5, 4, 3, 2, 2, 5, 2, 2, 0, 2, 3, 2, 0, 4, 2, 11, 2, 10, 0, 9, 0, 3, 4, 4, 6,{c5.2xlarge=6; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=11; r5.2xlarge=2; r5.large=10; r5.xlarge=0; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,CUSTOMCLUSTERNOML,451.5,5, 2, 4, 3, 6, 3, 4, 8, 3, 2, 0, 1, 2, 3, 0, 5, 4, 14, 4, 4, 0, 5, 0, 1, 4, 5, 6,{c5.2xlarge=5; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=4; i3.large=8; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=14; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,TEXTDISTANCE,413.51,7, 4, 2, 3, 2, 3, 5, 7, 3, 4, 0, 7, 2, 5, 0, 5, 3, 12, 3, 5, 0, 7, 0, 1, 2, 2, 4,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=5; i3.large=7; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=12; r5.2xlarge=3; r5.large=5; r5.xlarge=0; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,CRITICALPATH,488.93,4, 2, 4, 4, 4, 2, 4, 11, 2, 1, 0, 4, 2, 6, 0, 4, 6, 12, 3, 7, 0, 3, 0, 3, 2, 2, 6,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=4; i3.large=11; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=3; r5.large=7; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,CRITICALPATHREVERSE,488.09,4, 3, 4, 4, 5, 2, 1, 5, 0, 1, 0, 1, 1, 4, 0, 4, 7, 20, 2, 6, 0, 6, 0, 3, 3, 4, 8,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=1; i3.large=5; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=20; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,RESHIV2,488.59999999999997,4, 5, 4, 4, 6, 2, 4, 4, 2, 1, 0, 3, 2, 3, 0, 4, 6, 13, 2, 12, 0, 5, 0, 2, 2, 4, 4,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=4; i3.large=4; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=13; r5.2xlarge=2; r5.large=12; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
