Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.1,40,179,RESHIV3,500.89,4, 0, 8, 7, 5, 7, 0, 1, 5, 1, 0, 5, 1, 0, 3, 3, 8, 3, 3, 5, 0, 2, 7, 5, 3, 10, 2,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=7; d3.2xlarge=5; d3.xlarge=7; i3.2xlarge=0; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=3; r5.2xlarge=3; r5.large=5; r5.xlarge=0; r5a.2xlarge=2; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.1,40,179,RESHIMAX,489.09,4, 0, 6, 7, 6, 12, 0, 3, 4, 1, 0, 4, 2, 0, 3, 4, 5, 2, 2, 7, 0, 2, 5, 7, 4, 4, 4,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=7; d3.2xlarge=6; d3.xlarge=12; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=2; r5.large=7; r5.xlarge=0; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=7; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.1,40,179,RESHIFCFS,500.4,4, 0, 7, 8, 7, 8, 0, 1, 5, 1, 0, 4, 1, 0, 3, 6, 8, 3, 2, 5, 0, 2, 5, 5, 3, 7, 3,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=0; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=3; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,MINMIN,402.16999999999996,23, 11, 4, 5, 1, 2, 2, 3, 1, 2, 0, 2, 2, 1, 0, 0, 13, 8, 2, 2, 0, 0, 2, 2, 2, 5, 3,{c5.2xlarge=23; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=8; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,MAXMIN,526.9599999999999,15, 18, 4, 2, 2, 2, 2, 10, 4, 2, 0, 2, 2, 2, 0, 0, 5, 4, 3, 2, 0, 1, 1, 2, 4, 5, 4,{c5.2xlarge=15; c5.xlarge=18; c5a.2xlarge=4; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=10; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,MCT,409.31999999999994,17, 17, 4, 5, 2, 2, 1, 4, 5, 1, 0, 1, 1, 1, 0, 0, 13, 5, 1, 3, 0, 0, 2, 2, 4, 4, 3,{c5.2xlarge=17; c5.xlarge=17; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=4; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=5; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,ROUNDROBIN,733.75,4, 18, 1, 8, 0, 9, 2, 4, 8, 2, 0, 4, 5, 1, 0, 0, 7, 4, 1, 3, 0, 7, 4, 3, 1, 1, 1,{c5.2xlarge=4; c5.xlarge=18; c5a.2xlarge=1; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=2; i3.large=4; i3.xlarge=8; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=7; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,STATIC,320.28999999999996,17, 13, 4, 4, 2, 3, 2, 5, 6, 2, 0, 2, 2, 2, 0, 0, 9, 5, 3, 1, 0, 0, 5, 2, 3, 3, 3,{c5.2xlarge=17; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=5; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=5; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,NOML,706.64,18, 9, 4, 5, 1, 4, 2, 7, 1, 2, 0, 4, 5, 1, 0, 0, 5, 3, 3, 4, 0, 5, 4, 5, 2, 2, 2,{c5.2xlarge=18; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=7; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=0; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,CUSTOMCLUSTERNOML,706.5699999999999,16, 10, 4, 3, 4, 2, 5, 8, 3, 2, 0, 2, 2, 3, 0, 0, 7, 3, 2, 2, 0, 2, 3, 4, 4, 4, 3,{c5.2xlarge=16; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=5; i3.large=8; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,TEXTDISTANCE,338.42,16, 14, 5, 3, 1, 3, 3, 4, 4, 4, 0, 6, 7, 2, 0, 0, 5, 2, 3, 2, 0, 3, 4, 3, 1, 2, 1,{c5.2xlarge=16; c5.xlarge=14; c5a.2xlarge=5; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=4; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=7; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,CRITICALPATH,525.63,16, 10, 4, 4, 3, 2, 3, 6, 7, 3, 0, 3, 4, 3, 0, 0, 7, 3, 2, 2, 0, 0, 4, 5, 3, 2, 2,{c5.2xlarge=16; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=3; i3.large=6; i3.xlarge=7; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,CRITICALPATHREVERSE,487.83,19, 16, 4, 4, 2, 1, 3, 3, 2, 1, 0, 1, 5, 1, 0, 0, 10, 5, 1, 1, 0, 2, 3, 2, 3, 5, 4,{c5.2xlarge=19; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,RESHIV2,519.8699999999999,16, 16, 4, 4, 4, 3, 2, 3, 6, 1, 0, 3, 2, 2, 0, 0, 10, 2, 2, 2, 0, 1, 3, 3, 2, 5, 2,{c5.2xlarge=16; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=6; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,RESHIV3,328.23,16, 18, 3, 5, 1, 3, 2, 4, 3, 2, 0, 3, 1, 3, 0, 0, 14, 4, 1, 2, 0, 0, 2, 3, 2, 4, 2,{c5.2xlarge=16; c5.xlarge=18; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,RESHIMAX,324.41999999999996,14, 18, 3, 3, 1, 3, 5, 8, 6, 2, 0, 1, 3, 2, 0, 0, 8, 2, 1, 2, 0, 0, 1, 5, 2, 3, 5,{c5.2xlarge=14; c5.xlarge=18; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=5; i3.large=8; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,180,RESHIFCFS,329.04999999999995,17, 16, 3, 5, 1, 3, 3, 5, 5, 1, 0, 3, 0, 1, 0, 0, 10, 3, 3, 3, 0, 0, 2, 5, 2, 4, 3,{c5.2xlarge=17; c5.xlarge=16; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=5; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=3},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.1,40,181,MINMIN,456.84000000000003,5, 0, 4, 6, 3, 6, 2, 4, 2, 4, 2, 8, 0, 1, 0, 5, 0, 20, 0, 5, 0, 0, 1, 1, 0, 6, 13,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=2; m5.xlarge=8; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=20; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=4; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,exponential,0.1,40,181,MAXMIN,525.4,5, 0, 5, 2, 5, 7, 1, 8, 3, 3, 2, 11, 2, 1, 1, 5, 0, 11, 0, 8, 0, 0, 1, 3, 0, 3, 11,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=2; d3.2xlarge=5; d3.xlarge=7; i3.2xlarge=1; i3.large=8; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=11; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=4; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,exponential,0.1,40,181,MCT,454.96999999999997,6, 0, 4, 5, 3, 8, 1, 4, 2, 2, 3, 8, 1, 2, 1, 7, 0, 17, 0, 5, 0, 0, 1, 1, 0, 6, 11,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=8; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=8; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=17; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=4; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
