wfName,taskName,rank
nfcore/sarek:2.7.1,BamQC,4
nfcore/sarek:2.7.1,BamQC,3
nfcore/sarek:2.7.1,BamQC,8
nfcore/sarek:2.7.1,BamQC,9
nfcore/sarek:2.7.1,BamQC,10
nfcore/sarek:2.7.1,BamQC,12
nfcore/sarek:2.7.1,BamQC,13
nfcore/sarek:2.7.1,BamQC,11
nfcore/sarek:2.7.1,BamQC,5
nfcore/sarek:2.7.1,BamQC,6
nfcore/sarek:2.7.1,BamQC,7
nfcore/sarek:2.7.1,BamQC,17
nfcore/sarek:2.7.1,BamQC,18
nfcore/sarek:2.7.1,BamQC,19
nfcore/sarek:2.7.1,BamQC,21
nfcore/sarek:2.7.1,BamQC,22
nfcore/sarek:2.7.1,BamQC,20
nfcore/sarek:2.7.1,BamQC,14
nfcore/sarek:2.7.1,BamQC,15
nfcore/sarek:2.7.1,BamQC,16
nfcore/sarek:2.7.1,BamQC,23
nfcore/sarek:2.7.1,BamQC,24
nfcore/sarek:2.7.1,BamQC,25
nfcore/sarek:2.7.1,BamQC,26
nfcore/sarek:2.7.1,BamQC,27
nfcore/sarek:2.7.1,BaseRecalibrator,1
nfcore/sarek:2.7.1,BaseRecalibrator,4
nfcore/sarek:2.7.1,BaseRecalibrator,3
nfcore/sarek:2.7.1,BaseRecalibrator,2
nfcore/sarek:2.7.1,BaseRecalibrator,10
nfcore/sarek:2.7.1,BaseRecalibrator,9
nfcore/sarek:2.7.1,BaseRecalibrator,8
nfcore/sarek:2.7.1,BaseRecalibrator,13
nfcore/sarek:2.7.1,BaseRecalibrator,11
nfcore/sarek:2.7.1,BaseRecalibrator,12
nfcore/sarek:2.7.1,BaseRecalibrator,7
nfcore/sarek:2.7.1,BaseRecalibrator,5
nfcore/sarek:2.7.1,BaseRecalibrator,6
nfcore/sarek:2.7.1,BaseRecalibrator,17
nfcore/sarek:2.7.1,BaseRecalibrator,19
nfcore/sarek:2.7.1,BaseRecalibrator,18
nfcore/sarek:2.7.1,BaseRecalibrator,22
nfcore/sarek:2.7.1,BaseRecalibrator,21
nfcore/sarek:2.7.1,BaseRecalibrator,20
nfcore/sarek:2.7.1,BaseRecalibrator,14
nfcore/sarek:2.7.1,BaseRecalibrator,16
nfcore/sarek:2.7.1,BaseRecalibrator,15
nfcore/sarek:2.7.1,BaseRecalibrator,23
nfcore/sarek:2.7.1,BaseRecalibrator,24
nfcore/sarek:2.7.1,BaseRecalibrator,25
nfcore/sarek:2.7.1,BaseRecalibrator,27
nfcore/sarek:2.7.1,BaseRecalibrator,26
nfcore/sarek:2.7.1,BuildDict,2
nfcore/sarek:2.7.1,BuildDict,4
nfcore/sarek:2.7.1,BuildDict,3
nfcore/sarek:2.7.1,BuildDict,1
nfcore/sarek:2.7.1,BuildDict,17
nfcore/sarek:2.7.1,BuildDict,19
nfcore/sarek:2.7.1,BuildDict,18
nfcore/sarek:2.7.1,BuildDict,22
nfcore/sarek:2.7.1,BuildDict,20
nfcore/sarek:2.7.1,BuildDict,21
nfcore/sarek:2.7.1,BuildDict,14
nfcore/sarek:2.7.1,BuildDict,15
nfcore/sarek:2.7.1,BuildDict,16
nfcore/sarek:2.7.1,BuildDict,10
nfcore/sarek:2.7.1,BuildDict,9
nfcore/sarek:2.7.1,BuildDict,8
nfcore/sarek:2.7.1,BuildDict,13
nfcore/sarek:2.7.1,BuildDict,11
nfcore/sarek:2.7.1,BuildDict,12
nfcore/sarek:2.7.1,BuildDict,5
nfcore/sarek:2.7.1,BuildDict,7
nfcore/sarek:2.7.1,BuildDict,6
nfcore/sarek:2.7.1,BuildDict,24
nfcore/sarek:2.7.1,BuildDict,23
nfcore/sarek:2.7.1,BuildDict,27
nfcore/sarek:2.7.1,BuildDict,25
nfcore/sarek:2.7.1,BuildDict,26
nfcore/sarek:2.7.1,FastQCFQ,3
nfcore/sarek:2.7.1,FastQCFQ,4
nfcore/sarek:2.7.1,FastQCFQ,1
nfcore/sarek:2.7.1,FastQCFQ,2
nfcore/sarek:2.7.1,FastQCFQ,9
nfcore/sarek:2.7.1,FastQCFQ,8
nfcore/sarek:2.7.1,FastQCFQ,10
nfcore/sarek:2.7.1,FastQCFQ,13
nfcore/sarek:2.7.1,FastQCFQ,12
nfcore/sarek:2.7.1,FastQCFQ,11
nfcore/sarek:2.7.1,FastQCFQ,5
nfcore/sarek:2.7.1,FastQCFQ,6
nfcore/sarek:2.7.1,FastQCFQ,7
nfcore/sarek:2.7.1,FastQCFQ,19
nfcore/sarek:2.7.1,FastQCFQ,17
nfcore/sarek:2.7.1,FastQCFQ,18
nfcore/sarek:2.7.1,FastQCFQ,20
nfcore/sarek:2.7.1,FastQCFQ,22
nfcore/sarek:2.7.1,FastQCFQ,21
nfcore/sarek:2.7.1,FastQCFQ,14
nfcore/sarek:2.7.1,FastQCFQ,16
nfcore/sarek:2.7.1,FastQCFQ,15
nfcore/sarek:2.7.1,FastQCFQ,23
nfcore/sarek:2.7.1,FastQCFQ,24
nfcore/sarek:2.7.1,FastQCFQ,25
nfcore/sarek:2.7.1,FastQCFQ,26
nfcore/sarek:2.7.1,FastQCFQ,27
nfcore/sarek:2.7.1,GatherBQSRReports,2
nfcore/sarek:2.7.1,GatherBQSRReports,4
nfcore/sarek:2.7.1,GatherBQSRReports,3
nfcore/sarek:2.7.1,GatherBQSRReports,1
nfcore/sarek:2.7.1,GatherBQSRReports,12
nfcore/sarek:2.7.1,GatherBQSRReports,15
nfcore/sarek:2.7.1,GatherBQSRReports,16
nfcore/sarek:2.7.1,GatherBQSRReports,14
nfcore/sarek:2.7.1,GatherBQSRReports,17
nfcore/sarek:2.7.1,GatherBQSRReports,18
nfcore/sarek:2.7.1,GatherBQSRReports,10
nfcore/sarek:2.7.1,GatherBQSRReports,11
nfcore/sarek:2.7.1,GatherBQSRReports,13
nfcore/sarek:2.7.1,GatherBQSRReports,20
nfcore/sarek:2.7.1,GatherBQSRReports,24
nfcore/sarek:2.7.1,GatherBQSRReports,25
nfcore/sarek:2.7.1,GatherBQSRReports,23
nfcore/sarek:2.7.1,GatherBQSRReports,26
nfcore/sarek:2.7.1,GatherBQSRReports,27
nfcore/sarek:2.7.1,GatherBQSRReports,19
nfcore/sarek:2.7.1,GatherBQSRReports,21
nfcore/sarek:2.7.1,GatherBQSRReports,22
nfcore/sarek:2.7.1,GatherBQSRReports,5
nfcore/sarek:2.7.1,GatherBQSRReports,7
nfcore/sarek:2.7.1,GatherBQSRReports,6
nfcore/sarek:2.7.1,GatherBQSRReports,9
nfcore/sarek:2.7.1,GatherBQSRReports,8
nfcore/sarek:2.7.1,MarkDuplicates,3
nfcore/sarek:2.7.1,MarkDuplicates,4
nfcore/sarek:2.7.1,MarkDuplicates,1
nfcore/sarek:2.7.1,MarkDuplicates,2
nfcore/sarek:2.7.1,MarkDuplicates,8
nfcore/sarek:2.7.1,MarkDuplicates,13
nfcore/sarek:2.7.1,MarkDuplicates,11
nfcore/sarek:2.7.1,MarkDuplicates,9
nfcore/sarek:2.7.1,MarkDuplicates,10
nfcore/sarek:2.7.1,MarkDuplicates,12
nfcore/sarek:2.7.1,MarkDuplicates,5
nfcore/sarek:2.7.1,MarkDuplicates,7
nfcore/sarek:2.7.1,MarkDuplicates,6
nfcore/sarek:2.7.1,MarkDuplicates,15
nfcore/sarek:2.7.1,MarkDuplicates,21
nfcore/sarek:2.7.1,MarkDuplicates,20
nfcore/sarek:2.7.1,MarkDuplicates,18
nfcore/sarek:2.7.1,MarkDuplicates,22
nfcore/sarek:2.7.1,MarkDuplicates,19
nfcore/sarek:2.7.1,MarkDuplicates,14
nfcore/sarek:2.7.1,MarkDuplicates,16
nfcore/sarek:2.7.1,MarkDuplicates,17
nfcore/sarek:2.7.1,MarkDuplicates,23
nfcore/sarek:2.7.1,MarkDuplicates,24
nfcore/sarek:2.7.1,MarkDuplicates,25
nfcore/sarek:2.7.1,MarkDuplicates,26
nfcore/sarek:2.7.1,MarkDuplicates,27
nfcore/sarek:2.7.1,MultiQC,1
nfcore/sarek:2.7.1,MultiQC,3
nfcore/sarek:2.7.1,MultiQC,2
nfcore/sarek:2.7.1,MultiQC,4
nfcore/sarek:2.7.1,MultiQC,17
nfcore/sarek:2.7.1,MultiQC,18
nfcore/sarek:2.7.1,MultiQC,19
nfcore/sarek:2.7.1,MultiQC,20
nfcore/sarek:2.7.1,MultiQC,21
nfcore/sarek:2.7.1,MultiQC,22
nfcore/sarek:2.7.1,MultiQC,14
nfcore/sarek:2.7.1,MultiQC,15
nfcore/sarek:2.7.1,MultiQC,16
nfcore/sarek:2.7.1,MultiQC,8
nfcore/sarek:2.7.1,MultiQC,9
nfcore/sarek:2.7.1,MultiQC,10
nfcore/sarek:2.7.1,MultiQC,11
nfcore/sarek:2.7.1,MultiQC,12
nfcore/sarek:2.7.1,MultiQC,13
nfcore/sarek:2.7.1,MultiQC,5
nfcore/sarek:2.7.1,MultiQC,6
nfcore/sarek:2.7.1,MultiQC,7
nfcore/sarek:2.7.1,MultiQC,23
nfcore/sarek:2.7.1,MultiQC,24
nfcore/sarek:2.7.1,MultiQC,25
nfcore/sarek:2.7.1,MultiQC,26
nfcore/sarek:2.7.1,MultiQC,27
nfcore/sarek:2.7.1,get_software_versions,2
nfcore/sarek:2.7.1,get_software_versions,4
nfcore/sarek:2.7.1,get_software_versions,3
nfcore/sarek:2.7.1,get_software_versions,1
nfcore/sarek:2.7.1,get_software_versions,18
nfcore/sarek:2.7.1,get_software_versions,17
nfcore/sarek:2.7.1,get_software_versions,19
nfcore/sarek:2.7.1,get_software_versions,22
nfcore/sarek:2.7.1,get_software_versions,20
nfcore/sarek:2.7.1,get_software_versions,21
nfcore/sarek:2.7.1,get_software_versions,15
nfcore/sarek:2.7.1,get_software_versions,14
nfcore/sarek:2.7.1,get_software_versions,16
nfcore/sarek:2.7.1,get_software_versions,10
nfcore/sarek:2.7.1,get_software_versions,8
nfcore/sarek:2.7.1,get_software_versions,9
nfcore/sarek:2.7.1,get_software_versions,13
nfcore/sarek:2.7.1,get_software_versions,11
nfcore/sarek:2.7.1,get_software_versions,12
nfcore/sarek:2.7.1,get_software_versions,5
nfcore/sarek:2.7.1,get_software_versions,6
nfcore/sarek:2.7.1,get_software_versions,7
nfcore/sarek:2.7.1,get_software_versions,24
nfcore/sarek:2.7.1,get_software_versions,23
nfcore/sarek:2.7.1,get_software_versions,26
nfcore/sarek:2.7.1,get_software_versions,25
nfcore/sarek:2.7.1,get_software_versions,27
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,2
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,4
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,3
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,1
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,8
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,10
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,9
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,13
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,11
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,12
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,5
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,6
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,7
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,17
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,19
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,22
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,20
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,21
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,14
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,16
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,15
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,24
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,23
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,25
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,26
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN,27
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,4
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,3
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,2
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,1
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,21
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,17
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,22
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,19
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,20
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,16
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,14
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,15
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,11
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,8
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,9
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,13
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,10
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,12
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,7
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,5
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,6
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,24
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,23
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,27
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,25
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST,26
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,2
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,4
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,2
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,1
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,10
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,8
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,9
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,13
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,11
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,12
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,7
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,5
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,6
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,17
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,22
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,21
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,15
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,14
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,15
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,24
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,23
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,26
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,25
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA,27
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,4
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,3
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,2
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,1
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,11
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,8
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,9
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,13
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,10
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,12
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,7
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,5
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,6
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,21
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,17
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,22
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,19
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,20
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,16
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,14
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,15
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,24
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,23
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,27
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,25
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST,26
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,3
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,4
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,2
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,1
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,10
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,8
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,9
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,12
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,11
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,12
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,6
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,5
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,7
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,18
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,17
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,19
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,22
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,20
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,21
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,15
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,14
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,16
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,24
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,23
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,26
nfcore/viralrecon:2.1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,25
