Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.05,40,0,MINMIN,237.6099999999999,0, 55, 84, 58, 75, 53, 20, 20, 0, 50, 28, 74, 41, 0, 42, 95, 0, 33, 0, 27, 51, 61, 64, 41, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=75; d3.xlarge=53; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=74; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=95; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=61; r5a.large=64; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.05,40,117,CRITICALPATH,229.72999999999985,54, 81, 78, 84, 0, 25, 20, 60, 20, 24, 0, 21, 20, 21, 62, 58, 125, 29, 23, 25, 23, 60, 0, 0, 29, 58, 0,{c5.2xlarge=54; c5.xlarge=81; c5a.2xlarge=78; c5a.xlarge=84; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=20; i3.large=60; i3.xlarge=20; m5.2xlarge=24; m5.large=0; m5.xlarge=21; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=62; m5zn.2xlarge=58; m5zn.large=125; m5zn.xlarge=29; r5.2xlarge=23; r5.large=25; r5.xlarge=23; r5a.2xlarge=60; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,normal,0.05,40,117,CRITICALPATHREVERSE,230.55999999999983,54, 82, 77, 86, 0, 25, 21, 61, 20, 23, 0, 22, 20, 21, 63, 59, 124, 29, 22, 24, 22, 58, 0, 0, 29, 58, 0,{c5.2xlarge=54; c5.xlarge=82; c5a.2xlarge=77; c5a.xlarge=86; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=21; i3.large=61; i3.xlarge=20; m5.2xlarge=23; m5.large=0; m5.xlarge=22; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=63; m5zn.2xlarge=59; m5zn.large=124; m5zn.xlarge=29; r5.2xlarge=22; r5.large=24; r5.xlarge=22; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,normal,0.05,40,117,RESHIV2,229.83999999999983,55, 83, 76, 85, 0, 25, 21, 60, 20, 23, 0, 22, 20, 22, 60, 59, 124, 30, 23, 25, 22, 59, 0, 0, 29, 57, 0,{c5.2xlarge=55; c5.xlarge=83; c5a.2xlarge=76; c5a.xlarge=85; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=21; i3.large=60; i3.xlarge=20; m5.2xlarge=23; m5.large=0; m5.xlarge=22; m5a.2xlarge=20; m5a.large=22; m5a.xlarge=60; m5zn.2xlarge=59; m5zn.large=124; m5zn.xlarge=30; r5.2xlarge=23; r5.large=25; r5.xlarge=22; r5a.2xlarge=59; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,normal,0.05,40,117,RESHIV3,229.82999999999984,52, 85, 77, 85, 0, 25, 20, 60, 19, 24, 0, 22, 20, 21, 62, 59, 124, 30, 22, 25, 22, 61, 0, 0, 28, 57, 0,{c5.2xlarge=52; c5.xlarge=85; c5a.2xlarge=77; c5a.xlarge=85; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=20; i3.large=60; i3.xlarge=19; m5.2xlarge=24; m5.large=0; m5.xlarge=22; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=62; m5zn.2xlarge=59; m5zn.large=124; m5zn.xlarge=30; r5.2xlarge=22; r5.large=25; r5.xlarge=22; r5a.2xlarge=61; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,normal,0.05,40,117,RESHIMAX,229.65999999999983,56, 83, 76, 85, 0, 25, 20, 62, 20, 22, 0, 22, 21, 21, 60, 59, 124, 29, 21, 25, 22, 62, 0, 0, 28, 57, 0,{c5.2xlarge=56; c5.xlarge=83; c5a.2xlarge=76; c5a.xlarge=85; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=20; i3.large=62; i3.xlarge=20; m5.2xlarge=22; m5.large=0; m5.xlarge=22; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=60; m5zn.2xlarge=59; m5zn.large=124; m5zn.xlarge=29; r5.2xlarge=21; r5.large=25; r5.xlarge=22; r5a.2xlarge=62; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,normal,0.05,40,117,RESHIFCFS,230.14999999999984,54, 83, 77, 85, 0, 25, 22, 61, 19, 24, 0, 22, 21, 21, 61, 60, 124, 28, 23, 24, 22, 58, 0, 0, 28, 58, 0,{c5.2xlarge=54; c5.xlarge=83; c5a.2xlarge=77; c5a.xlarge=85; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=22; i3.large=61; i3.xlarge=19; m5.2xlarge=24; m5.large=0; m5.xlarge=22; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=61; m5zn.2xlarge=60; m5zn.large=124; m5zn.xlarge=28; r5.2xlarge=23; r5.large=24; r5.xlarge=22; r5a.2xlarge=58; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
eager,normal,0.05,40,118,MINMIN,230.10999999999993,85, 111, 27, 0, 0, 75, 43, 0, 19, 23, 26, 46, 41, 21, 21, 62, 33, 58, 68, 26, 25, 0, 42, 62, 0, 28, 58,{c5.2xlarge=85; c5.xlarge=111; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=43; i3.large=0; i3.xlarge=19; m5.2xlarge=23; m5.large=26; m5.xlarge=46; m5a.2xlarge=41; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=62; m5zn.large=33; m5zn.xlarge=58; r5.2xlarge=68; r5.large=26; r5.xlarge=25; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,MAXMIN,230.1799999999999,87, 110, 29, 0, 0, 74, 41, 0, 19, 23, 26, 46, 40, 21, 21, 62, 34, 57, 66, 27, 24, 0, 43, 63, 0, 29, 58,{c5.2xlarge=87; c5.xlarge=110; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=74; i3.2xlarge=41; i3.large=0; i3.xlarge=19; m5.2xlarge=23; m5.large=26; m5.xlarge=46; m5a.2xlarge=40; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=62; m5zn.large=34; m5zn.xlarge=57; r5.2xlarge=66; r5.large=27; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,MCT,229.8499999999998,87, 110, 26, 0, 0, 75, 42, 0, 19, 22, 27, 48, 42, 21, 21, 61, 32, 58, 67, 26, 24, 0, 44, 61, 0, 29, 58,{c5.2xlarge=87; c5.xlarge=110; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=42; i3.large=0; i3.xlarge=19; m5.2xlarge=22; m5.large=27; m5.xlarge=48; m5a.2xlarge=42; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=61; m5zn.large=32; m5zn.xlarge=58; r5.2xlarge=67; r5.large=26; r5.xlarge=24; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,ROUNDROBIN,294.69999999999993,84, 110, 27, 0, 0, 75, 41, 0, 19, 24, 26, 47, 50, 21, 20, 58, 32, 58, 69, 26, 25, 0, 42, 60, 0, 29, 57,{c5.2xlarge=84; c5.xlarge=110; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=41; i3.large=0; i3.xlarge=19; m5.2xlarge=24; m5.large=26; m5.xlarge=47; m5a.2xlarge=50; m5a.large=21; m5a.xlarge=20; m5zn.2xlarge=58; m5zn.large=32; m5zn.xlarge=58; r5.2xlarge=69; r5.large=26; r5.xlarge=25; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,STATIC,229.94999999999987,91, 120, 28, 0, 0, 75, 37, 0, 16, 22, 23, 41, 36, 18, 19, 71, 38, 72, 63, 22, 22, 0, 37, 55, 0, 31, 63,{c5.2xlarge=91; c5.xlarge=120; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=37; i3.large=0; i3.xlarge=16; m5.2xlarge=22; m5.large=23; m5.xlarge=41; m5a.2xlarge=36; m5a.large=18; m5a.xlarge=19; m5zn.2xlarge=71; m5zn.large=38; m5zn.xlarge=72; r5.2xlarge=63; r5.large=22; r5.xlarge=22; r5a.2xlarge=0; r5a.large=37; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=63},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,NOML,249.65999999999985,86, 112, 28, 0, 0, 75, 40, 0, 19, 23, 27, 47, 41, 23, 21, 59, 32, 57, 70, 26, 24, 0, 42, 64, 0, 28, 56,{c5.2xlarge=86; c5.xlarge=112; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=40; i3.large=0; i3.xlarge=19; m5.2xlarge=23; m5.large=27; m5.xlarge=47; m5a.2xlarge=41; m5a.large=23; m5a.xlarge=21; m5zn.2xlarge=59; m5zn.large=32; m5zn.xlarge=57; r5.2xlarge=70; r5.large=26; r5.xlarge=24; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,CUSTOMCLUSTERNOML,234.54999999999984,86, 111, 27, 0, 0, 76, 41, 0, 20, 26, 27, 47, 42, 22, 20, 61, 32, 57, 66, 26, 24, 0, 43, 62, 0, 28, 56,{c5.2xlarge=86; c5.xlarge=111; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=41; i3.large=0; i3.xlarge=20; m5.2xlarge=26; m5.large=27; m5.xlarge=47; m5a.2xlarge=42; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=61; m5zn.large=32; m5zn.xlarge=57; r5.2xlarge=66; r5.large=26; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,TEXTDISTANCE,238.93999999999988,84, 111, 28, 0, 0, 75, 41, 0, 21, 24, 28, 47, 40, 21, 22, 59, 32, 59, 67, 27, 24, 0, 43, 63, 0, 28, 56,{c5.2xlarge=84; c5.xlarge=111; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=41; i3.large=0; i3.xlarge=21; m5.2xlarge=24; m5.large=28; m5.xlarge=47; m5a.2xlarge=40; m5a.large=21; m5a.xlarge=22; m5zn.2xlarge=59; m5zn.large=32; m5zn.xlarge=59; r5.2xlarge=67; r5.large=27; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,CRITICALPATH,230.30999999999977,86, 109, 27, 0, 0, 76, 41, 0, 20, 22, 27, 46, 41, 22, 20, 61, 35, 56, 70, 26, 24, 0, 43, 63, 0, 29, 56,{c5.2xlarge=86; c5.xlarge=109; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=41; i3.large=0; i3.xlarge=20; m5.2xlarge=22; m5.large=27; m5.xlarge=46; m5a.2xlarge=41; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=61; m5zn.large=35; m5zn.xlarge=56; r5.2xlarge=70; r5.large=26; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,CRITICALPATHREVERSE,230.29999999999976,86, 109, 27, 0, 0, 75, 40, 0, 19, 22, 27, 46, 42, 22, 21, 60, 35, 57, 69, 27, 25, 0, 42, 62, 0, 29, 58,{c5.2xlarge=86; c5.xlarge=109; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=40; i3.large=0; i3.xlarge=19; m5.2xlarge=22; m5.large=27; m5.xlarge=46; m5a.2xlarge=42; m5a.large=22; m5a.xlarge=21; m5zn.2xlarge=60; m5zn.large=35; m5zn.xlarge=57; r5.2xlarge=69; r5.large=27; r5.xlarge=25; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,RESHIV2,230.2599999999998,85, 111, 27, 0, 0, 76, 41, 0, 19, 23, 26, 47, 41, 22, 20, 62, 34, 57, 67, 27, 26, 0, 42, 62, 0, 28, 57,{c5.2xlarge=85; c5.xlarge=111; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=41; i3.large=0; i3.xlarge=19; m5.2xlarge=23; m5.large=26; m5.xlarge=47; m5a.2xlarge=41; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=62; m5zn.large=34; m5zn.xlarge=57; r5.2xlarge=67; r5.large=27; r5.xlarge=26; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,RESHIV3,231.34999999999985,87, 110, 27, 0, 0, 75, 42, 0, 19, 22, 27, 47, 42, 21, 20, 60, 36, 57, 67, 26, 25, 0, 43, 61, 0, 29, 57,{c5.2xlarge=87; c5.xlarge=110; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=42; i3.large=0; i3.xlarge=19; m5.2xlarge=22; m5.large=27; m5.xlarge=47; m5a.2xlarge=42; m5a.large=21; m5a.xlarge=20; m5zn.2xlarge=60; m5zn.large=36; m5zn.xlarge=57; r5.2xlarge=67; r5.large=26; r5.xlarge=25; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
eager,normal,0.05,40,118,RESHIMAX,230.4499999999998,85, 112, 27, 0, 0, 78, 40, 0, 20, 23, 27, 47, 41, 22, 21, 59, 34, 57, 68, 27, 24, 0, 43, 61, 0, 28, 56,{c5.2xlarge=85; c5.xlarge=112; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=78; i3.2xlarge=40; i3.large=0; i3.xlarge=20; m5.2xlarge=23; m5.large=27; m5.xlarge=47; m5a.2xlarge=41; m5a.large=22; m5a.xlarge=21; m5zn.2xlarge=59; m5zn.large=34; m5zn.xlarge=57; r5.2xlarge=68; r5.large=27; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
