Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,137,NOML,3086.4799999999955,103, 31, 33, 0, 0, 0, 40, 21, 0, 54, 0, 75, 57, 29, 0, 0, 98, 55, 28, 51, 88, 27, 69, 53, 0, 31, 57,{c5.2xlarge=103; c5.xlarge=31; c5a.2xlarge=33; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=40; i3.large=21; i3.xlarge=0; m5.2xlarge=54; m5.large=0; m5.xlarge=75; m5a.2xlarge=57; m5a.large=29; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=98; m5zn.xlarge=55; r5.2xlarge=28; r5.large=51; r5.xlarge=88; r5a.2xlarge=27; r5a.large=69; r5a.xlarge=53; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,CUSTOMCLUSTERNOML,2975.509999999994,95, 32, 33, 0, 0, 0, 61, 25, 0, 55, 0, 86, 44, 25, 0, 0, 94, 59, 28, 49, 98, 21, 51, 52, 0, 28, 64,{c5.2xlarge=95; c5.xlarge=32; c5a.2xlarge=33; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=61; i3.large=25; i3.xlarge=0; m5.2xlarge=55; m5.large=0; m5.xlarge=86; m5a.2xlarge=44; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=59; r5.2xlarge=28; r5.large=49; r5.xlarge=98; r5a.2xlarge=21; r5a.large=51; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=64},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,TEXTDISTANCE,3016.419999999994,98, 32, 31, 0, 0, 0, 38, 34, 0, 56, 0, 76, 57, 25, 0, 0, 92, 58, 26, 56, 78, 28, 69, 63, 0, 26, 57,{c5.2xlarge=98; c5.xlarge=32; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=38; i3.large=34; i3.xlarge=0; m5.2xlarge=56; m5.large=0; m5.xlarge=76; m5a.2xlarge=57; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=92; m5zn.xlarge=58; r5.2xlarge=26; r5.large=56; r5.xlarge=78; r5a.2xlarge=28; r5a.large=69; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,CRITICALPATH,2757.059999999993,103, 32, 32, 0, 0, 0, 43, 26, 0, 56, 0, 72, 43, 27, 0, 0, 109, 57, 31, 54, 92, 19, 64, 53, 0, 31, 56,{c5.2xlarge=103; c5.xlarge=32; c5a.2xlarge=32; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=26; i3.xlarge=0; m5.2xlarge=56; m5.large=0; m5.xlarge=72; m5a.2xlarge=43; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=109; m5zn.xlarge=57; r5.2xlarge=31; r5.large=54; r5.xlarge=92; r5a.2xlarge=19; r5a.large=64; r5a.xlarge=53; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=56},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,CRITICALPATHREVERSE,2757.119999999994,98, 34, 29, 0, 0, 0, 42, 28, 0, 53, 0, 74, 39, 27, 0, 0, 108, 60, 28, 52, 88, 21, 65, 61, 0, 34, 59,{c5.2xlarge=98; c5.xlarge=34; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=42; i3.large=28; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=74; m5a.2xlarge=39; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=60; r5.2xlarge=28; r5.large=52; r5.xlarge=88; r5a.2xlarge=21; r5a.large=65; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=59},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,RESHIV2,2759.0599999999945,103, 32, 32, 0, 0, 0, 47, 30, 0, 54, 0, 71, 42, 25, 0, 0, 98, 60, 27, 54, 95, 20, 61, 59, 0, 33, 57,{c5.2xlarge=103; c5.xlarge=32; c5a.2xlarge=32; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=47; i3.large=30; i3.xlarge=0; m5.2xlarge=54; m5.large=0; m5.xlarge=71; m5a.2xlarge=42; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=98; m5zn.xlarge=60; r5.2xlarge=27; r5.large=54; r5.xlarge=95; r5a.2xlarge=20; r5a.large=61; r5a.xlarge=59; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=57},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,RESHIV3,2758.8199999999943,92, 33, 30, 0, 0, 0, 43, 31, 0, 54, 0, 68, 40, 27, 0, 0, 107, 62, 29, 51, 91, 22, 71, 55, 0, 34, 60,{c5.2xlarge=92; c5.xlarge=33; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=31; i3.xlarge=0; m5.2xlarge=54; m5.large=0; m5.xlarge=68; m5a.2xlarge=40; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=107; m5zn.xlarge=62; r5.2xlarge=29; r5.large=51; r5.xlarge=91; r5a.2xlarge=22; r5a.large=71; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=60},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,RESHIMAX,2757.109999999993,99, 34, 33, 0, 0, 0, 44, 23, 0, 51, 0, 80, 41, 27, 0, 0, 109, 57, 31, 49, 90, 22, 63, 50, 0, 33, 64,{c5.2xlarge=99; c5.xlarge=34; c5a.2xlarge=33; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=44; i3.large=23; i3.xlarge=0; m5.2xlarge=51; m5.large=0; m5.xlarge=80; m5a.2xlarge=41; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=109; m5zn.xlarge=57; r5.2xlarge=31; r5.large=49; r5.xlarge=90; r5a.2xlarge=22; r5a.large=63; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=64},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,137,RESHIFCFS,2759.079999999994,97, 33, 31, 0, 0, 0, 43, 27, 0, 51, 0, 81, 37, 25, 0, 0, 113, 59, 30, 54, 85, 23, 67, 60, 0, 30, 54,{c5.2xlarge=97; c5.xlarge=33; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=27; i3.xlarge=0; m5.2xlarge=51; m5.large=0; m5.xlarge=81; m5a.2xlarge=37; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=113; m5zn.xlarge=59; r5.2xlarge=30; r5.large=54; r5.xlarge=85; r5a.2xlarge=23; r5a.large=67; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=54},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,MINMIN,2755.8999999999924,55, 53, 91, 57, 26, 52, 59, 22, 0, 0, 51, 49, 0, 22, 20, 0, 60, 31, 53, 54, 23, 31, 0, 76, 30, 26, 59,{c5.2xlarge=55; c5.xlarge=53; c5a.2xlarge=91; c5a.xlarge=57; d3.2xlarge=26; d3.xlarge=52; i3.2xlarge=59; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=51; m5.xlarge=49; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=60; m5zn.xlarge=31; r5.2xlarge=53; r5.large=54; r5.xlarge=23; r5a.2xlarge=31; r5a.large=0; r5a.xlarge=76; z1d.2xlarge=30; z1d.large=26; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,MAXMIN,2787.5099999999934,59, 56, 81, 52, 21, 59, 53, 19, 0, 0, 54, 56, 0, 26, 19, 0, 58, 30, 44, 53, 25, 37, 0, 77, 32, 26, 63,{c5.2xlarge=59; c5.xlarge=56; c5a.2xlarge=81; c5a.xlarge=52; d3.2xlarge=21; d3.xlarge=59; i3.2xlarge=53; i3.large=19; i3.xlarge=0; m5.2xlarge=0; m5.large=54; m5.xlarge=56; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=19; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=30; r5.2xlarge=44; r5.large=53; r5.xlarge=25; r5a.2xlarge=37; r5a.large=0; r5a.xlarge=77; z1d.2xlarge=32; z1d.large=26; z1d.xlarge=63},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,MCT,2744.9999999999955,53, 57, 88, 56, 23, 58, 60, 25, 0, 0, 51, 48, 0, 20, 19, 0, 63, 28, 52, 51, 28, 32, 0, 84, 27, 21, 56,{c5.2xlarge=53; c5.xlarge=57; c5a.2xlarge=88; c5a.xlarge=56; d3.2xlarge=23; d3.xlarge=58; i3.2xlarge=60; i3.large=25; i3.xlarge=0; m5.2xlarge=0; m5.large=51; m5.xlarge=48; m5a.2xlarge=0; m5a.large=20; m5a.xlarge=19; m5zn.2xlarge=0; m5zn.large=63; m5zn.xlarge=28; r5.2xlarge=52; r5.large=51; r5.xlarge=28; r5a.2xlarge=32; r5a.large=0; r5a.xlarge=84; z1d.2xlarge=27; z1d.large=21; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,ROUNDROBIN,3116.6899999999955,63, 52, 73, 62, 2, 47, 84, 19, 0, 0, 56, 2, 0, 34, 1, 0, 42, 34, 86, 49, 28, 20, 0, 137, 35, 10, 64,{c5.2xlarge=63; c5.xlarge=52; c5a.2xlarge=73; c5a.xlarge=62; d3.2xlarge=2; d3.xlarge=47; i3.2xlarge=84; i3.large=19; i3.xlarge=0; m5.2xlarge=0; m5.large=56; m5.xlarge=2; m5a.2xlarge=0; m5a.large=34; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=42; m5zn.xlarge=34; r5.2xlarge=86; r5.large=49; r5.xlarge=28; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=137; z1d.2xlarge=35; z1d.large=10; z1d.xlarge=64},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,STATIC,2748.6599999999926,51, 57, 82, 55, 25, 58, 60, 24, 0, 0, 56, 54, 0, 20, 18, 0, 63, 27, 49, 46, 24, 38, 0, 78, 32, 29, 54,{c5.2xlarge=51; c5.xlarge=57; c5a.2xlarge=82; c5a.xlarge=55; d3.2xlarge=25; d3.xlarge=58; i3.2xlarge=60; i3.large=24; i3.xlarge=0; m5.2xlarge=0; m5.large=56; m5.xlarge=54; m5a.2xlarge=0; m5a.large=20; m5a.xlarge=18; m5zn.2xlarge=0; m5zn.large=63; m5zn.xlarge=27; r5.2xlarge=49; r5.large=46; r5.xlarge=24; r5a.2xlarge=38; r5a.large=0; r5a.xlarge=78; z1d.2xlarge=32; z1d.large=29; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,NOML,3072.4799999999937,63, 59, 77, 51, 21, 46, 42, 16, 0, 0, 52, 51, 0, 28, 30, 0, 48, 32, 54, 59, 30, 51, 0, 75, 31, 31, 53,{c5.2xlarge=63; c5.xlarge=59; c5a.2xlarge=77; c5a.xlarge=51; d3.2xlarge=21; d3.xlarge=46; i3.2xlarge=42; i3.large=16; i3.xlarge=0; m5.2xlarge=0; m5.large=52; m5.xlarge=51; m5a.2xlarge=0; m5a.large=28; m5a.xlarge=30; m5zn.2xlarge=0; m5zn.large=48; m5zn.xlarge=32; r5.2xlarge=54; r5.large=59; r5.xlarge=30; r5a.2xlarge=51; r5a.large=0; r5a.xlarge=75; z1d.2xlarge=31; z1d.large=31; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,CUSTOMCLUSTERNOML,2973.7799999999934,64, 55, 75, 43, 32, 64, 74, 24, 0, 0, 42, 54, 0, 23, 22, 0, 49, 34, 50, 44, 31, 38, 0, 62, 31, 28, 61,{c5.2xlarge=64; c5.xlarge=55; c5a.2xlarge=75; c5a.xlarge=43; d3.2xlarge=32; d3.xlarge=64; i3.2xlarge=74; i3.large=24; i3.xlarge=0; m5.2xlarge=0; m5.large=42; m5.xlarge=54; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=49; m5zn.xlarge=34; r5.2xlarge=50; r5.large=44; r5.xlarge=31; r5a.2xlarge=38; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=31; z1d.large=28; z1d.xlarge=61},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,TEXTDISTANCE,2834.2899999999927,51, 43, 70, 49, 25, 49, 54, 31, 0, 0, 61, 56, 0, 29, 29, 0, 47, 28, 50, 57, 26, 51, 0, 84, 29, 24, 57,{c5.2xlarge=51; c5.xlarge=43; c5a.2xlarge=70; c5a.xlarge=49; d3.2xlarge=25; d3.xlarge=49; i3.2xlarge=54; i3.large=31; i3.xlarge=0; m5.2xlarge=0; m5.large=61; m5.xlarge=56; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=29; m5zn.2xlarge=0; m5zn.large=47; m5zn.xlarge=28; r5.2xlarge=50; r5.large=57; r5.xlarge=26; r5a.2xlarge=51; r5a.large=0; r5a.xlarge=84; z1d.2xlarge=29; z1d.large=24; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,CRITICALPATH,2743.5999999999935,55, 56, 79, 60, 27, 58, 51, 30, 0, 0, 56, 49, 0, 26, 25, 0, 64, 35, 49, 47, 28, 38, 0, 52, 30, 30, 55,{c5.2xlarge=55; c5.xlarge=56; c5a.2xlarge=79; c5a.xlarge=60; d3.2xlarge=27; d3.xlarge=58; i3.2xlarge=51; i3.large=30; i3.xlarge=0; m5.2xlarge=0; m5.large=56; m5.xlarge=49; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=25; m5zn.2xlarge=0; m5zn.large=64; m5zn.xlarge=35; r5.2xlarge=49; r5.large=47; r5.xlarge=28; r5a.2xlarge=38; r5a.large=0; r5a.xlarge=52; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,CRITICALPATHREVERSE,2743.359999999994,58, 58, 84, 62, 31, 56, 45, 27, 0, 0, 50, 47, 0, 26, 19, 0, 62, 30, 56, 45, 27, 34, 0, 57, 31, 36, 59,{c5.2xlarge=58; c5.xlarge=58; c5a.2xlarge=84; c5a.xlarge=62; d3.2xlarge=31; d3.xlarge=56; i3.2xlarge=45; i3.large=27; i3.xlarge=0; m5.2xlarge=0; m5.large=50; m5.xlarge=47; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=19; m5zn.2xlarge=0; m5zn.large=62; m5zn.xlarge=30; r5.2xlarge=56; r5.large=45; r5.xlarge=27; r5a.2xlarge=34; r5a.large=0; r5a.xlarge=57; z1d.2xlarge=31; z1d.large=36; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,138,RESHIV2,2745.229999999994,57, 54, 81, 52, 29, 60, 48, 31, 0, 0, 53, 44, 0, 25, 22, 0, 62, 32, 52, 52, 27, 36, 0, 60, 34, 33, 56,{c5.2xlarge=57; c5.xlarge=54; c5a.2xlarge=81; c5a.xlarge=52; d3.2xlarge=29; d3.xlarge=60; i3.2xlarge=48; i3.large=31; i3.xlarge=0; m5.2xlarge=0; m5.large=53; m5.xlarge=44; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=62; m5zn.xlarge=32; r5.2xlarge=52; r5.large=52; r5.xlarge=27; r5a.2xlarge=36; r5a.large=0; r5a.xlarge=60; z1d.2xlarge=34; z1d.large=33; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
