Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.1,40,0,MINMIN,356.97,0, 54, 68, 56, 66, 42, 32, 24, 0, 43, 27, 65, 46, 0, 60, 70, 0, 23, 0, 20, 56, 86, 73, 60, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=68; c5a.xlarge=56; d3.2xlarge=66; d3.xlarge=42; i3.2xlarge=32; i3.large=24; i3.xlarge=0; m5.2xlarge=43; m5.large=27; m5.xlarge=65; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=70; m5zn.large=0; m5zn.xlarge=23; r5.2xlarge=0; r5.large=20; r5.xlarge=56; r5a.2xlarge=86; r5a.large=73; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,ROUNDROBIN,356.97,118, 117, 44, 0, 14, 0, 0, 48, 0, 130, 5, 29, 0, 0, 0, 0, 62, 61, 4, 61, 0, 0, 40, 61, 79, 83, 44,{c5.2xlarge=118; c5.xlarge=117; c5a.2xlarge=44; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=0; i3.large=48; i3.xlarge=0; m5.2xlarge=130; m5.large=5; m5.xlarge=29; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=62; m5zn.xlarge=61; r5.2xlarge=4; r5.large=61; r5.xlarge=0; r5a.2xlarge=0; r5a.large=40; r5a.xlarge=61; z1d.2xlarge=79; z1d.large=83; z1d.xlarge=44},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,STATIC,356.97,49, 73, 26, 0, 51, 0, 28, 27, 58, 74, 23, 79, 0, 0, 27, 45, 51, 24, 87, 74, 0, 0, 24, 21, 52, 77, 30,{c5.2xlarge=49; c5.xlarge=73; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=0; i3.2xlarge=28; i3.large=27; i3.xlarge=58; m5.2xlarge=74; m5.large=23; m5.xlarge=79; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=27; m5zn.2xlarge=45; m5zn.large=51; m5zn.xlarge=24; r5.2xlarge=87; r5.large=74; r5.xlarge=0; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=21; z1d.2xlarge=52; z1d.large=77; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,NOML,356.97,70, 93, 47, 0, 39, 0, 29, 32, 25, 57, 33, 53, 0, 0, 30, 61, 57, 36, 52, 68, 0, 0, 29, 27, 55, 69, 38,{c5.2xlarge=70; c5.xlarge=93; c5a.2xlarge=47; c5a.xlarge=0; d3.2xlarge=39; d3.xlarge=0; i3.2xlarge=29; i3.large=32; i3.xlarge=25; m5.2xlarge=57; m5.large=33; m5.xlarge=53; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=30; m5zn.2xlarge=61; m5zn.large=57; m5zn.xlarge=36; r5.2xlarge=52; r5.large=68; r5.xlarge=0; r5a.2xlarge=0; r5a.large=29; r5a.xlarge=27; z1d.2xlarge=55; z1d.large=69; z1d.xlarge=38},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,CUSTOMCLUSTERNOML,356.97,64, 88, 45, 0, 58, 0, 36, 27, 39, 56, 28, 76, 0, 0, 25, 69, 42, 45, 55, 35, 0, 0, 29, 23, 73, 37, 50,{c5.2xlarge=64; c5.xlarge=88; c5a.2xlarge=45; c5a.xlarge=0; d3.2xlarge=58; d3.xlarge=0; i3.2xlarge=36; i3.large=27; i3.xlarge=39; m5.2xlarge=56; m5.large=28; m5.xlarge=76; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=69; m5zn.large=42; m5zn.xlarge=45; r5.2xlarge=55; r5.large=35; r5.xlarge=0; r5a.2xlarge=0; r5a.large=29; r5a.xlarge=23; z1d.2xlarge=73; z1d.large=37; z1d.xlarge=50},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,TEXTDISTANCE,356.97,63, 76, 40, 0, 43, 0, 32, 33, 38, 81, 28, 73, 0, 0, 33, 67, 46, 44, 68, 48, 0, 0, 23, 33, 54, 36, 41,{c5.2xlarge=63; c5.xlarge=76; c5a.2xlarge=40; c5a.xlarge=0; d3.2xlarge=43; d3.xlarge=0; i3.2xlarge=32; i3.large=33; i3.xlarge=38; m5.2xlarge=81; m5.large=28; m5.xlarge=73; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=33; m5zn.2xlarge=67; m5zn.large=46; m5zn.xlarge=44; r5.2xlarge=68; r5.large=48; r5.xlarge=0; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=33; z1d.2xlarge=54; z1d.large=36; z1d.xlarge=41},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,CRITICALPATH,356.97,64, 82, 42, 0, 37, 0, 28, 25, 42, 40, 25, 39, 0, 0, 28, 65, 81, 41, 48, 67, 0, 0, 29, 23, 58, 90, 46,{c5.2xlarge=64; c5.xlarge=82; c5a.2xlarge=42; c5a.xlarge=0; d3.2xlarge=37; d3.xlarge=0; i3.2xlarge=28; i3.large=25; i3.xlarge=42; m5.2xlarge=40; m5.large=25; m5.xlarge=39; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=28; m5zn.2xlarge=65; m5zn.large=81; m5zn.xlarge=41; r5.2xlarge=48; r5.large=67; r5.xlarge=0; r5a.2xlarge=0; r5a.large=29; r5a.xlarge=23; z1d.2xlarge=58; z1d.large=90; z1d.xlarge=46},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,CRITICALPATHREVERSE,356.97,72, 72, 40, 0, 38, 0, 29, 30, 41, 51, 39, 40, 0, 0, 27, 64, 73, 39, 39, 51, 0, 0, 27, 30, 64, 89, 45,{c5.2xlarge=72; c5.xlarge=72; c5a.2xlarge=40; c5a.xlarge=0; d3.2xlarge=38; d3.xlarge=0; i3.2xlarge=29; i3.large=30; i3.xlarge=41; m5.2xlarge=51; m5.large=39; m5.xlarge=40; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=27; m5zn.2xlarge=64; m5zn.large=73; m5zn.xlarge=39; r5.2xlarge=39; r5.large=51; r5.xlarge=0; r5a.2xlarge=0; r5a.large=27; r5a.xlarge=30; z1d.2xlarge=64; z1d.large=89; z1d.xlarge=45},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,RESHIV2,356.97,78, 78, 45, 0, 40, 0, 27, 26, 37, 42, 30, 53, 0, 0, 26, 64, 73, 38, 49, 55, 0, 0, 29, 25, 63, 83, 39,{c5.2xlarge=78; c5.xlarge=78; c5a.2xlarge=45; c5a.xlarge=0; d3.2xlarge=40; d3.xlarge=0; i3.2xlarge=27; i3.large=26; i3.xlarge=37; m5.2xlarge=42; m5.large=30; m5.xlarge=53; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=64; m5zn.large=73; m5zn.xlarge=38; r5.2xlarge=49; r5.large=55; r5.xlarge=0; r5a.2xlarge=0; r5a.large=29; r5a.xlarge=25; z1d.2xlarge=63; z1d.large=83; z1d.xlarge=39},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,RESHIV3,356.97,70, 71, 42, 0, 36, 0, 32, 24, 39, 39, 34, 46, 0, 0, 25, 81, 75, 41, 35, 66, 0, 0, 32, 26, 64, 79, 43,{c5.2xlarge=70; c5.xlarge=71; c5a.2xlarge=42; c5a.xlarge=0; d3.2xlarge=36; d3.xlarge=0; i3.2xlarge=32; i3.large=24; i3.xlarge=39; m5.2xlarge=39; m5.large=34; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=81; m5zn.large=75; m5zn.xlarge=41; r5.2xlarge=35; r5.large=66; r5.xlarge=0; r5a.2xlarge=0; r5a.large=32; r5a.xlarge=26; z1d.2xlarge=64; z1d.large=79; z1d.xlarge=43},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,RESHIMAX,356.97,79, 80, 43, 0, 35, 0, 25, 22, 34, 41, 38, 54, 0, 0, 30, 64, 80, 39, 40, 61, 0, 0, 23, 32, 66, 72, 42,{c5.2xlarge=79; c5.xlarge=80; c5a.2xlarge=43; c5a.xlarge=0; d3.2xlarge=35; d3.xlarge=0; i3.2xlarge=25; i3.large=22; i3.xlarge=34; m5.2xlarge=41; m5.large=38; m5.xlarge=54; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=30; m5zn.2xlarge=64; m5zn.large=80; m5zn.xlarge=39; r5.2xlarge=40; r5.large=61; r5.xlarge=0; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=32; z1d.2xlarge=66; z1d.large=72; z1d.xlarge=42},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,80,RESHIFCFS,356.97,73, 82, 47, 0, 41, 0, 22, 29, 44, 43, 28, 42, 0, 0, 31, 65, 63, 47, 48, 43, 0, 0, 25, 28, 66, 91, 42,{c5.2xlarge=73; c5.xlarge=82; c5a.2xlarge=47; c5a.xlarge=0; d3.2xlarge=41; d3.xlarge=0; i3.2xlarge=22; i3.large=29; i3.xlarge=44; m5.2xlarge=43; m5.large=28; m5.xlarge=42; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=31; m5zn.2xlarge=65; m5zn.large=63; m5zn.xlarge=47; r5.2xlarge=48; r5.large=43; r5.xlarge=0; r5a.2xlarge=0; r5a.large=25; r5a.xlarge=28; z1d.2xlarge=66; z1d.large=91; z1d.xlarge=42},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.1,40,81,MINMIN,356.97,57, 40, 21, 34, 21, 17, 0, 32, 29, 76, 0, 67, 0, 41, 50, 53, 107, 23, 0, 73, 14, 33, 45, 92, 24, 0, 51,{c5.2xlarge=57; c5.xlarge=40; c5a.2xlarge=21; c5a.xlarge=34; d3.2xlarge=21; d3.xlarge=17; i3.2xlarge=0; i3.large=32; i3.xlarge=29; m5.2xlarge=76; m5.large=0; m5.xlarge=67; m5a.2xlarge=0; m5a.large=41; m5a.xlarge=50; m5zn.2xlarge=53; m5zn.large=107; m5zn.xlarge=23; r5.2xlarge=0; r5.large=73; r5.xlarge=14; r5a.2xlarge=33; r5a.large=45; r5a.xlarge=92; z1d.2xlarge=24; z1d.large=0; z1d.xlarge=51},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,MAXMIN,356.97,64, 40, 15, 38, 20, 19, 0, 24, 31, 74, 0, 78, 0, 39, 45, 49, 117, 21, 0, 69, 17, 29, 40, 86, 21, 0, 64,{c5.2xlarge=64; c5.xlarge=40; c5a.2xlarge=15; c5a.xlarge=38; d3.2xlarge=20; d3.xlarge=19; i3.2xlarge=0; i3.large=24; i3.xlarge=31; m5.2xlarge=74; m5.large=0; m5.xlarge=78; m5a.2xlarge=0; m5a.large=39; m5a.xlarge=45; m5zn.2xlarge=49; m5zn.large=117; m5zn.xlarge=21; r5.2xlarge=0; r5.large=69; r5.xlarge=17; r5a.2xlarge=29; r5a.large=40; r5a.xlarge=86; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=64},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,MCT,356.97,55, 41, 18, 36, 17, 14, 0, 18, 39, 72, 0, 71, 0, 40, 51, 41, 123, 27, 0, 77, 15, 27, 39, 101, 17, 0, 61,{c5.2xlarge=55; c5.xlarge=41; c5a.2xlarge=18; c5a.xlarge=36; d3.2xlarge=17; d3.xlarge=14; i3.2xlarge=0; i3.large=18; i3.xlarge=39; m5.2xlarge=72; m5.large=0; m5.xlarge=71; m5a.2xlarge=0; m5a.large=40; m5a.xlarge=51; m5zn.2xlarge=41; m5zn.large=123; m5zn.xlarge=27; r5.2xlarge=0; r5.large=77; r5.xlarge=15; r5a.2xlarge=27; r5a.large=39; r5a.xlarge=101; z1d.2xlarge=17; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,ROUNDROBIN,356.97,61, 61, 0, 29, 0, 0, 0, 14, 58, 92, 0, 121, 0, 26, 56, 52, 122, 10, 0, 105, 0, 0, 8, 142, 3, 0, 40,{c5.2xlarge=61; c5.xlarge=61; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=14; i3.xlarge=58; m5.2xlarge=92; m5.large=0; m5.xlarge=121; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=56; m5zn.2xlarge=52; m5zn.large=122; m5zn.xlarge=10; r5.2xlarge=0; r5.large=105; r5.xlarge=0; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=142; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=40},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,STATIC,356.97,39, 21, 25, 54, 24, 35, 0, 24, 27, 90, 0, 43, 0, 46, 61, 45, 94, 25, 0, 55, 31, 58, 43, 67, 22, 0, 71,{c5.2xlarge=39; c5.xlarge=21; c5a.2xlarge=25; c5a.xlarge=54; d3.2xlarge=24; d3.xlarge=35; i3.2xlarge=0; i3.large=24; i3.xlarge=27; m5.2xlarge=90; m5.large=0; m5.xlarge=43; m5a.2xlarge=0; m5a.large=46; m5a.xlarge=61; m5zn.2xlarge=45; m5zn.large=94; m5zn.xlarge=25; r5.2xlarge=0; r5.large=55; r5.xlarge=31; r5a.2xlarge=58; r5a.large=43; r5a.xlarge=67; z1d.2xlarge=22; z1d.large=0; z1d.xlarge=71},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,NOML,356.97,68, 46, 45, 78, 30, 22, 0, 28, 23, 49, 0, 39, 0, 34, 34, 71, 93, 33, 0, 38, 29, 49, 40, 52, 34, 0, 65,{c5.2xlarge=68; c5.xlarge=46; c5a.2xlarge=45; c5a.xlarge=78; d3.2xlarge=30; d3.xlarge=22; i3.2xlarge=0; i3.large=28; i3.xlarge=23; m5.2xlarge=49; m5.large=0; m5.xlarge=39; m5a.2xlarge=0; m5a.large=34; m5a.xlarge=34; m5zn.2xlarge=71; m5zn.large=93; m5zn.xlarge=33; r5.2xlarge=0; r5.large=38; r5.xlarge=29; r5a.2xlarge=49; r5a.large=40; r5a.xlarge=52; z1d.2xlarge=34; z1d.large=0; z1d.xlarge=65},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,CUSTOMCLUSTERNOML,356.97,87, 41, 44, 36, 41, 44, 0, 23, 22, 61, 0, 58, 0, 36, 38, 74, 46, 41, 0, 38, 40, 36, 39, 36, 43, 0, 76,{c5.2xlarge=87; c5.xlarge=41; c5a.2xlarge=44; c5a.xlarge=36; d3.2xlarge=41; d3.xlarge=44; i3.2xlarge=0; i3.large=23; i3.xlarge=22; m5.2xlarge=61; m5.large=0; m5.xlarge=58; m5a.2xlarge=0; m5a.large=36; m5a.xlarge=38; m5zn.2xlarge=74; m5zn.large=46; m5zn.xlarge=41; r5.2xlarge=0; r5.large=38; r5.xlarge=40; r5a.2xlarge=36; r5a.large=39; r5a.xlarge=36; z1d.2xlarge=43; z1d.large=0; z1d.xlarge=76},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,81,TEXTDISTANCE,356.97,61, 37, 38, 58, 38, 34, 0, 28, 25, 85, 0, 58, 0, 38, 35, 71, 45, 38, 0, 49, 33, 38, 36, 38, 36, 0, 81,{c5.2xlarge=61; c5.xlarge=37; c5a.2xlarge=38; c5a.xlarge=58; d3.2xlarge=38; d3.xlarge=34; i3.2xlarge=0; i3.large=28; i3.xlarge=25; m5.2xlarge=85; m5.large=0; m5.xlarge=58; m5a.2xlarge=0; m5a.large=38; m5a.xlarge=35; m5zn.2xlarge=71; m5zn.large=45; m5zn.xlarge=38; r5.2xlarge=0; r5.large=49; r5.xlarge=33; r5a.2xlarge=38; r5a.large=36; r5a.xlarge=38; z1d.2xlarge=36; z1d.large=0; z1d.xlarge=81},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
