Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.05,40,0,MINMIN,238.71999999999994,0, 57, 81, 59, 74, 56, 21, 20, 0, 50, 27, 72, 40, 0, 40, 91, 0, 32, 0, 27, 53, 61, 66, 41, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=81; c5a.xlarge=59; d3.2xlarge=74; d3.xlarge=56; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=27; m5.xlarge=72; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=61; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.05,40,130,MINMIN,237.54999999999984,59, 29, 56, 57, 26, 0, 22, 61, 39, 25, 27, 24, 20, 21, 21, 61, 36, 33, 76, 27, 53, 102, 66, 0, 0, 29, 30,{c5.2xlarge=59; c5.xlarge=29; c5a.2xlarge=56; c5a.xlarge=57; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=22; i3.large=61; i3.xlarge=39; m5.2xlarge=25; m5.large=27; m5.xlarge=24; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=61; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=76; r5.large=27; r5.xlarge=53; r5a.2xlarge=102; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,MAXMIN,238.62999999999985,57, 29, 55, 56, 25, 0, 22, 62, 41, 26, 27, 25, 20, 22, 21, 63, 36, 34, 74, 27, 52, 101, 64, 0, 0, 30, 31,{c5.2xlarge=57; c5.xlarge=29; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=22; i3.large=62; i3.xlarge=41; m5.2xlarge=26; m5.large=27; m5.xlarge=25; m5a.2xlarge=20; m5a.large=22; m5a.xlarge=21; m5zn.2xlarge=63; m5zn.large=36; m5zn.xlarge=34; r5.2xlarge=74; r5.large=27; r5.xlarge=52; r5a.2xlarge=101; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=31},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,MCT,237.62999999999985,57, 28, 56, 58, 25, 0, 21, 61, 41, 25, 28, 26, 21, 22, 23, 62, 36, 33, 74, 27, 53, 101, 63, 0, 0, 30, 29,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=56; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=21; i3.large=61; i3.xlarge=41; m5.2xlarge=25; m5.large=28; m5.xlarge=26; m5a.2xlarge=21; m5a.large=22; m5a.xlarge=23; m5zn.2xlarge=62; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=74; r5.large=27; r5.xlarge=53; r5a.2xlarge=101; r5a.large=63; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,ROUNDROBIN,271.0799999999999,58, 29, 55, 58, 25, 0, 21, 62, 39, 26, 27, 25, 21, 22, 20, 62, 33, 33, 81, 28, 52, 100, 65, 0, 0, 29, 29,{c5.2xlarge=58; c5.xlarge=29; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=21; i3.large=62; i3.xlarge=39; m5.2xlarge=26; m5.large=27; m5.xlarge=25; m5a.2xlarge=21; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=62; m5zn.large=33; m5zn.xlarge=33; r5.2xlarge=81; r5.large=28; r5.xlarge=52; r5a.2xlarge=100; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,STATIC,243.52999999999983,63, 30, 62, 60, 24, 0, 20, 54, 37, 25, 25, 24, 18, 21, 20, 75, 40, 39, 72, 24, 51, 90, 62, 0, 0, 31, 33,{c5.2xlarge=63; c5.xlarge=30; c5a.2xlarge=62; c5a.xlarge=60; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=20; i3.large=54; i3.xlarge=37; m5.2xlarge=25; m5.large=25; m5.xlarge=24; m5a.2xlarge=18; m5a.large=21; m5a.xlarge=20; m5zn.2xlarge=75; m5zn.large=40; m5zn.xlarge=39; r5.2xlarge=72; r5.large=24; r5.xlarge=51; r5a.2xlarge=90; r5a.large=62; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=33},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,NOML,254.36999999999995,61, 30, 55, 57, 24, 0, 22, 61, 40, 25, 27, 26, 20, 22, 21, 60, 33, 32, 74, 28, 52, 104, 66, 0, 0, 30, 30,{c5.2xlarge=61; c5.xlarge=30; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=22; i3.large=61; i3.xlarge=40; m5.2xlarge=25; m5.large=27; m5.xlarge=26; m5a.2xlarge=20; m5a.large=22; m5a.xlarge=21; m5zn.2xlarge=60; m5zn.large=33; m5zn.xlarge=32; r5.2xlarge=74; r5.large=28; r5.xlarge=52; r5a.2xlarge=104; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,CUSTOMCLUSTERNOML,240.3099999999999,57, 29, 55, 58, 26, 0, 21, 63, 39, 26, 28, 24, 20, 21, 21, 64, 33, 34, 75, 27, 53, 102, 64, 0, 0, 31, 29,{c5.2xlarge=57; c5.xlarge=29; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=21; i3.large=63; i3.xlarge=39; m5.2xlarge=26; m5.large=28; m5.xlarge=24; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=64; m5zn.large=33; m5zn.xlarge=34; r5.2xlarge=75; r5.large=27; r5.xlarge=53; r5a.2xlarge=102; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,TEXTDISTANCE,241.49999999999991,57, 27, 55, 59, 25, 0, 21, 62, 41, 26, 29, 25, 21, 21, 21, 63, 34, 32, 75, 28, 52, 104, 63, 0, 0, 29, 30,{c5.2xlarge=57; c5.xlarge=27; c5a.2xlarge=55; c5a.xlarge=59; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=21; i3.large=62; i3.xlarge=41; m5.2xlarge=26; m5.large=29; m5.xlarge=25; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=63; m5zn.large=34; m5zn.xlarge=32; r5.2xlarge=75; r5.large=28; r5.xlarge=52; r5a.2xlarge=104; r5a.large=63; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,CRITICALPATH,237.41999999999985,58, 28, 54, 57, 24, 0, 21, 61, 41, 26, 28, 24, 20, 21, 20, 63, 36, 33, 76, 28, 54, 102, 65, 0, 0, 30, 30,{c5.2xlarge=58; c5.xlarge=28; c5a.2xlarge=54; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=21; i3.large=61; i3.xlarge=41; m5.2xlarge=26; m5.large=28; m5.xlarge=24; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=20; m5zn.2xlarge=63; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=76; r5.large=28; r5.xlarge=54; r5a.2xlarge=102; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,CRITICALPATHREVERSE,238.63999999999982,57, 29, 55, 57, 25, 0, 21, 62, 40, 26, 27, 25, 21, 22, 20, 62, 36, 32, 75, 28, 54, 103, 64, 0, 0, 29, 30,{c5.2xlarge=57; c5.xlarge=29; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=21; i3.large=62; i3.xlarge=40; m5.2xlarge=26; m5.large=27; m5.xlarge=25; m5a.2xlarge=21; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=62; m5zn.large=36; m5zn.xlarge=32; r5.2xlarge=75; r5.large=28; r5.xlarge=54; r5a.2xlarge=103; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,RESHIV2,238.5199999999998,58, 28, 55, 57, 25, 0, 20, 61, 40, 26, 28, 25, 21, 22, 22, 62, 37, 32, 74, 28, 52, 102, 64, 0, 0, 31, 30,{c5.2xlarge=58; c5.xlarge=28; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=20; i3.large=61; i3.xlarge=40; m5.2xlarge=26; m5.large=28; m5.xlarge=25; m5a.2xlarge=21; m5a.large=22; m5a.xlarge=22; m5zn.2xlarge=62; m5zn.large=37; m5zn.xlarge=32; r5.2xlarge=74; r5.large=28; r5.xlarge=52; r5a.2xlarge=102; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,RESHIV3,237.91999999999982,58, 27, 56, 56, 24, 0, 20, 62, 40, 26, 27, 26, 22, 22, 20, 65, 37, 32, 75, 28, 52, 102, 65, 0, 0, 29, 29,{c5.2xlarge=58; c5.xlarge=27; c5a.2xlarge=56; c5a.xlarge=56; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=20; i3.large=62; i3.xlarge=40; m5.2xlarge=26; m5.large=27; m5.xlarge=26; m5a.2xlarge=22; m5a.large=22; m5a.xlarge=20; m5zn.2xlarge=65; m5zn.large=37; m5zn.xlarge=32; r5.2xlarge=75; r5.large=28; r5.xlarge=52; r5a.2xlarge=102; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,RESHIMAX,237.97999999999982,58, 27, 54, 57, 24, 0, 21, 62, 39, 26, 27, 24, 20, 21, 21, 63, 36, 32, 75, 28, 54, 104, 67, 0, 0, 30, 30,{c5.2xlarge=58; c5.xlarge=27; c5a.2xlarge=54; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=21; i3.large=62; i3.xlarge=39; m5.2xlarge=26; m5.large=27; m5.xlarge=24; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=63; m5zn.large=36; m5zn.xlarge=32; r5.2xlarge=75; r5.large=28; r5.xlarge=54; r5a.2xlarge=104; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,130,RESHIFCFS,237.62999999999982,57, 28, 55, 58, 24, 0, 21, 61, 40, 27, 27, 26, 20, 21, 20, 61, 37, 33, 74, 29, 53, 102, 67, 0, 0, 30, 29,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=21; i3.large=61; i3.xlarge=40; m5.2xlarge=27; m5.large=27; m5.xlarge=26; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=20; m5zn.2xlarge=61; m5zn.large=37; m5zn.xlarge=33; r5.2xlarge=74; r5.large=29; r5.xlarge=53; r5a.2xlarge=102; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.05,40,131,MINMIN,232.68999999999988,30, 56, 27, 29, 47, 0, 0, 40, 0, 46, 56, 93, 20, 21, 63, 30, 34, 0, 71, 54, 0, 38, 21, 20, 62, 56, 86,{c5.2xlarge=30; c5.xlarge=56; c5a.2xlarge=27; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=40; i3.xlarge=0; m5.2xlarge=46; m5.large=56; m5.xlarge=93; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=63; m5zn.2xlarge=30; m5zn.large=34; m5zn.xlarge=0; r5.2xlarge=71; r5.large=54; r5.xlarge=0; r5a.2xlarge=38; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=62; z1d.large=56; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.05,40,131,MAXMIN,232.68999999999988,29, 55, 27, 28, 48, 0, 0, 41, 0, 48, 55, 93, 19, 22, 60, 31, 35, 0, 68, 56, 0, 40, 21, 20, 63, 57, 84,{c5.2xlarge=29; c5.xlarge=55; c5a.2xlarge=27; c5a.xlarge=28; d3.2xlarge=48; d3.xlarge=0; i3.2xlarge=0; i3.large=41; i3.xlarge=0; m5.2xlarge=48; m5.large=55; m5.xlarge=93; m5a.2xlarge=19; m5a.large=22; m5a.xlarge=60; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=0; r5.2xlarge=68; r5.large=56; r5.xlarge=0; r5a.2xlarge=40; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=63; z1d.large=57; z1d.xlarge=84},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.05,40,131,MCT,232.2199999999999,28, 55, 28, 29, 47, 0, 0, 40, 0, 49, 56, 94, 22, 22, 62, 31, 33, 0, 68, 54, 0, 38, 21, 21, 60, 56, 86,{c5.2xlarge=28; c5.xlarge=55; c5a.2xlarge=28; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=40; i3.xlarge=0; m5.2xlarge=49; m5.large=56; m5.xlarge=94; m5a.2xlarge=22; m5a.large=22; m5a.xlarge=62; m5zn.2xlarge=31; m5zn.large=33; m5zn.xlarge=0; r5.2xlarge=68; r5.large=54; r5.xlarge=0; r5a.2xlarge=38; r5a.large=21; r5a.xlarge=21; z1d.2xlarge=60; z1d.large=56; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.05,40,131,ROUNDROBIN,268.83,27, 55, 28, 29, 47, 0, 0, 41, 0, 46, 54, 100, 19, 22, 63, 28, 32, 0, 70, 55, 0, 41, 21, 21, 58, 56, 87,{c5.2xlarge=27; c5.xlarge=55; c5a.2xlarge=28; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=41; i3.xlarge=0; m5.2xlarge=46; m5.large=54; m5.xlarge=100; m5a.2xlarge=19; m5a.large=22; m5a.xlarge=63; m5zn.2xlarge=28; m5zn.large=32; m5zn.xlarge=0; r5.2xlarge=70; r5.large=55; r5.xlarge=0; r5a.2xlarge=41; r5a.large=21; r5a.xlarge=21; z1d.2xlarge=58; z1d.large=56; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.05,40,131,STATIC,230.75999999999982,30, 60, 29, 30, 46, 0, 0, 34, 0, 44, 50, 90, 18, 19, 57, 38, 39, 0, 68, 49, 0, 32, 20, 18, 64, 63, 102,{c5.2xlarge=30; c5.xlarge=60; c5a.2xlarge=29; c5a.xlarge=30; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=0; i3.large=34; i3.xlarge=0; m5.2xlarge=44; m5.large=50; m5.xlarge=90; m5a.2xlarge=18; m5a.large=19; m5a.xlarge=57; m5zn.2xlarge=38; m5zn.large=39; m5zn.xlarge=0; r5.2xlarge=68; r5.large=49; r5.xlarge=0; r5a.2xlarge=32; r5a.large=20; r5a.xlarge=18; z1d.2xlarge=64; z1d.large=63; z1d.xlarge=102},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=3}
