Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.2,40,0,MINMIN,2839.8599999999947,0, 56, 89, 58, 73, 55, 21, 20, 0, 52, 26, 77, 39, 0, 45, 85, 0, 32, 0, 27, 48, 56, 70, 42, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=89; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=55; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=77; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=48; r5a.2xlarge=56; r5a.large=70; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.2,40,75,NOML,3090.159999999995,0, 36, 53, 37, 40, 21, 23, 39, 46, 65, 50, 27, 80, 0, 29, 31, 59, 91, 53, 28, 0, 0, 54, 29, 26, 27, 56,{c5.2xlarge=0; c5.xlarge=36; c5a.2xlarge=53; c5a.xlarge=37; d3.2xlarge=40; d3.xlarge=21; i3.2xlarge=23; i3.large=39; i3.xlarge=46; m5.2xlarge=65; m5.large=50; m5.xlarge=27; m5a.2xlarge=80; m5a.large=0; m5a.xlarge=29; m5zn.2xlarge=31; m5zn.large=59; m5zn.xlarge=91; r5.2xlarge=53; r5.large=28; r5.xlarge=0; r5a.2xlarge=0; r5a.large=54; r5a.xlarge=29; z1d.2xlarge=26; z1d.large=27; z1d.xlarge=56},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,CUSTOMCLUSTERNOML,2974.1999999999935,0, 32, 57, 27, 58, 32, 32, 46, 38, 74, 46, 32, 58, 0, 23, 35, 51, 92, 60, 26, 0, 0, 41, 25, 34, 31, 50,{c5.2xlarge=0; c5.xlarge=32; c5a.2xlarge=57; c5a.xlarge=27; d3.2xlarge=58; d3.xlarge=32; i3.2xlarge=32; i3.large=46; i3.xlarge=38; m5.2xlarge=74; m5.large=46; m5.xlarge=32; m5a.2xlarge=58; m5a.large=0; m5a.xlarge=23; m5zn.2xlarge=35; m5zn.large=51; m5zn.xlarge=92; r5.2xlarge=60; r5.large=26; r5.xlarge=0; r5a.2xlarge=0; r5a.large=41; r5a.xlarge=25; z1d.2xlarge=34; z1d.large=31; z1d.xlarge=50},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,TEXTDISTANCE,2837.7299999999937,0, 29, 51, 29, 50, 30, 23, 57, 49, 70, 59, 33, 79, 0, 26, 32, 50, 83, 47, 29, 0, 0, 37, 24, 31, 25, 57,{c5.2xlarge=0; c5.xlarge=29; c5a.2xlarge=51; c5a.xlarge=29; d3.2xlarge=50; d3.xlarge=30; i3.2xlarge=23; i3.large=57; i3.xlarge=49; m5.2xlarge=70; m5.large=59; m5.xlarge=33; m5a.2xlarge=79; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=32; m5zn.large=50; m5zn.xlarge=83; r5.2xlarge=47; r5.large=29; r5.xlarge=0; r5a.2xlarge=0; r5a.large=37; r5a.xlarge=24; z1d.2xlarge=31; z1d.large=25; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,CRITICALPATH,2755.379999999994,0, 30, 53, 29, 57, 30, 24, 48, 36, 76, 55, 30, 47, 0, 20, 34, 64, 91, 54, 27, 0, 0, 47, 24, 31, 30, 63,{c5.2xlarge=0; c5.xlarge=30; c5a.2xlarge=53; c5a.xlarge=29; d3.2xlarge=57; d3.xlarge=30; i3.2xlarge=24; i3.large=48; i3.xlarge=36; m5.2xlarge=76; m5.large=55; m5.xlarge=30; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=34; m5zn.large=64; m5zn.xlarge=91; r5.2xlarge=54; r5.large=27; r5.xlarge=0; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=24; z1d.2xlarge=31; z1d.large=30; z1d.xlarge=63},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,CRITICALPATHREVERSE,2755.0299999999947,0, 34, 52, 29, 52, 31, 24, 46, 36, 77, 56, 24, 54, 0, 25, 33, 64, 97, 55, 26, 0, 0, 49, 23, 30, 29, 54,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=52; c5a.xlarge=29; d3.2xlarge=52; d3.xlarge=31; i3.2xlarge=24; i3.large=46; i3.xlarge=36; m5.2xlarge=77; m5.large=56; m5.xlarge=24; m5a.2xlarge=54; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=33; m5zn.large=64; m5zn.xlarge=97; r5.2xlarge=55; r5.large=26; r5.xlarge=0; r5a.2xlarge=0; r5a.large=49; r5a.xlarge=23; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=54},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,RESHIV2,2757.119999999995,0, 33, 53, 32, 52, 34, 20, 46, 40, 63, 53, 29, 53, 0, 21, 31, 56, 102, 49, 28, 0, 0, 48, 28, 31, 32, 66,{c5.2xlarge=0; c5.xlarge=33; c5a.2xlarge=53; c5a.xlarge=32; d3.2xlarge=52; d3.xlarge=34; i3.2xlarge=20; i3.large=46; i3.xlarge=40; m5.2xlarge=63; m5.large=53; m5.xlarge=29; m5a.2xlarge=53; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=56; m5zn.xlarge=102; r5.2xlarge=49; r5.large=28; r5.xlarge=0; r5a.2xlarge=0; r5a.large=48; r5a.xlarge=28; z1d.2xlarge=31; z1d.large=32; z1d.xlarge=66},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,RESHIV3,2757.099999999995,0, 30, 49, 32, 47, 33, 23, 54, 42, 76, 48, 26, 52, 0, 21, 33, 65, 102, 52, 27, 0, 0, 46, 26, 31, 29, 56,{c5.2xlarge=0; c5.xlarge=30; c5a.2xlarge=49; c5a.xlarge=32; d3.2xlarge=47; d3.xlarge=33; i3.2xlarge=23; i3.large=54; i3.xlarge=42; m5.2xlarge=76; m5.large=48; m5.xlarge=26; m5a.2xlarge=52; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=33; m5zn.large=65; m5zn.xlarge=102; r5.2xlarge=52; r5.large=27; r5.xlarge=0; r5a.2xlarge=0; r5a.large=46; r5a.xlarge=26; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=56},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,RESHIMAX,2755.4699999999934,0, 31, 54, 32, 58, 32, 23, 51, 41, 68, 56, 27, 45, 0, 26, 35, 55, 96, 49, 27, 0, 0, 45, 26, 34, 33, 56,{c5.2xlarge=0; c5.xlarge=31; c5a.2xlarge=54; c5a.xlarge=32; d3.2xlarge=58; d3.xlarge=32; i3.2xlarge=23; i3.large=51; i3.xlarge=41; m5.2xlarge=68; m5.large=56; m5.xlarge=27; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=35; m5zn.large=55; m5zn.xlarge=96; r5.2xlarge=49; r5.large=27; r5.xlarge=0; r5a.2xlarge=0; r5a.large=45; r5a.xlarge=26; z1d.2xlarge=34; z1d.large=33; z1d.xlarge=56},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,75,RESHIFCFS,2757.129999999995,0, 28, 55, 32, 56, 33, 23, 49, 41, 65, 50, 27, 46, 0, 24, 32, 67, 92, 51, 29, 0, 0, 52, 23, 33, 31, 61,{c5.2xlarge=0; c5.xlarge=28; c5a.2xlarge=55; c5a.xlarge=32; d3.2xlarge=56; d3.xlarge=33; i3.2xlarge=23; i3.large=49; i3.xlarge=41; m5.2xlarge=65; m5.large=50; m5.xlarge=27; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=24; m5zn.2xlarge=32; m5zn.large=67; m5zn.xlarge=92; r5.2xlarge=51; r5.large=29; r5.xlarge=0; r5a.2xlarge=0; r5a.large=52; r5a.xlarge=23; z1d.2xlarge=33; z1d.large=31; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,76,MINMIN,2711.639999999994,84, 57, 58, 52, 72, 0, 20, 46, 38, 0, 24, 0, 37, 0, 60, 83, 86, 29, 0, 0, 23, 41, 47, 0, 0, 83, 60,{c5.2xlarge=84; c5.xlarge=57; c5a.2xlarge=58; c5a.xlarge=52; d3.2xlarge=72; d3.xlarge=0; i3.2xlarge=20; i3.large=46; i3.xlarge=38; m5.2xlarge=0; m5.large=24; m5.xlarge=0; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=83; m5zn.large=86; m5zn.xlarge=29; r5.2xlarge=0; r5.large=0; r5.xlarge=23; r5a.2xlarge=41; r5a.large=47; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=83; z1d.xlarge=60},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,MAXMIN,2723.829999999993,92, 56, 52, 54, 75, 0, 20, 43, 47, 0, 26, 0, 30, 0, 57, 89, 86, 29, 0, 0, 21, 43, 43, 0, 0, 83, 54,{c5.2xlarge=92; c5.xlarge=56; c5a.2xlarge=52; c5a.xlarge=54; d3.2xlarge=75; d3.xlarge=0; i3.2xlarge=20; i3.large=43; i3.xlarge=47; m5.2xlarge=0; m5.large=26; m5.xlarge=0; m5a.2xlarge=30; m5a.large=0; m5a.xlarge=57; m5zn.2xlarge=89; m5zn.large=86; m5zn.xlarge=29; r5.2xlarge=0; r5.large=0; r5.xlarge=21; r5a.2xlarge=43; r5a.large=43; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=83; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,MCT,2722.909999999993,88, 54, 55, 56, 67, 0, 19, 46, 37, 0, 28, 0, 35, 0, 65, 80, 86, 33, 0, 0, 26, 37, 45, 0, 0, 88, 55,{c5.2xlarge=88; c5.xlarge=54; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=67; d3.xlarge=0; i3.2xlarge=19; i3.large=46; i3.xlarge=37; m5.2xlarge=0; m5.large=28; m5.xlarge=0; m5a.2xlarge=35; m5a.large=0; m5a.xlarge=65; m5zn.2xlarge=80; m5zn.large=86; m5zn.xlarge=33; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=37; r5a.large=45; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=88; z1d.xlarge=55},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,ROUNDROBIN,3124.529999999995,78, 39, 17, 68, 65, 0, 28, 36, 68, 0, 18, 0, 86, 0, 66, 36, 44, 34, 0, 0, 16, 68, 69, 0, 0, 96, 68,{c5.2xlarge=78; c5.xlarge=39; c5a.2xlarge=17; c5a.xlarge=68; d3.2xlarge=65; d3.xlarge=0; i3.2xlarge=28; i3.large=36; i3.xlarge=68; m5.2xlarge=0; m5.large=18; m5.xlarge=0; m5a.2xlarge=86; m5a.large=0; m5a.xlarge=66; m5zn.2xlarge=36; m5zn.large=44; m5zn.xlarge=34; r5.2xlarge=0; r5.large=0; r5.xlarge=16; r5a.2xlarge=68; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=96; z1d.xlarge=68},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,STATIC,2720.7899999999936,86, 60, 60, 56, 71, 0, 19, 41, 45, 0, 24, 0, 36, 0, 60, 91, 86, 28, 0, 0, 23, 29, 53, 0, 0, 83, 49,{c5.2xlarge=86; c5.xlarge=60; c5a.2xlarge=60; c5a.xlarge=56; d3.2xlarge=71; d3.xlarge=0; i3.2xlarge=19; i3.large=41; i3.xlarge=45; m5.2xlarge=0; m5.large=24; m5.xlarge=0; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=91; m5zn.large=86; m5zn.xlarge=28; r5.2xlarge=0; r5.large=0; r5.xlarge=23; r5a.2xlarge=29; r5a.large=53; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=83; z1d.xlarge=49},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,NOML,3006.0199999999927,72, 59, 59, 58, 50, 0, 21, 45, 40, 0, 27, 0, 54, 0, 73, 74, 72, 30, 0, 0, 27, 53, 48, 0, 0, 79, 59,{c5.2xlarge=72; c5.xlarge=59; c5a.2xlarge=59; c5a.xlarge=58; d3.2xlarge=50; d3.xlarge=0; i3.2xlarge=21; i3.large=45; i3.xlarge=40; m5.2xlarge=0; m5.large=27; m5.xlarge=0; m5a.2xlarge=54; m5a.large=0; m5a.xlarge=73; m5zn.2xlarge=74; m5zn.large=72; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=53; r5a.large=48; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=79; z1d.xlarge=59},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,CUSTOMCLUSTERNOML,2973.4999999999945,77, 61, 60, 59, 71, 0, 29, 45, 44, 0, 25, 0, 37, 0, 54, 79, 78, 32, 0, 0, 33, 42, 45, 0, 0, 75, 54,{c5.2xlarge=77; c5.xlarge=61; c5a.2xlarge=60; c5a.xlarge=59; d3.2xlarge=71; d3.xlarge=0; i3.2xlarge=29; i3.large=45; i3.xlarge=44; m5.2xlarge=0; m5.large=25; m5.xlarge=0; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=54; m5zn.2xlarge=79; m5zn.large=78; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=33; r5a.2xlarge=42; r5a.large=45; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=75; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,TEXTDISTANCE,3008.489999999994,73, 65, 54, 50, 63, 0, 23, 50, 50, 0, 35, 0, 49, 0, 75, 81, 64, 30, 0, 0, 30, 50, 48, 0, 0, 53, 57,{c5.2xlarge=73; c5.xlarge=65; c5a.2xlarge=54; c5a.xlarge=50; d3.2xlarge=63; d3.xlarge=0; i3.2xlarge=23; i3.large=50; i3.xlarge=50; m5.2xlarge=0; m5.large=35; m5.xlarge=0; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=75; m5zn.2xlarge=81; m5zn.large=64; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=30; r5a.2xlarge=50; r5a.large=48; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=53; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,CRITICALPATH,2674.5099999999934,80, 65, 57, 56, 77, 0, 24, 48, 36, 0, 30, 0, 43, 0, 46, 77, 86, 32, 0, 0, 29, 35, 44, 0, 0, 78, 57,{c5.2xlarge=80; c5.xlarge=65; c5a.2xlarge=57; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=0; i3.2xlarge=24; i3.large=48; i3.xlarge=36; m5.2xlarge=0; m5.large=30; m5.xlarge=0; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=77; m5zn.large=86; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=29; r5a.2xlarge=35; r5a.large=44; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=78; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.2,40,76,CRITICALPATHREVERSE,2674.099999999994,83, 58, 60, 57, 68, 0, 21, 46, 42, 0, 29, 0, 43, 0, 40, 87, 80, 35, 0, 0, 28, 37, 47, 0, 0, 82, 57,{c5.2xlarge=83; c5.xlarge=58; c5a.2xlarge=60; c5a.xlarge=57; d3.2xlarge=68; d3.xlarge=0; i3.2xlarge=21; i3.large=46; i3.xlarge=42; m5.2xlarge=0; m5.large=29; m5.xlarge=0; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=87; m5zn.large=80; m5zn.xlarge=35; r5.2xlarge=0; r5.large=0; r5.xlarge=28; r5a.2xlarge=37; r5a.large=47; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=82; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
