Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.15,40,0,MINMIN,2799.1399999999953,0, 60, 90, 60, 76, 61, 22, 20, 0, 52, 26, 73, 39, 0, 43, 83, 0, 30, 0, 29, 48, 47, 71, 40, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=90; c5a.xlarge=60; d3.2xlarge=76; d3.xlarge=61; i3.2xlarge=22; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=73; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=29; r5.xlarge=48; r5a.2xlarge=47; r5a.large=71; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,120,RESHIV2,2764.439999999996,58, 0, 29, 0, 75, 61, 0, 66, 44, 88, 30, 0, 20, 68, 42, 31, 65, 79, 0, 0, 31, 39, 26, 27, 30, 33, 58,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=75; d3.xlarge=61; i3.2xlarge=0; i3.large=66; i3.xlarge=44; m5.2xlarge=88; m5.large=30; m5.xlarge=0; m5a.2xlarge=20; m5a.large=68; m5a.xlarge=42; m5zn.2xlarge=31; m5zn.large=65; m5zn.xlarge=79; r5.2xlarge=0; r5.large=0; r5.xlarge=31; r5a.2xlarge=39; r5a.large=26; r5a.xlarge=27; z1d.2xlarge=30; z1d.large=33; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,120,RESHIV3,2764.0999999999945,62, 0, 29, 0, 69, 55, 0, 81, 45, 85, 29, 0, 24, 69, 41, 33, 64, 83, 0, 0, 30, 33, 29, 21, 29, 32, 57,{c5.2xlarge=62; c5.xlarge=0; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=69; d3.xlarge=55; i3.2xlarge=0; i3.large=81; i3.xlarge=45; m5.2xlarge=85; m5.large=29; m5.xlarge=0; m5a.2xlarge=24; m5a.large=69; m5a.xlarge=41; m5zn.2xlarge=33; m5zn.large=64; m5zn.xlarge=83; r5.2xlarge=0; r5.large=0; r5.xlarge=30; r5a.2xlarge=33; r5a.large=29; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=32; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,120,RESHIMAX,2763.7099999999946,56, 0, 33, 0, 79, 56, 0, 78, 42, 91, 31, 0, 20, 53, 38, 33, 65, 86, 0, 0, 30, 37, 27, 27, 33, 30, 55,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=33; c5a.xlarge=0; d3.2xlarge=79; d3.xlarge=56; i3.2xlarge=0; i3.large=78; i3.xlarge=42; m5.2xlarge=91; m5.large=31; m5.xlarge=0; m5a.2xlarge=20; m5a.large=53; m5a.xlarge=38; m5zn.2xlarge=33; m5zn.large=65; m5zn.xlarge=86; r5.2xlarge=0; r5.large=0; r5.xlarge=30; r5a.2xlarge=37; r5a.large=27; r5a.xlarge=27; z1d.2xlarge=33; z1d.large=30; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,120,RESHIFCFS,2764.469999999996,60, 0, 32, 0, 76, 55, 0, 81, 44, 77, 34, 0, 20, 66, 39, 33, 62, 71, 0, 0, 32, 43, 26, 24, 31, 35, 59,{c5.2xlarge=60; c5.xlarge=0; c5a.2xlarge=32; c5a.xlarge=0; d3.2xlarge=76; d3.xlarge=55; i3.2xlarge=0; i3.large=81; i3.xlarge=44; m5.2xlarge=77; m5.large=34; m5.xlarge=0; m5a.2xlarge=20; m5a.large=66; m5a.xlarge=39; m5zn.2xlarge=33; m5zn.large=62; m5zn.xlarge=71; r5.2xlarge=0; r5.large=0; r5.xlarge=32; r5a.2xlarge=43; r5a.large=26; r5a.xlarge=24; z1d.2xlarge=31; z1d.large=35; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,MINMIN,2769.1299999999947,57, 25, 28, 54, 78, 52, 41, 22, 39, 76, 47, 0, 59, 0, 22, 54, 0, 54, 27, 30, 100, 0, 0, 19, 30, 27, 59,{c5.2xlarge=57; c5.xlarge=25; c5a.2xlarge=28; c5a.xlarge=54; d3.2xlarge=78; d3.xlarge=52; i3.2xlarge=41; i3.large=22; i3.xlarge=39; m5.2xlarge=76; m5.large=47; m5.xlarge=0; m5a.2xlarge=59; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=54; m5zn.large=0; m5zn.xlarge=54; r5.2xlarge=27; r5.large=30; r5.xlarge=100; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=19; z1d.2xlarge=30; z1d.large=27; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,MAXMIN,2817.759999999996,55, 29, 26, 62, 76, 55, 42, 23, 44, 66, 50, 0, 55, 0, 17, 56, 0, 61, 23, 25, 101, 0, 0, 23, 25, 26, 60,{c5.2xlarge=55; c5.xlarge=29; c5a.2xlarge=26; c5a.xlarge=62; d3.2xlarge=76; d3.xlarge=55; i3.2xlarge=42; i3.large=23; i3.xlarge=44; m5.2xlarge=66; m5.large=50; m5.xlarge=0; m5a.2xlarge=55; m5a.large=0; m5a.xlarge=17; m5zn.2xlarge=56; m5zn.large=0; m5zn.xlarge=61; r5.2xlarge=23; r5.large=25; r5.xlarge=101; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=25; z1d.large=26; z1d.xlarge=60},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,MCT,2780.6699999999946,57, 30, 29, 55, 67, 61, 40, 21, 46, 70, 49, 0, 61, 0, 23, 57, 0, 56, 25, 30, 96, 0, 0, 16, 23, 30, 58,{c5.2xlarge=57; c5.xlarge=30; c5a.2xlarge=29; c5a.xlarge=55; d3.2xlarge=67; d3.xlarge=61; i3.2xlarge=40; i3.large=21; i3.xlarge=46; m5.2xlarge=70; m5.large=49; m5.xlarge=0; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=23; m5zn.2xlarge=57; m5zn.large=0; m5zn.xlarge=56; r5.2xlarge=25; r5.large=30; r5.xlarge=96; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=16; z1d.2xlarge=23; z1d.large=30; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,ROUNDROBIN,3115.449999999995,37, 34, 34, 17, 120, 40, 52, 34, 47, 96, 29, 0, 73, 0, 34, 37, 0, 35, 34, 34, 81, 0, 0, 34, 15, 30, 53,{c5.2xlarge=37; c5.xlarge=34; c5a.2xlarge=34; c5a.xlarge=17; d3.2xlarge=120; d3.xlarge=40; i3.2xlarge=52; i3.large=34; i3.xlarge=47; m5.2xlarge=96; m5.large=29; m5.xlarge=0; m5a.2xlarge=73; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=37; m5zn.large=0; m5zn.xlarge=35; r5.2xlarge=34; r5.large=34; r5.xlarge=81; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=34; z1d.2xlarge=15; z1d.large=30; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,STATIC,2823.9999999999927,55, 31, 26, 54, 83, 50, 34, 24, 45, 70, 55, 0, 57, 0, 22, 57, 0, 54, 21, 28, 99, 0, 0, 20, 28, 29, 58,{c5.2xlarge=55; c5.xlarge=31; c5a.2xlarge=26; c5a.xlarge=54; d3.2xlarge=83; d3.xlarge=50; i3.2xlarge=34; i3.large=24; i3.xlarge=45; m5.2xlarge=70; m5.large=55; m5.xlarge=0; m5a.2xlarge=57; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=57; m5zn.large=0; m5zn.xlarge=54; r5.2xlarge=21; r5.large=28; r5.xlarge=99; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=28; z1d.large=29; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,NOML,3090.219999999995,62, 36, 31, 57, 51, 48, 38, 23, 33, 66, 59, 0, 64, 0, 28, 54, 0, 57, 27, 28, 88, 0, 0, 29, 32, 32, 57,{c5.2xlarge=62; c5.xlarge=36; c5a.2xlarge=31; c5a.xlarge=57; d3.2xlarge=51; d3.xlarge=48; i3.2xlarge=38; i3.large=23; i3.xlarge=33; m5.2xlarge=66; m5.large=59; m5.xlarge=0; m5a.2xlarge=64; m5a.large=0; m5a.xlarge=28; m5zn.2xlarge=54; m5zn.large=0; m5zn.xlarge=57; r5.2xlarge=27; r5.large=28; r5.xlarge=88; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=32; z1d.large=32; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,CUSTOMCLUSTERNOML,2807.409999999993,61, 33, 33, 47, 68, 63, 52, 25, 36, 70, 47, 0, 49, 0, 24, 59, 0, 54, 25, 27, 87, 0, 0, 23, 34, 28, 55,{c5.2xlarge=61; c5.xlarge=33; c5a.2xlarge=33; c5a.xlarge=47; d3.2xlarge=68; d3.xlarge=63; i3.2xlarge=52; i3.large=25; i3.xlarge=36; m5.2xlarge=70; m5.large=47; m5.xlarge=0; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=24; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=54; r5.2xlarge=25; r5.large=27; r5.xlarge=87; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=34; z1d.large=28; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,TEXTDISTANCE,2811.299999999994,50, 30, 31, 50, 71, 50, 38, 30, 44, 73, 57, 0, 61, 0, 26, 56, 0, 58, 28, 31, 77, 0, 0, 26, 29, 26, 58,{c5.2xlarge=50; c5.xlarge=30; c5a.2xlarge=31; c5a.xlarge=50; d3.2xlarge=71; d3.xlarge=50; i3.2xlarge=38; i3.large=30; i3.xlarge=44; m5.2xlarge=73; m5.large=57; m5.xlarge=0; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=56; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=28; r5.large=31; r5.xlarge=77; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=29; z1d.large=26; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,CRITICALPATH,2756.129999999994,57, 34, 31, 54, 70, 64, 45, 26, 36, 60, 53, 0, 46, 0, 21, 60, 0, 62, 29, 30, 82, 0, 0, 21, 33, 32, 54,{c5.2xlarge=57; c5.xlarge=34; c5a.2xlarge=31; c5a.xlarge=54; d3.2xlarge=70; d3.xlarge=64; i3.2xlarge=45; i3.large=26; i3.xlarge=36; m5.2xlarge=60; m5.large=53; m5.xlarge=0; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=60; m5zn.large=0; m5zn.xlarge=62; r5.2xlarge=29; r5.large=30; r5.xlarge=82; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=33; z1d.large=32; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,CRITICALPATHREVERSE,2755.759999999995,55, 33, 30, 57, 73, 54, 42, 25, 35, 72, 49, 0, 51, 0, 25, 56, 0, 62, 29, 26, 79, 0, 0, 22, 32, 34, 59,{c5.2xlarge=55; c5.xlarge=33; c5a.2xlarge=30; c5a.xlarge=57; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=42; i3.large=25; i3.xlarge=35; m5.2xlarge=72; m5.large=49; m5.xlarge=0; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=56; m5zn.large=0; m5zn.xlarge=62; r5.2xlarge=29; r5.large=26; r5.xlarge=79; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=32; z1d.large=34; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,RESHIV2,2756.8499999999954,51, 32, 30, 56, 77, 56, 42, 27, 44, 73, 53, 0, 48, 0, 25, 60, 0, 59, 26, 28, 72, 0, 0, 23, 30, 31, 57,{c5.2xlarge=51; c5.xlarge=32; c5a.2xlarge=30; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=56; i3.2xlarge=42; i3.large=27; i3.xlarge=44; m5.2xlarge=73; m5.large=53; m5.xlarge=0; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=60; m5zn.large=0; m5zn.xlarge=59; r5.2xlarge=26; r5.large=28; r5.xlarge=72; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=30; z1d.large=31; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,RESHIV3,2757.7399999999952,57, 31, 29, 60, 74, 56, 39, 28, 40, 76, 44, 0, 40, 0, 24, 57, 0, 61, 28, 27, 78, 0, 0, 24, 31, 34, 62,{c5.2xlarge=57; c5.xlarge=31; c5a.2xlarge=29; c5a.xlarge=60; d3.2xlarge=74; d3.xlarge=56; i3.2xlarge=39; i3.large=28; i3.xlarge=40; m5.2xlarge=76; m5.large=44; m5.xlarge=0; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=24; m5zn.2xlarge=57; m5zn.large=0; m5zn.xlarge=61; r5.2xlarge=28; r5.large=27; r5.xlarge=78; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=31; z1d.large=34; z1d.xlarge=62},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,RESHIMAX,2756.169999999994,57, 31, 29, 58, 74, 51, 40, 26, 45, 74, 50, 0, 47, 0, 25, 55, 0, 62, 29, 31, 74, 0, 0, 20, 31, 33, 58,{c5.2xlarge=57; c5.xlarge=31; c5a.2xlarge=29; c5a.xlarge=58; d3.2xlarge=74; d3.xlarge=51; i3.2xlarge=40; i3.large=26; i3.xlarge=45; m5.2xlarge=74; m5.large=50; m5.xlarge=0; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=55; m5zn.large=0; m5zn.xlarge=62; r5.2xlarge=29; r5.large=31; r5.xlarge=74; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=31; z1d.large=33; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,121,RESHIFCFS,2756.7199999999953,58, 32, 30, 62, 73, 56, 40, 28, 37, 64, 50, 0, 55, 0, 23, 56, 0, 63, 29, 26, 74, 0, 0, 23, 36, 33, 52,{c5.2xlarge=58; c5.xlarge=32; c5a.2xlarge=30; c5a.xlarge=62; d3.2xlarge=73; d3.xlarge=56; i3.2xlarge=40; i3.large=28; i3.xlarge=37; m5.2xlarge=64; m5.large=50; m5.xlarge=0; m5a.2xlarge=55; m5a.large=0; m5a.xlarge=23; m5zn.2xlarge=56; m5zn.large=0; m5zn.xlarge=63; r5.2xlarge=29; r5.large=26; r5.xlarge=74; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=36; z1d.large=33; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,122,MINMIN,2800.709999999995,58, 58, 0, 0, 84, 81, 0, 94, 84, 27, 0, 56, 0, 43, 87, 0, 31, 33, 18, 0, 109, 35, 0, 47, 27, 28, 0,{c5.2xlarge=58; c5.xlarge=58; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=84; d3.xlarge=81; i3.2xlarge=0; i3.large=94; i3.xlarge=84; m5.2xlarge=27; m5.large=0; m5.xlarge=56; m5a.2xlarge=0; m5a.large=43; m5a.xlarge=87; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=33; r5.2xlarge=18; r5.large=0; r5.xlarge=109; r5a.2xlarge=35; r5a.large=0; r5a.xlarge=47; z1d.2xlarge=27; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
