Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.2,40,97,ROUNDROBIN,265.22,29, 28, 55, 0, 106, 105, 20, 0, 41, 50, 0, 50, 20, 0, 62, 58, 33, 59, 25, 27, 26, 41, 44, 62, 0, 59, 0,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=106; d3.xlarge=105; i3.2xlarge=20; i3.large=0; i3.xlarge=41; m5.2xlarge=50; m5.large=0; m5.xlarge=50; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=58; m5zn.large=33; m5zn.xlarge=59; r5.2xlarge=25; r5.large=27; r5.xlarge=26; r5a.2xlarge=41; r5a.large=44; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,STATIC,441.4299999999997,27, 29, 43, 0, 107, 96, 24, 0, 40, 47, 0, 53, 20, 0, 70, 56, 30, 60, 30, 23, 25, 46, 43, 60, 0, 71, 0,{c5.2xlarge=27; c5.xlarge=29; c5a.2xlarge=43; c5a.xlarge=0; d3.2xlarge=107; d3.xlarge=96; i3.2xlarge=24; i3.large=0; i3.xlarge=40; m5.2xlarge=47; m5.large=0; m5.xlarge=53; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=70; m5zn.2xlarge=56; m5zn.large=30; m5zn.xlarge=60; r5.2xlarge=30; r5.large=23; r5.xlarge=25; r5a.2xlarge=46; r5a.large=43; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=71; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,NOML,255.24999999999994,31, 30, 56, 0, 98, 107, 21, 0, 40, 52, 0, 51, 20, 0, 62, 57, 33, 59, 24, 27, 27, 41, 42, 63, 0, 59, 0,{c5.2xlarge=31; c5.xlarge=30; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=98; d3.xlarge=107; i3.2xlarge=21; i3.large=0; i3.xlarge=40; m5.2xlarge=52; m5.large=0; m5.xlarge=51; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=57; m5zn.large=33; m5zn.xlarge=59; r5.2xlarge=24; r5.large=27; r5.xlarge=27; r5a.2xlarge=41; r5a.large=42; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,CUSTOMCLUSTERNOML,239.89999999999992,29, 28, 54, 0, 99, 110, 21, 0, 40, 50, 0, 49, 21, 0, 61, 60, 33, 60, 25, 27, 27, 41, 43, 62, 0, 60, 0,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=99; d3.xlarge=110; i3.2xlarge=21; i3.large=0; i3.xlarge=40; m5.2xlarge=50; m5.large=0; m5.xlarge=49; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=60; m5zn.large=33; m5zn.xlarge=60; r5.2xlarge=25; r5.large=27; r5.xlarge=27; r5a.2xlarge=41; r5a.large=43; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,TEXTDISTANCE,243.84000000000003,28, 28, 56, 0, 97, 107, 21, 0, 40, 51, 0, 52, 23, 0, 61, 60, 32, 61, 24, 28, 26, 42, 43, 61, 0, 59, 0,{c5.2xlarge=28; c5.xlarge=28; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=97; d3.xlarge=107; i3.2xlarge=21; i3.large=0; i3.xlarge=40; m5.2xlarge=51; m5.large=0; m5.xlarge=52; m5a.2xlarge=23; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=60; m5zn.large=32; m5zn.xlarge=61; r5.2xlarge=24; r5.large=28; r5.xlarge=26; r5a.2xlarge=42; r5a.large=43; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,CRITICALPATH,237.0599999999999,28, 28, 54, 0, 99, 110, 20, 0, 39, 51, 0, 49, 20, 0, 62, 60, 35, 62, 24, 27, 27, 42, 42, 63, 0, 58, 0,{c5.2xlarge=28; c5.xlarge=28; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=99; d3.xlarge=110; i3.2xlarge=20; i3.large=0; i3.xlarge=39; m5.2xlarge=51; m5.large=0; m5.xlarge=49; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=60; m5zn.large=35; m5zn.xlarge=62; r5.2xlarge=24; r5.large=27; r5.xlarge=27; r5a.2xlarge=42; r5a.large=42; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,CRITICALPATHREVERSE,236.15999999999988,29, 28, 55, 0, 100, 107, 20, 0, 40, 50, 0, 50, 20, 0, 61, 61, 36, 60, 25, 27, 26, 41, 43, 61, 0, 60, 0,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=100; d3.xlarge=107; i3.2xlarge=20; i3.large=0; i3.xlarge=40; m5.2xlarge=50; m5.large=0; m5.xlarge=50; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=61; m5zn.large=36; m5zn.xlarge=60; r5.2xlarge=25; r5.large=27; r5.xlarge=26; r5a.2xlarge=41; r5a.large=43; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,RESHIV2,237.32999999999987,28, 28, 56, 0, 97, 112, 20, 0, 41, 50, 0, 49, 20, 0, 62, 58, 36, 61, 25, 27, 26, 42, 44, 60, 0, 58, 0,{c5.2xlarge=28; c5.xlarge=28; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=97; d3.xlarge=112; i3.2xlarge=20; i3.large=0; i3.xlarge=41; m5.2xlarge=50; m5.large=0; m5.xlarge=49; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=58; m5zn.large=36; m5zn.xlarge=61; r5.2xlarge=25; r5.large=27; r5.xlarge=26; r5a.2xlarge=42; r5a.large=44; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,RESHIV3,236.4699999999998,29, 29, 55, 0, 97, 110, 21, 0, 40, 50, 0, 50, 21, 0, 61, 58, 35, 60, 25, 27, 27, 42, 43, 61, 0, 59, 0,{c5.2xlarge=29; c5.xlarge=29; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=97; d3.xlarge=110; i3.2xlarge=21; i3.large=0; i3.xlarge=40; m5.2xlarge=50; m5.large=0; m5.xlarge=50; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=58; m5zn.large=35; m5zn.xlarge=60; r5.2xlarge=25; r5.large=27; r5.xlarge=27; r5a.2xlarge=42; r5a.large=43; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,RESHIMAX,237.34999999999985,29, 27, 55, 0, 99, 109, 21, 0, 39, 52, 0, 48, 21, 0, 62, 60, 35, 61, 25, 28, 27, 41, 43, 60, 0, 58, 0,{c5.2xlarge=29; c5.xlarge=27; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=99; d3.xlarge=109; i3.2xlarge=21; i3.large=0; i3.xlarge=39; m5.2xlarge=52; m5.large=0; m5.xlarge=48; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=60; m5zn.large=35; m5zn.xlarge=61; r5.2xlarge=25; r5.large=28; r5.xlarge=27; r5a.2xlarge=41; r5a.large=43; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,97,RESHIFCFS,237.18999999999988,30, 28, 55, 0, 99, 109, 20, 0, 39, 52, 0, 48, 20, 0, 61, 58, 36, 61, 24, 27, 27, 42, 43, 63, 0, 58, 0,{c5.2xlarge=30; c5.xlarge=28; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=99; d3.xlarge=109; i3.2xlarge=20; i3.large=0; i3.xlarge=39; m5.2xlarge=52; m5.large=0; m5.xlarge=48; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=58; m5zn.large=36; m5zn.xlarge=61; r5.2xlarge=24; r5.large=27; r5.xlarge=27; r5a.2xlarge=42; r5a.large=43; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.2,40,98,MINMIN,265.5799999999999,55, 29, 26, 30, 70, 104, 0, 41, 20, 0, 52, 46, 42, 22, 41, 30, 0, 56, 0, 52, 102, 19, 0, 21, 0, 57, 85,{c5.2xlarge=55; c5.xlarge=29; c5a.2xlarge=26; c5a.xlarge=30; d3.2xlarge=70; d3.xlarge=104; i3.2xlarge=0; i3.large=41; i3.xlarge=20; m5.2xlarge=0; m5.large=52; m5.xlarge=46; m5a.2xlarge=42; m5a.large=22; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=0; m5zn.xlarge=56; r5.2xlarge=0; r5.large=52; r5.xlarge=102; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,MAXMIN,234.7699999999998,57, 29, 27, 29, 72, 105, 0, 43, 19, 0, 53, 44, 40, 21, 40, 31, 0, 58, 0, 52, 98, 20, 0, 20, 0, 57, 85,{c5.2xlarge=57; c5.xlarge=29; c5a.2xlarge=27; c5a.xlarge=29; d3.2xlarge=72; d3.xlarge=105; i3.2xlarge=0; i3.large=43; i3.xlarge=19; m5.2xlarge=0; m5.large=53; m5.xlarge=44; m5a.2xlarge=40; m5a.large=21; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=0; r5.large=52; r5.xlarge=98; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,MCT,232.29999999999987,57, 28, 26, 29, 72, 105, 0, 40, 22, 0, 54, 46, 41, 21, 40, 31, 0, 56, 0, 52, 97, 20, 0, 20, 0, 57, 86,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=72; d3.xlarge=105; i3.2xlarge=0; i3.large=40; i3.xlarge=22; m5.2xlarge=0; m5.large=54; m5.xlarge=46; m5a.2xlarge=41; m5a.large=21; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=56; r5.2xlarge=0; r5.large=52; r5.xlarge=97; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,ROUNDROBIN,249.46999999999986,54, 29, 27, 36, 71, 103, 0, 41, 19, 0, 53, 46, 41, 21, 42, 29, 0, 57, 0, 52, 97, 20, 0, 20, 0, 57, 85,{c5.2xlarge=54; c5.xlarge=29; c5a.2xlarge=27; c5a.xlarge=36; d3.2xlarge=71; d3.xlarge=103; i3.2xlarge=0; i3.large=41; i3.xlarge=19; m5.2xlarge=0; m5.large=53; m5.xlarge=46; m5a.2xlarge=41; m5a.large=21; m5a.xlarge=42; m5zn.2xlarge=29; m5zn.large=0; m5zn.xlarge=57; r5.2xlarge=0; r5.large=52; r5.xlarge=97; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,STATIC,238.0999999999998,62, 30, 28, 33, 71, 104, 0, 34, 17, 0, 48, 41, 34, 20, 38, 36, 0, 73, 0, 48, 86, 18, 0, 18, 0, 62, 99,{c5.2xlarge=62; c5.xlarge=30; c5a.2xlarge=28; c5a.xlarge=33; d3.2xlarge=71; d3.xlarge=104; i3.2xlarge=0; i3.large=34; i3.xlarge=17; m5.2xlarge=0; m5.large=48; m5.xlarge=41; m5a.2xlarge=34; m5a.large=20; m5a.xlarge=38; m5zn.2xlarge=36; m5zn.large=0; m5zn.xlarge=73; r5.2xlarge=0; r5.large=48; r5.xlarge=86; r5a.2xlarge=18; r5a.large=0; r5a.xlarge=18; z1d.2xlarge=0; z1d.large=62; z1d.xlarge=99},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,NOML,248.98999999999978,58, 29, 26, 29, 72, 104, 0, 40, 19, 0, 52, 46, 41, 22, 41, 30, 0, 56, 0, 53, 98, 21, 0, 21, 0, 56, 86,{c5.2xlarge=58; c5.xlarge=29; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=72; d3.xlarge=104; i3.2xlarge=0; i3.large=40; i3.xlarge=19; m5.2xlarge=0; m5.large=52; m5.xlarge=46; m5a.2xlarge=41; m5a.large=22; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=0; m5zn.xlarge=56; r5.2xlarge=0; r5.large=53; r5.xlarge=98; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,CUSTOMCLUSTERNOML,235.28999999999982,55, 28, 27, 29, 73, 103, 0, 40, 21, 0, 53, 44, 40, 21, 42, 33, 0, 57, 0, 51, 98, 20, 0, 22, 0, 58, 85,{c5.2xlarge=55; c5.xlarge=28; c5a.2xlarge=27; c5a.xlarge=29; d3.2xlarge=73; d3.xlarge=103; i3.2xlarge=0; i3.large=40; i3.xlarge=21; m5.2xlarge=0; m5.large=53; m5.xlarge=44; m5a.2xlarge=40; m5a.large=21; m5a.xlarge=42; m5zn.2xlarge=33; m5zn.large=0; m5zn.xlarge=57; r5.2xlarge=0; r5.large=51; r5.xlarge=98; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,TEXTDISTANCE,235.85999999999984,58, 29, 27, 30, 70, 103, 0, 41, 20, 0, 55, 46, 41, 21, 40, 30, 0, 57, 0, 52, 99, 20, 0, 20, 0, 56, 85,{c5.2xlarge=58; c5.xlarge=29; c5a.2xlarge=27; c5a.xlarge=30; d3.2xlarge=70; d3.xlarge=103; i3.2xlarge=0; i3.large=41; i3.xlarge=20; m5.2xlarge=0; m5.large=55; m5.xlarge=46; m5a.2xlarge=41; m5a.large=21; m5a.xlarge=40; m5zn.2xlarge=30; m5zn.large=0; m5zn.xlarge=57; r5.2xlarge=0; r5.large=52; r5.xlarge=99; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.2,40,98,CRITICALPATH,233.94999999999982,55, 28, 26, 29, 72, 103, 0, 40, 19, 0, 53, 45, 40, 22, 45, 32, 0, 59, 0, 52, 97, 20, 0, 20, 0, 57, 86,{c5.2xlarge=55; c5.xlarge=28; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=72; d3.xlarge=103; i3.2xlarge=0; i3.large=40; i3.xlarge=19; m5.2xlarge=0; m5.large=53; m5.xlarge=45; m5a.2xlarge=40; m5a.large=22; m5a.xlarge=45; m5zn.2xlarge=32; m5zn.large=0; m5zn.xlarge=59; r5.2xlarge=0; r5.large=52; r5.xlarge=97; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
