Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.05,40,114,MCT,2757.7199999999957,0, 28, 0, 27, 0, 116, 0, 22, 21, 106, 0, 22, 16, 67, 15, 30, 59, 28, 25, 154, 26, 0, 50, 52, 27, 60, 49,{c5.2xlarge=0; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=116; i3.2xlarge=0; i3.large=22; i3.xlarge=21; m5.2xlarge=106; m5.large=0; m5.xlarge=22; m5a.2xlarge=16; m5a.large=67; m5a.xlarge=15; m5zn.2xlarge=30; m5zn.large=59; m5zn.xlarge=28; r5.2xlarge=25; r5.large=154; r5.xlarge=26; r5a.2xlarge=0; r5a.large=50; r5a.xlarge=52; z1d.2xlarge=27; z1d.large=60; z1d.xlarge=49},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,ROUNDROBIN,3110.8099999999954,0, 34, 0, 34, 0, 89, 0, 34, 34, 138, 0, 28, 28, 84, 34, 34, 15, 30, 29, 153, 34, 0, 52, 37, 1, 68, 10,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=89; i3.2xlarge=0; i3.large=34; i3.xlarge=34; m5.2xlarge=138; m5.large=0; m5.xlarge=28; m5a.2xlarge=28; m5a.large=84; m5a.xlarge=34; m5zn.2xlarge=34; m5zn.large=15; m5zn.xlarge=30; r5.2xlarge=29; r5.large=153; r5.xlarge=34; r5a.2xlarge=0; r5a.large=52; r5a.xlarge=37; z1d.2xlarge=1; z1d.large=68; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,STATIC,2756.559999999995,0, 27, 0, 30, 0, 109, 0, 23, 22, 96, 0, 25, 23, 67, 17, 30, 58, 32, 20, 152, 25, 0, 44, 61, 28, 55, 56,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=109; i3.2xlarge=0; i3.large=23; i3.xlarge=22; m5.2xlarge=96; m5.large=0; m5.xlarge=25; m5a.2xlarge=23; m5a.large=67; m5a.xlarge=17; m5zn.2xlarge=30; m5zn.large=58; m5zn.xlarge=32; r5.2xlarge=20; r5.large=152; r5.xlarge=25; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=61; z1d.2xlarge=28; z1d.large=55; z1d.xlarge=56},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,NOML,3088.4699999999943,0, 35, 0, 34, 0, 55, 0, 20, 22, 101, 0, 31, 29, 77, 31, 34, 58, 27, 28, 117, 31, 0, 51, 62, 32, 61, 64,{c5.2xlarge=0; c5.xlarge=35; c5a.2xlarge=0; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=55; i3.2xlarge=0; i3.large=20; i3.xlarge=22; m5.2xlarge=101; m5.large=0; m5.xlarge=31; m5a.2xlarge=29; m5a.large=77; m5a.xlarge=31; m5zn.2xlarge=34; m5zn.large=58; m5zn.xlarge=27; r5.2xlarge=28; r5.large=117; r5.xlarge=31; r5a.2xlarge=0; r5a.large=51; r5a.xlarge=62; z1d.2xlarge=32; z1d.large=61; z1d.xlarge=64},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,CUSTOMCLUSTERNOML,2786.489999999995,0, 34, 0, 32, 0, 92, 0, 26, 23, 97, 0, 30, 23, 57, 27, 37, 59, 31, 32, 109, 32, 0, 51, 57, 31, 57, 63,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=92; i3.2xlarge=0; i3.large=26; i3.xlarge=23; m5.2xlarge=97; m5.large=0; m5.xlarge=30; m5a.2xlarge=23; m5a.large=57; m5a.xlarge=27; m5zn.2xlarge=37; m5zn.large=59; m5zn.xlarge=31; r5.2xlarge=32; r5.large=109; r5.xlarge=32; r5a.2xlarge=0; r5a.large=51; r5a.xlarge=57; z1d.2xlarge=31; z1d.large=57; z1d.xlarge=63},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,TEXTDISTANCE,3007.879999999993,0, 30, 0, 28, 0, 100, 0, 35, 26, 99, 0, 34, 25, 70, 28, 30, 49, 31, 28, 127, 28, 0, 40, 56, 28, 53, 55,{c5.2xlarge=0; c5.xlarge=30; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=100; i3.2xlarge=0; i3.large=35; i3.xlarge=26; m5.2xlarge=99; m5.large=0; m5.xlarge=34; m5a.2xlarge=25; m5a.large=70; m5a.xlarge=28; m5zn.2xlarge=30; m5zn.large=49; m5zn.xlarge=31; r5.2xlarge=28; r5.large=127; r5.xlarge=28; r5a.2xlarge=0; r5a.large=40; r5a.xlarge=56; z1d.2xlarge=28; z1d.large=53; z1d.xlarge=55},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,CRITICALPATH,2754.0899999999942,0, 34, 0, 32, 0, 103, 0, 27, 23, 89, 0, 29, 21, 62, 23, 33, 67, 29, 30, 112, 29, 0, 49, 58, 31, 59, 60,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=103; i3.2xlarge=0; i3.large=27; i3.xlarge=23; m5.2xlarge=89; m5.large=0; m5.xlarge=29; m5a.2xlarge=21; m5a.large=62; m5a.xlarge=23; m5zn.2xlarge=33; m5zn.large=67; m5zn.xlarge=29; r5.2xlarge=30; r5.large=112; r5.xlarge=29; r5a.2xlarge=0; r5a.large=49; r5a.xlarge=58; z1d.2xlarge=31; z1d.large=59; z1d.xlarge=60},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,CRITICALPATHREVERSE,2753.959999999995,0, 34, 0, 35, 0, 104, 0, 23, 22, 95, 0, 28, 21, 62, 23, 36, 67, 34, 29, 115, 29, 0, 47, 50, 32, 59, 55,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=35; d3.2xlarge=0; d3.xlarge=104; i3.2xlarge=0; i3.large=23; i3.xlarge=22; m5.2xlarge=95; m5.large=0; m5.xlarge=28; m5a.2xlarge=21; m5a.large=62; m5a.xlarge=23; m5zn.2xlarge=36; m5zn.large=67; m5zn.xlarge=34; r5.2xlarge=29; r5.large=115; r5.xlarge=29; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=50; z1d.2xlarge=32; z1d.large=59; z1d.xlarge=55},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,RESHIV2,2756.0199999999954,0, 33, 0, 33, 0, 94, 0, 26, 24, 88, 0, 27, 24, 55, 22, 34, 69, 31, 28, 128, 28, 0, 45, 55, 33, 63, 60,{c5.2xlarge=0; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=33; d3.2xlarge=0; d3.xlarge=94; i3.2xlarge=0; i3.large=26; i3.xlarge=24; m5.2xlarge=88; m5.large=0; m5.xlarge=27; m5a.2xlarge=24; m5a.large=55; m5a.xlarge=22; m5zn.2xlarge=34; m5zn.large=69; m5zn.xlarge=31; r5.2xlarge=28; r5.large=128; r5.xlarge=28; r5a.2xlarge=0; r5a.large=45; r5a.xlarge=55; z1d.2xlarge=33; z1d.large=63; z1d.xlarge=60},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,RESHIV3,2755.949999999995,0, 34, 0, 32, 0, 105, 0, 29, 23, 91, 0, 25, 23, 55, 20, 35, 67, 32, 26, 120, 33, 0, 39, 57, 34, 63, 57,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=105; i3.2xlarge=0; i3.large=29; i3.xlarge=23; m5.2xlarge=91; m5.large=0; m5.xlarge=25; m5a.2xlarge=23; m5a.large=55; m5a.xlarge=20; m5zn.2xlarge=35; m5zn.large=67; m5zn.xlarge=32; r5.2xlarge=26; r5.large=120; r5.xlarge=33; r5a.2xlarge=0; r5a.large=39; r5a.xlarge=57; z1d.2xlarge=34; z1d.large=63; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,RESHIMAX,2754.039999999994,0, 31, 0, 34, 0, 103, 0, 24, 24, 92, 0, 26, 23, 62, 24, 32, 68, 34, 30, 107, 32, 0, 46, 52, 32, 61, 63,{c5.2xlarge=0; c5.xlarge=31; c5a.2xlarge=0; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=103; i3.2xlarge=0; i3.large=24; i3.xlarge=24; m5.2xlarge=92; m5.large=0; m5.xlarge=26; m5a.2xlarge=23; m5a.large=62; m5a.xlarge=24; m5zn.2xlarge=32; m5zn.large=68; m5zn.xlarge=34; r5.2xlarge=30; r5.large=107; r5.xlarge=32; r5a.2xlarge=0; r5a.large=46; r5a.xlarge=52; z1d.2xlarge=32; z1d.large=61; z1d.xlarge=63},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,114,RESHIFCFS,2756.1699999999955,0, 30, 0, 35, 0, 99, 0, 29, 25, 95, 0, 28, 22, 61, 24, 32, 63, 33, 28, 119, 27, 0, 47, 44, 34, 61, 64,{c5.2xlarge=0; c5.xlarge=30; c5a.2xlarge=0; c5a.xlarge=35; d3.2xlarge=0; d3.xlarge=99; i3.2xlarge=0; i3.large=29; i3.xlarge=25; m5.2xlarge=95; m5.large=0; m5.xlarge=28; m5a.2xlarge=22; m5a.large=61; m5a.xlarge=24; m5zn.2xlarge=32; m5zn.large=63; m5zn.xlarge=33; r5.2xlarge=28; r5.large=119; r5.xlarge=27; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=44; z1d.2xlarge=34; z1d.large=61; z1d.xlarge=64},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.05,40,115,MINMIN,2749.3399999999942,0, 55, 86, 81, 0, 24, 22, 0, 104, 72, 51, 48, 41, 26, 0, 31, 29, 61, 45, 0, 19, 0, 38, 0, 24, 86, 57,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=86; c5a.xlarge=81; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=22; i3.large=0; i3.xlarge=104; m5.2xlarge=72; m5.large=51; m5.xlarge=48; m5a.2xlarge=41; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=29; m5zn.xlarge=61; r5.2xlarge=45; r5.large=0; r5.xlarge=19; r5a.2xlarge=0; r5a.large=38; r5a.xlarge=0; z1d.2xlarge=24; z1d.large=86; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,MAXMIN,2743.519999999993,0, 55, 87, 81, 0, 29, 16, 0, 97, 69, 53, 50, 39, 20, 0, 33, 29, 53, 52, 0, 25, 0, 45, 0, 28, 84, 55,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=87; c5a.xlarge=81; d3.2xlarge=0; d3.xlarge=29; i3.2xlarge=16; i3.large=0; i3.xlarge=97; m5.2xlarge=69; m5.large=53; m5.xlarge=50; m5a.2xlarge=39; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=29; m5zn.xlarge=53; r5.2xlarge=52; r5.large=0; r5.xlarge=25; r5a.2xlarge=0; r5a.large=45; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=84; z1d.xlarge=55},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,MCT,2754.1299999999947,0, 54, 88, 78, 0, 28, 16, 0, 95, 74, 45, 53, 44, 22, 0, 29, 29, 54, 47, 0, 25, 0, 43, 0, 31, 90, 55,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=88; c5a.xlarge=78; d3.2xlarge=0; d3.xlarge=28; i3.2xlarge=16; i3.large=0; i3.xlarge=95; m5.2xlarge=74; m5.large=45; m5.xlarge=53; m5a.2xlarge=44; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=29; m5zn.xlarge=54; r5.2xlarge=47; r5.large=0; r5.xlarge=25; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=90; z1d.xlarge=55},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,ROUNDROBIN,3084.0199999999945,0, 23, 114, 66, 0, 28, 5, 0, 139, 78, 17, 17, 35, 34, 0, 34, 34, 63, 68, 0, 34, 0, 26, 0, 34, 103, 48,{c5.2xlarge=0; c5.xlarge=23; c5a.2xlarge=114; c5a.xlarge=66; d3.2xlarge=0; d3.xlarge=28; i3.2xlarge=5; i3.large=0; i3.xlarge=139; m5.2xlarge=78; m5.large=17; m5.xlarge=17; m5a.2xlarge=35; m5a.large=34; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=34; m5zn.xlarge=63; r5.2xlarge=68; r5.large=0; r5.xlarge=34; r5a.2xlarge=0; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=34; z1d.large=103; z1d.xlarge=48},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,STATIC,2752.7199999999943,0, 55, 90, 92, 0, 26, 20, 0, 89, 72, 47, 49, 31, 25, 0, 29, 30, 62, 46, 0, 25, 0, 43, 0, 27, 89, 53,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=90; c5a.xlarge=92; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=20; i3.large=0; i3.xlarge=89; m5.2xlarge=72; m5.large=47; m5.xlarge=49; m5a.2xlarge=31; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=30; m5zn.xlarge=62; r5.2xlarge=46; r5.large=0; r5.xlarge=25; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=89; z1d.xlarge=53},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,NOML,2985.1699999999937,0, 65, 83, 79, 0, 22, 24, 0, 63, 66, 57, 55, 56, 23, 0, 32, 30, 53, 57, 0, 24, 0, 43, 0, 31, 78, 59,{c5.2xlarge=0; c5.xlarge=65; c5a.2xlarge=83; c5a.xlarge=79; d3.2xlarge=0; d3.xlarge=22; i3.2xlarge=24; i3.large=0; i3.xlarge=63; m5.2xlarge=66; m5.large=57; m5.xlarge=55; m5a.2xlarge=56; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=30; m5zn.xlarge=53; r5.2xlarge=57; r5.large=0; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=78; z1d.xlarge=59},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,CUSTOMCLUSTERNOML,2974.759999999993,0, 58, 77, 77, 0, 31, 31, 0, 70, 81, 47, 56, 39, 24, 0, 35, 30, 55, 53, 0, 33, 0, 45, 0, 32, 71, 55,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=77; c5a.xlarge=77; d3.2xlarge=0; d3.xlarge=31; i3.2xlarge=31; i3.large=0; i3.xlarge=70; m5.2xlarge=81; m5.large=47; m5.xlarge=56; m5a.2xlarge=39; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=35; m5zn.large=30; m5zn.xlarge=55; r5.2xlarge=53; r5.large=0; r5.xlarge=33; r5a.2xlarge=0; r5a.large=45; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=71; z1d.xlarge=55},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.05,40,115,TEXTDISTANCE,2826.449999999993,0, 54, 69, 79, 0, 24, 22, 0, 79, 76, 63, 52, 54, 31, 0, 32, 25, 57, 50, 0, 30, 0, 50, 0, 32, 64, 57,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=69; c5a.xlarge=79; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=22; i3.large=0; i3.xlarge=79; m5.2xlarge=76; m5.large=63; m5.xlarge=52; m5a.2xlarge=54; m5a.large=31; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=25; m5zn.xlarge=57; r5.2xlarge=50; r5.large=0; r5.xlarge=30; r5a.2xlarge=0; r5a.large=50; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=64; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
