Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.2,40,0,MINMIN,356.97,0, 59, 73, 56, 81, 47, 27, 22, 0, 47, 22, 78, 41, 0, 54, 70, 0, 24, 0, 19, 54, 72, 76, 55, 0, 0, 23,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=73; c5a.xlarge=56; d3.2xlarge=81; d3.xlarge=47; i3.2xlarge=27; i3.large=22; i3.xlarge=0; m5.2xlarge=47; m5.large=22; m5.xlarge=78; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=54; m5zn.2xlarge=70; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=19; r5.xlarge=54; r5a.2xlarge=72; r5a.large=76; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=23},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.2,40,117,RESHIMAX,356.97,70, 70, 81, 79, 0, 29, 28, 39, 29, 28, 0, 22, 31, 24, 45, 57, 102, 37, 27, 33, 32, 46, 0, 0, 34, 57, 0,{c5.2xlarge=70; c5.xlarge=70; c5a.2xlarge=81; c5a.xlarge=79; d3.2xlarge=0; d3.xlarge=29; i3.2xlarge=28; i3.large=39; i3.xlarge=29; m5.2xlarge=28; m5.large=0; m5.xlarge=22; m5a.2xlarge=31; m5a.large=24; m5a.xlarge=45; m5zn.2xlarge=57; m5zn.large=102; m5zn.xlarge=37; r5.2xlarge=27; r5.large=33; r5.xlarge=32; r5a.2xlarge=46; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=34; z1d.large=57; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,117,RESHIFCFS,356.97,64, 60, 72, 82, 0, 36, 31, 37, 26, 27, 0, 29, 23, 22, 50, 66, 108, 43, 30, 29, 28, 40, 0, 0, 37, 60, 0,{c5.2xlarge=64; c5.xlarge=60; c5a.2xlarge=72; c5a.xlarge=82; d3.2xlarge=0; d3.xlarge=36; i3.2xlarge=31; i3.large=37; i3.xlarge=26; m5.2xlarge=27; m5.large=0; m5.xlarge=29; m5a.2xlarge=23; m5a.large=22; m5a.xlarge=50; m5zn.2xlarge=66; m5zn.large=108; m5zn.xlarge=43; r5.2xlarge=30; r5.large=29; r5.xlarge=28; r5a.2xlarge=40; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=37; z1d.large=60; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,118,MINMIN,356.97,73, 103, 22, 0, 0, 65, 46, 0, 22, 29, 27, 57, 57, 25, 26, 48, 23, 53, 77, 26, 24, 0, 44, 82, 0, 28, 43,{c5.2xlarge=73; c5.xlarge=103; c5a.2xlarge=22; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=65; i3.2xlarge=46; i3.large=0; i3.xlarge=22; m5.2xlarge=29; m5.large=27; m5.xlarge=57; m5a.2xlarge=57; m5a.large=25; m5a.xlarge=26; m5zn.2xlarge=48; m5zn.large=23; m5zn.xlarge=53; r5.2xlarge=77; r5.large=26; r5.xlarge=24; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=82; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=43},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,MAXMIN,356.97,88, 99, 21, 0, 0, 77, 48, 0, 13, 32, 28, 52, 55, 30, 23, 47, 29, 56, 71, 25, 20, 0, 48, 59, 0, 19, 60,{c5.2xlarge=88; c5.xlarge=99; c5a.2xlarge=21; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=77; i3.2xlarge=48; i3.large=0; i3.xlarge=13; m5.2xlarge=32; m5.large=28; m5.xlarge=52; m5a.2xlarge=55; m5a.large=30; m5a.xlarge=23; m5zn.2xlarge=47; m5zn.large=29; m5zn.xlarge=56; r5.2xlarge=71; r5.large=25; r5.xlarge=20; r5a.2xlarge=0; r5a.large=48; r5a.xlarge=59; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=60},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,MCT,356.97,86, 78, 15, 0, 0, 96, 53, 0, 22, 34, 36, 45, 69, 33, 18, 42, 26, 46, 75, 22, 15, 0, 47, 68, 0, 22, 52,{c5.2xlarge=86; c5.xlarge=78; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=96; i3.2xlarge=53; i3.large=0; i3.xlarge=22; m5.2xlarge=34; m5.large=36; m5.xlarge=45; m5a.2xlarge=69; m5a.large=33; m5a.xlarge=18; m5zn.2xlarge=42; m5zn.large=26; m5zn.xlarge=46; r5.2xlarge=75; r5.large=22; r5.xlarge=15; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=68; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=52},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,ROUNDROBIN,356.97,117, 61, 0, 0, 0, 66, 29, 0, 0, 61, 60, 58, 139, 61, 0, 14, 44, 62, 58, 0, 0, 0, 44, 55, 0, 0, 71,{c5.2xlarge=117; c5.xlarge=61; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=66; i3.2xlarge=29; i3.large=0; i3.xlarge=0; m5.2xlarge=61; m5.large=60; m5.xlarge=58; m5a.2xlarge=139; m5a.large=61; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=44; m5zn.xlarge=62; r5.2xlarge=58; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=71},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,STATIC,356.97,88, 91, 24, 0, 0, 77, 50, 0, 23, 25, 26, 49, 54, 22, 32, 44, 20, 44, 77, 32, 23, 0, 48, 79, 0, 24, 48,{c5.2xlarge=88; c5.xlarge=91; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=77; i3.2xlarge=50; i3.large=0; i3.xlarge=23; m5.2xlarge=25; m5.large=26; m5.xlarge=49; m5a.2xlarge=54; m5a.large=22; m5a.xlarge=32; m5zn.2xlarge=44; m5zn.large=20; m5zn.xlarge=44; r5.2xlarge=77; r5.large=32; r5.xlarge=23; r5a.2xlarge=0; r5a.large=48; r5a.xlarge=79; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=48},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,NOML,356.97,91, 94, 47, 0, 0, 35, 42, 0, 29, 31, 30, 52, 51, 29, 28, 57, 33, 67, 38, 34, 32, 0, 47, 46, 0, 34, 53,{c5.2xlarge=91; c5.xlarge=94; c5a.2xlarge=47; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=35; i3.2xlarge=42; i3.large=0; i3.xlarge=29; m5.2xlarge=31; m5.large=30; m5.xlarge=52; m5a.2xlarge=51; m5a.large=29; m5a.xlarge=28; m5zn.2xlarge=57; m5zn.large=33; m5zn.xlarge=67; r5.2xlarge=38; r5.large=34; r5.xlarge=32; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=53},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,CUSTOMCLUSTERNOML,356.97,91, 99, 45, 0, 0, 74, 37, 0, 21, 34, 22, 41, 28, 22, 26, 78, 27, 74, 46, 30, 42, 0, 44, 40, 0, 23, 56,{c5.2xlarge=91; c5.xlarge=99; c5a.2xlarge=45; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=74; i3.2xlarge=37; i3.large=0; i3.xlarge=21; m5.2xlarge=34; m5.large=22; m5.xlarge=41; m5a.2xlarge=28; m5a.large=22; m5a.xlarge=26; m5zn.2xlarge=78; m5zn.large=27; m5zn.xlarge=74; r5.2xlarge=46; r5.large=30; r5.xlarge=42; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,TEXTDISTANCE,356.97,72, 86, 33, 0, 0, 62, 37, 0, 25, 38, 31, 71, 42, 27, 31, 74, 25, 70, 47, 32, 31, 0, 30, 47, 0, 35, 54,{c5.2xlarge=72; c5.xlarge=86; c5a.2xlarge=33; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=62; i3.2xlarge=37; i3.large=0; i3.xlarge=25; m5.2xlarge=38; m5.large=31; m5.xlarge=71; m5a.2xlarge=42; m5a.large=27; m5a.xlarge=31; m5zn.2xlarge=74; m5zn.large=25; m5zn.xlarge=70; r5.2xlarge=47; r5.large=32; r5.xlarge=31; r5a.2xlarge=0; r5a.large=30; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=35; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,CRITICALPATH,356.97,93, 93, 38, 0, 0, 56, 44, 0, 26, 24, 34, 33, 41, 27, 27, 71, 51, 66, 42, 30, 25, 0, 37, 36, 0, 44, 62,{c5.2xlarge=93; c5.xlarge=93; c5a.2xlarge=38; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=56; i3.2xlarge=44; i3.large=0; i3.xlarge=26; m5.2xlarge=24; m5.large=34; m5.xlarge=33; m5a.2xlarge=41; m5a.large=27; m5a.xlarge=27; m5zn.2xlarge=71; m5zn.large=51; m5zn.xlarge=66; r5.2xlarge=42; r5.large=30; r5.xlarge=25; r5a.2xlarge=0; r5a.large=37; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=44; z1d.xlarge=62},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,CRITICALPATHREVERSE,356.97,80, 88, 47, 0, 0, 56, 41, 0, 25, 28, 36, 42, 38, 27, 29, 72, 49, 64, 40, 26, 35, 0, 43, 29, 0, 42, 63,{c5.2xlarge=80; c5.xlarge=88; c5a.2xlarge=47; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=56; i3.2xlarge=41; i3.large=0; i3.xlarge=25; m5.2xlarge=28; m5.large=36; m5.xlarge=42; m5a.2xlarge=38; m5a.large=27; m5a.xlarge=29; m5zn.2xlarge=72; m5zn.large=49; m5zn.xlarge=64; r5.2xlarge=40; r5.large=26; r5.xlarge=35; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=42; z1d.xlarge=63},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,RESHIV2,356.97,86, 100, 41, 0, 0, 68, 42, 0, 24, 29, 29, 41, 33, 21, 27, 66, 45, 60, 49, 28, 28, 0, 38, 38, 0, 41, 66,{c5.2xlarge=86; c5.xlarge=100; c5a.2xlarge=41; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=68; i3.2xlarge=42; i3.large=0; i3.xlarge=24; m5.2xlarge=29; m5.large=29; m5.xlarge=41; m5a.2xlarge=33; m5a.large=21; m5a.xlarge=27; m5zn.2xlarge=66; m5zn.large=45; m5zn.xlarge=60; r5.2xlarge=49; r5.large=28; r5.xlarge=28; r5a.2xlarge=0; r5a.large=38; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=41; z1d.xlarge=66},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,RESHIV3,356.97,95, 100, 38, 0, 0, 66, 38, 0, 23, 28, 35, 44, 45, 25, 27, 69, 45, 57, 34, 34, 24, 0, 37, 37, 0, 35, 64,{c5.2xlarge=95; c5.xlarge=100; c5a.2xlarge=38; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=66; i3.2xlarge=38; i3.large=0; i3.xlarge=23; m5.2xlarge=28; m5.large=35; m5.xlarge=44; m5a.2xlarge=45; m5a.large=25; m5a.xlarge=27; m5zn.2xlarge=69; m5zn.large=45; m5zn.xlarge=57; r5.2xlarge=34; r5.large=34; r5.xlarge=24; r5a.2xlarge=0; r5a.large=37; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=35; z1d.xlarge=64},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,RESHIMAX,356.97,93, 100, 40, 0, 0, 50, 37, 0, 26, 35, 33, 44, 36, 29, 26, 62, 50, 63, 48, 33, 26, 0, 41, 27, 0, 42, 59,{c5.2xlarge=93; c5.xlarge=100; c5a.2xlarge=40; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=50; i3.2xlarge=37; i3.large=0; i3.xlarge=26; m5.2xlarge=35; m5.large=33; m5.xlarge=44; m5a.2xlarge=36; m5a.large=29; m5a.xlarge=26; m5zn.2xlarge=62; m5zn.large=50; m5zn.xlarge=63; r5.2xlarge=48; r5.large=33; r5.xlarge=26; r5a.2xlarge=0; r5a.large=41; r5a.xlarge=27; z1d.2xlarge=0; z1d.large=42; z1d.xlarge=59},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,118,RESHIFCFS,356.97,95, 82, 42, 0, 0, 55, 35, 0, 22, 26, 31, 43, 41, 31, 31, 74, 50, 56, 48, 34, 24, 0, 30, 38, 0, 39, 73,{c5.2xlarge=95; c5.xlarge=82; c5a.2xlarge=42; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=55; i3.2xlarge=35; i3.large=0; i3.xlarge=22; m5.2xlarge=26; m5.large=31; m5.xlarge=43; m5a.2xlarge=41; m5a.large=31; m5a.xlarge=31; m5zn.2xlarge=74; m5zn.large=50; m5zn.xlarge=56; r5.2xlarge=48; r5.large=34; r5.xlarge=24; r5a.2xlarge=0; r5a.large=30; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=39; z1d.xlarge=73},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.2,40,119,MINMIN,356.97,35, 35, 0, 13, 0, 90, 30, 49, 49, 51, 0, 35, 78, 34, 39, 0, 127, 53, 19, 30, 53, 0, 24, 89, 21, 0, 46,{c5.2xlarge=35; c5.xlarge=35; c5a.2xlarge=0; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=90; i3.2xlarge=30; i3.large=49; i3.xlarge=49; m5.2xlarge=51; m5.large=0; m5.xlarge=35; m5a.2xlarge=78; m5a.large=34; m5a.xlarge=39; m5zn.2xlarge=0; m5zn.large=127; m5zn.xlarge=53; r5.2xlarge=19; r5.large=30; r5.xlarge=53; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=89; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=46},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.2,40,119,MAXMIN,356.97,51, 22, 0, 30, 0, 77, 23, 63, 45, 59, 0, 22, 83, 33, 56, 0, 110, 42, 20, 24, 50, 0, 24, 105, 24, 0, 37,{c5.2xlarge=51; c5.xlarge=22; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=77; i3.2xlarge=23; i3.large=63; i3.xlarge=45; m5.2xlarge=59; m5.large=0; m5.xlarge=22; m5a.2xlarge=83; m5a.large=33; m5a.xlarge=56; m5zn.2xlarge=0; m5zn.large=110; m5zn.xlarge=42; r5.2xlarge=20; r5.large=24; r5.xlarge=50; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=105; z1d.2xlarge=24; z1d.large=0; z1d.xlarge=37},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.2,40,119,MCT,356.97,58, 33, 0, 22, 0, 73, 27, 73, 43, 52, 0, 25, 71, 26, 37, 0, 113, 51, 32, 20, 56, 0, 21, 92, 24, 0, 51,{c5.2xlarge=58; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=22; d3.2xlarge=0; d3.xlarge=73; i3.2xlarge=27; i3.large=73; i3.xlarge=43; m5.2xlarge=52; m5.large=0; m5.xlarge=25; m5a.2xlarge=71; m5a.large=26; m5a.xlarge=37; m5zn.2xlarge=0; m5zn.large=113; m5zn.xlarge=51; r5.2xlarge=32; r5.large=20; r5.xlarge=56; r5a.2xlarge=0; r5a.large=21; r5a.xlarge=92; z1d.2xlarge=24; z1d.large=0; z1d.xlarge=51},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
