Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,0,MINMIN,2790.159999999992,0, 53, 85, 53, 80, 58, 17, 19, 0, 52, 26, 80, 38, 0, 48, 83, 0, 29, 0, 26, 51, 59, 70, 42, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=85; c5a.xlarge=53; d3.2xlarge=80; d3.xlarge=58; i3.2xlarge=17; i3.large=19; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=80; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=51; r5a.2xlarge=59; r5a.large=70; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,85,MINMIN,2755.1699999999946,25, 53, 0, 31, 0, 119, 0, 52, 23, 66, 85, 47, 16, 62, 19, 28, 31, 27, 22, 25, 27, 37, 45, 18, 0, 64, 78,{c5.2xlarge=25; c5.xlarge=53; c5a.2xlarge=0; c5a.xlarge=31; d3.2xlarge=0; d3.xlarge=119; i3.2xlarge=0; i3.large=52; i3.xlarge=23; m5.2xlarge=66; m5.large=85; m5.xlarge=47; m5a.2xlarge=16; m5a.large=62; m5a.xlarge=19; m5zn.2xlarge=28; m5zn.large=31; m5zn.xlarge=27; r5.2xlarge=22; r5.large=25; r5.xlarge=27; r5a.2xlarge=37; r5a.large=45; r5a.xlarge=18; z1d.2xlarge=0; z1d.large=64; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,MAXMIN,2755.3499999999954,26, 56, 0, 26, 0, 110, 0, 47, 17, 69, 76, 54, 14, 67, 19, 33, 28, 33, 23, 32, 29, 40, 46, 16, 0, 50, 89,{c5.2xlarge=26; c5.xlarge=56; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=110; i3.2xlarge=0; i3.large=47; i3.xlarge=17; m5.2xlarge=69; m5.large=76; m5.xlarge=54; m5a.2xlarge=14; m5a.large=67; m5a.xlarge=19; m5zn.2xlarge=33; m5zn.large=28; m5zn.xlarge=33; r5.2xlarge=23; r5.large=32; r5.xlarge=29; r5a.2xlarge=40; r5a.large=46; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=50; z1d.xlarge=89},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,MCT,2773.6599999999958,25, 55, 0, 32, 0, 117, 0, 41, 19, 69, 75, 58, 16, 65, 23, 29, 31, 27, 20, 30, 22, 43, 42, 14, 0, 67, 80,{c5.2xlarge=25; c5.xlarge=55; c5a.2xlarge=0; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=117; i3.2xlarge=0; i3.large=41; i3.xlarge=19; m5.2xlarge=69; m5.large=75; m5.xlarge=58; m5a.2xlarge=16; m5a.large=65; m5a.xlarge=23; m5zn.2xlarge=29; m5zn.large=31; m5zn.xlarge=27; r5.2xlarge=20; r5.large=30; r5.xlarge=22; r5a.2xlarge=43; r5a.large=42; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=67; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,ROUNDROBIN,3086.319999999995,34, 54, 0, 34, 0, 119, 0, 44, 34, 59, 47, 52, 13, 69, 34, 34, 5, 2, 1, 34, 34, 68, 52, 15, 0, 86, 76,{c5.2xlarge=34; c5.xlarge=54; c5a.2xlarge=0; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=119; i3.2xlarge=0; i3.large=44; i3.xlarge=34; m5.2xlarge=59; m5.large=47; m5.xlarge=52; m5a.2xlarge=13; m5a.large=69; m5a.xlarge=34; m5zn.2xlarge=34; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=1; r5.large=34; r5.xlarge=34; r5a.2xlarge=68; r5a.large=52; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=76},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,STATIC,2757.6399999999926,29, 51, 0, 27, 0, 116, 0, 46, 20, 69, 77, 51, 18, 69, 21, 30, 35, 30, 26, 26, 23, 36, 45, 16, 0, 59, 80,{c5.2xlarge=29; c5.xlarge=51; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=116; i3.2xlarge=0; i3.large=46; i3.xlarge=20; m5.2xlarge=69; m5.large=77; m5.xlarge=51; m5a.2xlarge=18; m5a.large=69; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=26; r5.large=26; r5.xlarge=23; r5a.2xlarge=36; r5a.large=45; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,NOML,3094.079999999994,38, 52, 0, 34, 0, 56, 0, 41, 22, 70, 67, 54, 28, 68, 25, 30, 30, 33, 26, 31, 24, 55, 50, 31, 0, 57, 78,{c5.2xlarge=38; c5.xlarge=52; c5a.2xlarge=0; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=56; i3.2xlarge=0; i3.large=41; i3.xlarge=22; m5.2xlarge=70; m5.large=67; m5.xlarge=54; m5a.2xlarge=28; m5a.large=68; m5a.xlarge=25; m5zn.2xlarge=30; m5zn.large=30; m5zn.xlarge=33; r5.2xlarge=26; r5.large=31; r5.xlarge=24; r5a.2xlarge=55; r5a.large=50; r5a.xlarge=31; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,CUSTOMCLUSTERNOML,2786.9199999999946,32, 55, 0, 30, 0, 99, 0, 37, 27, 76, 67, 60, 22, 56, 24, 32, 30, 34, 32, 27, 32, 35, 44, 26, 0, 52, 71,{c5.2xlarge=32; c5.xlarge=55; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=99; i3.2xlarge=0; i3.large=37; i3.xlarge=27; m5.2xlarge=76; m5.large=67; m5.xlarge=60; m5a.2xlarge=22; m5a.large=56; m5a.xlarge=24; m5zn.2xlarge=32; m5zn.large=30; m5zn.xlarge=34; r5.2xlarge=32; r5.large=27; r5.xlarge=32; r5a.2xlarge=35; r5a.large=44; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=52; z1d.xlarge=71},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,TEXTDISTANCE,2844.1499999999933,32, 52, 0, 26, 0, 83, 0, 59, 27, 81, 83, 47, 25, 55, 29, 28, 27, 31, 28, 30, 25, 44, 39, 26, 0, 47, 76,{c5.2xlarge=32; c5.xlarge=52; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=83; i3.2xlarge=0; i3.large=59; i3.xlarge=27; m5.2xlarge=81; m5.large=83; m5.xlarge=47; m5a.2xlarge=25; m5a.large=55; m5a.xlarge=29; m5zn.2xlarge=28; m5zn.large=27; m5zn.xlarge=31; r5.2xlarge=28; r5.large=30; r5.xlarge=25; r5a.2xlarge=44; r5a.large=39; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=47; z1d.xlarge=76},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,CRITICALPATH,2754.139999999993,34, 58, 0, 33, 0, 100, 0, 48, 23, 66, 82, 45, 20, 58, 22, 28, 38, 33, 28, 29, 32, 37, 41, 21, 0, 56, 68,{c5.2xlarge=34; c5.xlarge=58; c5a.2xlarge=0; c5a.xlarge=33; d3.2xlarge=0; d3.xlarge=100; i3.2xlarge=0; i3.large=48; i3.xlarge=23; m5.2xlarge=66; m5.large=82; m5.xlarge=45; m5a.2xlarge=20; m5a.large=58; m5a.xlarge=22; m5zn.2xlarge=28; m5zn.large=38; m5zn.xlarge=33; r5.2xlarge=28; r5.large=29; r5.xlarge=32; r5a.2xlarge=37; r5a.large=41; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=68},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,CRITICALPATHREVERSE,2753.8399999999947,33, 51, 0, 30, 0, 95, 0, 46, 23, 76, 62, 53, 20, 71, 19, 34, 36, 33, 29, 28, 32, 38, 42, 21, 0, 55, 73,{c5.2xlarge=33; c5.xlarge=51; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=95; i3.2xlarge=0; i3.large=46; i3.xlarge=23; m5.2xlarge=76; m5.large=62; m5.xlarge=53; m5a.2xlarge=20; m5a.large=71; m5a.xlarge=19; m5zn.2xlarge=34; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=29; r5.large=28; r5.xlarge=32; r5a.2xlarge=38; r5a.large=42; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=55; z1d.xlarge=73},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,RESHIV2,2756.099999999995,31, 60, 0, 32, 0, 87, 0, 56, 25, 73, 76, 44, 21, 52, 23, 32, 36, 33, 29, 29, 28, 31, 42, 22, 0, 60, 78,{c5.2xlarge=31; c5.xlarge=60; c5a.2xlarge=0; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=87; i3.2xlarge=0; i3.large=56; i3.xlarge=25; m5.2xlarge=73; m5.large=76; m5.xlarge=44; m5a.2xlarge=21; m5a.large=52; m5a.xlarge=23; m5zn.2xlarge=32; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=29; r5.large=29; r5.xlarge=28; r5a.2xlarge=31; r5a.large=42; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,RESHIV3,2756.1299999999937,32, 64, 0, 33, 0, 94, 0, 43, 20, 74, 72, 47, 23, 54, 22, 30, 37, 31, 28, 26, 29, 35, 46, 21, 0, 61, 78,{c5.2xlarge=32; c5.xlarge=64; c5a.2xlarge=0; c5a.xlarge=33; d3.2xlarge=0; d3.xlarge=94; i3.2xlarge=0; i3.large=43; i3.xlarge=20; m5.2xlarge=74; m5.large=72; m5.xlarge=47; m5a.2xlarge=23; m5a.large=54; m5a.xlarge=22; m5zn.2xlarge=30; m5zn.large=37; m5zn.xlarge=31; r5.2xlarge=28; r5.large=26; r5.xlarge=29; r5a.2xlarge=35; r5a.large=46; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=61; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,RESHIMAX,2754.2399999999934,31, 53, 0, 29, 0, 88, 0, 49, 24, 69, 67, 53, 23, 48, 25, 32, 34, 31, 27, 28, 32, 38, 44, 23, 0, 59, 93,{c5.2xlarge=31; c5.xlarge=53; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=88; i3.2xlarge=0; i3.large=49; i3.xlarge=24; m5.2xlarge=69; m5.large=67; m5.xlarge=53; m5a.2xlarge=23; m5a.large=48; m5a.xlarge=25; m5zn.2xlarge=32; m5zn.large=34; m5zn.xlarge=31; r5.2xlarge=27; r5.large=28; r5.xlarge=32; r5a.2xlarge=38; r5a.large=44; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=93},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,85,RESHIFCFS,2756.0199999999954,31, 57, 0, 30, 0, 99, 0, 40, 27, 71, 77, 51, 25, 55, 21, 29, 39, 29, 31, 27, 30, 34, 44, 18, 0, 59, 76,{c5.2xlarge=31; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=99; i3.2xlarge=0; i3.large=40; i3.xlarge=27; m5.2xlarge=71; m5.large=77; m5.xlarge=51; m5a.2xlarge=25; m5a.large=55; m5a.xlarge=21; m5zn.2xlarge=29; m5zn.large=39; m5zn.xlarge=29; r5.2xlarge=31; r5.large=27; r5.xlarge=30; r5a.2xlarge=34; r5a.large=44; r5a.xlarge=18; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=76},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,86,MINMIN,2834.329999999994,26, 0, 57, 31, 76, 91, 45, 45, 41, 28, 27, 52, 52, 48, 38, 0, 32, 29, 31, 23, 32, 37, 51, 47, 0, 30, 31,{c5.2xlarge=26; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=31; d3.2xlarge=76; d3.xlarge=91; i3.2xlarge=45; i3.large=45; i3.xlarge=41; m5.2xlarge=28; m5.large=27; m5.xlarge=52; m5a.2xlarge=52; m5a.large=48; m5a.xlarge=38; m5zn.2xlarge=0; m5zn.large=32; m5zn.xlarge=29; r5.2xlarge=31; r5.large=23; r5.xlarge=32; r5a.2xlarge=37; r5a.large=51; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,86,MAXMIN,2834.2699999999936,26, 0, 57, 29, 81, 83, 44, 50, 38, 26, 27, 53, 61, 48, 41, 0, 32, 33, 25, 23, 31, 40, 46, 48, 0, 28, 30,{c5.2xlarge=26; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=29; d3.2xlarge=81; d3.xlarge=83; i3.2xlarge=44; i3.large=50; i3.xlarge=38; m5.2xlarge=26; m5.large=27; m5.xlarge=53; m5a.2xlarge=61; m5a.large=48; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=32; m5zn.xlarge=33; r5.2xlarge=25; r5.large=23; r5.xlarge=31; r5a.2xlarge=40; r5a.large=46; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,86,MCT,2834.5999999999935,30, 0, 61, 27, 82, 91, 45, 50, 45, 22, 29, 54, 51, 42, 46, 0, 29, 31, 23, 25, 29, 38, 46, 48, 0, 28, 28,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=61; c5a.xlarge=27; d3.2xlarge=82; d3.xlarge=91; i3.2xlarge=45; i3.large=50; i3.xlarge=45; m5.2xlarge=22; m5.large=29; m5.xlarge=54; m5a.2xlarge=51; m5a.large=42; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=31; r5.2xlarge=23; r5.large=25; r5.xlarge=29; r5a.2xlarge=38; r5a.large=46; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,86,ROUNDROBIN,3111.409999999994,19, 0, 62, 34, 76, 121, 68, 62, 68, 18, 13, 35, 33, 12, 35, 0, 15, 34, 18, 5, 35, 56, 63, 50, 0, 34, 34,{c5.2xlarge=19; c5.xlarge=0; c5a.2xlarge=62; c5a.xlarge=34; d3.2xlarge=76; d3.xlarge=121; i3.2xlarge=68; i3.large=62; i3.xlarge=68; m5.2xlarge=18; m5.large=13; m5.xlarge=35; m5a.2xlarge=33; m5a.large=12; m5a.xlarge=35; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=34; r5.2xlarge=18; r5.large=5; r5.xlarge=35; r5a.2xlarge=56; r5a.large=63; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=34},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.05,40,86,STATIC,2808.0299999999934,31, 0, 62, 30, 78, 82, 42, 50, 45, 26, 29, 58, 62, 44, 40, 0, 34, 30, 21, 26, 25, 37, 42, 46, 0, 28, 32,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=62; c5a.xlarge=30; d3.2xlarge=78; d3.xlarge=82; i3.2xlarge=42; i3.large=50; i3.xlarge=45; m5.2xlarge=26; m5.large=29; m5.xlarge=58; m5a.2xlarge=62; m5a.large=44; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=30; r5.2xlarge=21; r5.large=26; r5.xlarge=25; r5a.2xlarge=37; r5a.large=42; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=32},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
