Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.15,40,0,MINMIN,256.43999999999994,0, 56, 82, 57, 75, 54, 19, 20, 0, 50, 28, 73, 42, 0, 41, 92, 0, 32, 0, 28, 51, 63, 65, 40, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=82; c5a.xlarge=57; d3.2xlarge=75; d3.xlarge=54; i3.2xlarge=19; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=73; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=28; r5.xlarge=51; r5a.2xlarge=63; r5a.large=65; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.15,40,85,MCT,232.88999999999987,29, 57, 0, 28, 0, 103, 0, 40, 20, 69, 81, 49, 20, 65, 20, 30, 32, 29, 25, 27, 25, 41, 44, 21, 0, 59, 86,{c5.2xlarge=29; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=103; i3.2xlarge=0; i3.large=40; i3.xlarge=20; m5.2xlarge=69; m5.large=81; m5.xlarge=49; m5a.2xlarge=20; m5a.large=65; m5a.xlarge=20; m5zn.2xlarge=30; m5zn.large=32; m5zn.xlarge=29; r5.2xlarge=25; r5.large=27; r5.xlarge=25; r5a.2xlarge=41; r5a.large=44; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,ROUNDROBIN,239.39999999999992,28, 56, 0, 28, 0, 103, 0, 42, 19, 68, 82, 46, 21, 64, 21, 30, 31, 29, 23, 27, 25, 42, 43, 21, 0, 66, 85,{c5.2xlarge=28; c5.xlarge=56; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=103; i3.2xlarge=0; i3.large=42; i3.xlarge=19; m5.2xlarge=68; m5.large=82; m5.xlarge=46; m5a.2xlarge=21; m5a.large=64; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=31; m5zn.xlarge=29; r5.2xlarge=23; r5.large=27; r5.xlarge=25; r5a.2xlarge=42; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=66; z1d.xlarge=85},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,STATIC,236.26999999999973,31, 60, 0, 30, 0, 104, 0, 34, 19, 68, 74, 43, 17, 59, 19, 39, 38, 38, 24, 26, 22, 31, 40, 19, 0, 65, 100,{c5.2xlarge=31; c5.xlarge=60; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=104; i3.2xlarge=0; i3.large=34; i3.xlarge=19; m5.2xlarge=68; m5.large=74; m5.xlarge=43; m5a.2xlarge=17; m5a.large=59; m5a.xlarge=19; m5zn.2xlarge=39; m5zn.large=38; m5zn.xlarge=38; r5.2xlarge=24; r5.large=26; r5.xlarge=22; r5a.2xlarge=31; r5a.large=40; r5a.xlarge=19; z1d.2xlarge=0; z1d.large=65; z1d.xlarge=100},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,NOML,247.92999999999984,32, 56, 0, 31, 0, 104, 0, 40, 20, 70, 81, 47, 20, 63, 21, 30, 31, 29, 24, 27, 25, 41, 43, 21, 0, 58, 86,{c5.2xlarge=32; c5.xlarge=56; c5a.2xlarge=0; c5a.xlarge=31; d3.2xlarge=0; d3.xlarge=104; i3.2xlarge=0; i3.large=40; i3.xlarge=20; m5.2xlarge=70; m5.large=81; m5.xlarge=47; m5a.2xlarge=20; m5a.large=63; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=31; m5zn.xlarge=29; r5.2xlarge=24; r5.large=27; r5.xlarge=25; r5a.2xlarge=41; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,CUSTOMCLUSTERNOML,234.29999999999984,29, 58, 0, 28, 0, 104, 0, 41, 20, 70, 82, 47, 20, 65, 20, 32, 31, 29, 23, 28, 25, 41, 43, 21, 0, 57, 86,{c5.2xlarge=29; c5.xlarge=58; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=104; i3.2xlarge=0; i3.large=41; i3.xlarge=20; m5.2xlarge=70; m5.large=82; m5.xlarge=47; m5a.2xlarge=20; m5a.large=65; m5a.xlarge=20; m5zn.2xlarge=32; m5zn.large=31; m5zn.xlarge=29; r5.2xlarge=23; r5.large=28; r5.xlarge=25; r5a.2xlarge=41; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,TEXTDISTANCE,235.12999999999982,29, 57, 0, 30, 0, 103, 0, 42, 20, 69, 83, 48, 20, 64, 20, 30, 32, 29, 23, 27, 25, 41, 43, 20, 0, 58, 87,{c5.2xlarge=29; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=103; i3.2xlarge=0; i3.large=42; i3.xlarge=20; m5.2xlarge=69; m5.large=83; m5.xlarge=48; m5a.2xlarge=20; m5a.large=64; m5a.xlarge=20; m5zn.2xlarge=30; m5zn.large=32; m5zn.xlarge=29; r5.2xlarge=23; r5.large=27; r5.xlarge=25; r5a.2xlarge=41; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,CRITICALPATH,231.53999999999988,29, 57, 0, 29, 0, 101, 0, 41, 20, 70, 83, 45, 21, 65, 21, 30, 34, 28, 23, 27, 26, 42, 44, 20, 0, 58, 86,{c5.2xlarge=29; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=101; i3.2xlarge=0; i3.large=41; i3.xlarge=20; m5.2xlarge=70; m5.large=83; m5.xlarge=45; m5a.2xlarge=21; m5a.large=65; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=34; m5zn.xlarge=28; r5.2xlarge=23; r5.large=27; r5.xlarge=26; r5a.2xlarge=42; r5a.large=44; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,CRITICALPATHREVERSE,231.3099999999999,29, 56, 0, 29, 0, 102, 0, 42, 19, 69, 82, 47, 20, 64, 20, 33, 35, 29, 23, 27, 26, 40, 42, 20, 0, 59, 87,{c5.2xlarge=29; c5.xlarge=56; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=102; i3.2xlarge=0; i3.large=42; i3.xlarge=19; m5.2xlarge=69; m5.large=82; m5.xlarge=47; m5a.2xlarge=20; m5a.large=64; m5a.xlarge=20; m5zn.2xlarge=33; m5zn.large=35; m5zn.xlarge=29; r5.2xlarge=23; r5.large=27; r5.xlarge=26; r5a.2xlarge=40; r5a.large=42; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,RESHIV2,230.37999999999988,28, 57, 0, 29, 0, 102, 0, 40, 19, 69, 82, 46, 21, 65, 20, 32, 35, 29, 24, 28, 26, 40, 43, 20, 0, 58, 87,{c5.2xlarge=28; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=102; i3.2xlarge=0; i3.large=40; i3.xlarge=19; m5.2xlarge=69; m5.large=82; m5.xlarge=46; m5a.2xlarge=21; m5a.large=65; m5a.xlarge=20; m5zn.2xlarge=32; m5zn.large=35; m5zn.xlarge=29; r5.2xlarge=24; r5.large=28; r5.xlarge=26; r5a.2xlarge=40; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,RESHIV3,232.2999999999998,29, 57, 0, 29, 0, 102, 0, 40, 20, 70, 80, 46, 21, 66, 20, 31, 34, 30, 24, 27, 26, 39, 43, 21, 0, 58, 87,{c5.2xlarge=29; c5.xlarge=57; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=102; i3.2xlarge=0; i3.large=40; i3.xlarge=20; m5.2xlarge=70; m5.large=80; m5.xlarge=46; m5a.2xlarge=21; m5a.large=66; m5a.xlarge=20; m5zn.2xlarge=31; m5zn.large=34; m5zn.xlarge=30; r5.2xlarge=24; r5.large=27; r5.xlarge=26; r5a.2xlarge=39; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,RESHIMAX,230.86999999999986,28, 56, 0, 28, 0, 101, 0, 40, 20, 69, 82, 46, 21, 63, 21, 32, 36, 28, 24, 28, 25, 44, 43, 21, 0, 59, 85,{c5.2xlarge=28; c5.xlarge=56; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=101; i3.2xlarge=0; i3.large=40; i3.xlarge=20; m5.2xlarge=69; m5.large=82; m5.xlarge=46; m5a.2xlarge=21; m5a.large=63; m5a.xlarge=21; m5zn.2xlarge=32; m5zn.large=36; m5zn.xlarge=28; r5.2xlarge=24; r5.large=28; r5.xlarge=25; r5a.2xlarge=44; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=85},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,85,RESHIFCFS,230.25999999999988,29, 58, 0, 29, 0, 102, 0, 40, 20, 69, 81, 45, 21, 65, 21, 31, 35, 29, 24, 27, 25, 42, 43, 20, 0, 59, 85,{c5.2xlarge=29; c5.xlarge=58; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=102; i3.2xlarge=0; i3.large=40; i3.xlarge=20; m5.2xlarge=69; m5.large=81; m5.xlarge=45; m5a.2xlarge=21; m5a.large=65; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=29; r5.2xlarge=24; r5.large=27; r5.xlarge=25; r5a.2xlarge=42; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=85},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.15,40,86,MINMIN,243.98999999999984,29, 0, 54, 28, 78, 86, 43, 42, 40, 25, 28, 53, 63, 43, 42, 0, 39, 35, 25, 28, 27, 40, 46, 45, 0, 30, 31,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=28; d3.2xlarge=78; d3.xlarge=86; i3.2xlarge=43; i3.large=42; i3.xlarge=40; m5.2xlarge=25; m5.large=28; m5.xlarge=53; m5a.2xlarge=63; m5a.large=43; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=39; m5zn.xlarge=35; r5.2xlarge=25; r5.large=28; r5.xlarge=27; r5a.2xlarge=40; r5a.large=46; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.15,40,86,MAXMIN,247.94999999999996,29, 0, 55, 29, 78, 88, 42, 41, 40, 26, 28, 54, 61, 43, 41, 0, 36, 36, 25, 28, 27, 40, 46, 45, 0, 31, 31,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=29; d3.2xlarge=78; d3.xlarge=88; i3.2xlarge=42; i3.large=41; i3.xlarge=40; m5.2xlarge=26; m5.large=28; m5.xlarge=54; m5a.2xlarge=61; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=36; r5.2xlarge=25; r5.large=28; r5.xlarge=27; r5a.2xlarge=40; r5a.large=46; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.15,40,86,MCT,247.55999999999986,29, 0, 54, 29, 77, 87, 41, 42, 39, 26, 28, 51, 63, 44, 42, 0, 38, 35, 25, 28, 28, 41, 47, 46, 0, 30, 30,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=29; d3.2xlarge=77; d3.xlarge=87; i3.2xlarge=41; i3.large=42; i3.xlarge=39; m5.2xlarge=26; m5.large=28; m5.xlarge=51; m5a.2xlarge=63; m5a.large=44; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=35; r5.2xlarge=25; r5.large=28; r5.xlarge=28; r5a.2xlarge=41; r5a.large=47; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.15,40,86,ROUNDROBIN,272.10999999999996,28, 0, 56, 28, 76, 94, 41, 42, 40, 26, 28, 53, 61, 44, 41, 0, 34, 35, 26, 27, 28, 41, 46, 45, 0, 29, 31,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=28; d3.2xlarge=76; d3.xlarge=94; i3.2xlarge=41; i3.large=42; i3.xlarge=40; m5.2xlarge=26; m5.large=28; m5.xlarge=53; m5a.2xlarge=61; m5a.large=44; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=35; r5.2xlarge=26; r5.large=27; r5.xlarge=28; r5a.2xlarge=41; r5a.large=46; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.15,40,86,STATIC,245.0299999999998,33, 0, 62, 37, 78, 87, 39, 39, 38, 26, 27, 50, 54, 40, 39, 0, 44, 39, 25, 27, 27, 36, 43, 40, 0, 34, 36,{c5.2xlarge=33; c5.xlarge=0; c5a.2xlarge=62; c5a.xlarge=37; d3.2xlarge=78; d3.xlarge=87; i3.2xlarge=39; i3.large=39; i3.xlarge=38; m5.2xlarge=26; m5.large=27; m5.xlarge=50; m5a.2xlarge=54; m5a.large=40; m5a.xlarge=39; m5zn.2xlarge=0; m5zn.large=44; m5zn.xlarge=39; r5.2xlarge=25; r5.large=27; r5.xlarge=27; r5a.2xlarge=36; r5a.large=43; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=36},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.15,40,86,NOML,261.1599999999999,31, 0, 54, 31, 78, 85, 40, 42, 40, 25, 27, 53, 61, 45, 41, 0, 36, 34, 26, 29, 28, 42, 47, 45, 0, 29, 31,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=31; d3.2xlarge=78; d3.xlarge=85; i3.2xlarge=40; i3.large=42; i3.xlarge=40; m5.2xlarge=25; m5.large=27; m5.xlarge=53; m5a.2xlarge=61; m5a.large=45; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=34; r5.2xlarge=26; r5.large=29; r5.xlarge=28; r5a.2xlarge=42; r5a.large=47; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,exponential,0.15,40,86,CUSTOMCLUSTERNOML,262.6799999999999,32, 0, 55, 29, 80, 86, 40, 41, 40, 26, 27, 52, 61, 44, 42, 0, 37, 33, 25, 28, 27, 42, 47, 45, 0, 31, 30,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=29; d3.2xlarge=80; d3.xlarge=86; i3.2xlarge=40; i3.large=41; i3.xlarge=40; m5.2xlarge=26; m5.large=27; m5.xlarge=52; m5a.2xlarge=61; m5a.large=44; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=37; m5zn.xlarge=33; r5.2xlarge=25; r5.large=28; r5.xlarge=27; r5a.2xlarge=42; r5a.large=47; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
