Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.0,40,125,RESHIV3,243.1699999999999,28, 29, 82, 57, 51, 27, 21, 42, 39, 0, 0, 52, 60, 0, 21, 0, 39, 34, 50, 55, 53, 82, 66, 21, 0, 60, 31,{c5.2xlarge=28; c5.xlarge=29; c5a.2xlarge=82; c5a.xlarge=57; d3.2xlarge=51; d3.xlarge=27; i3.2xlarge=21; i3.large=42; i3.xlarge=39; m5.2xlarge=0; m5.large=0; m5.xlarge=52; m5a.2xlarge=60; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=39; m5zn.xlarge=34; r5.2xlarge=50; r5.large=55; r5.xlarge=53; r5a.2xlarge=82; r5a.large=66; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
eager,normal,0.0,40,125,RESHIMAX,242.9199999999999,29, 28, 83, 58, 50, 28, 21, 41, 40, 0, 0, 52, 61, 0, 20, 0, 39, 32, 51, 56, 52, 80, 66, 22, 0, 60, 31,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=83; c5a.xlarge=58; d3.2xlarge=50; d3.xlarge=28; i3.2xlarge=21; i3.large=41; i3.xlarge=40; m5.2xlarge=0; m5.large=0; m5.xlarge=52; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=39; m5zn.xlarge=32; r5.2xlarge=51; r5.large=56; r5.xlarge=52; r5a.2xlarge=80; r5a.large=66; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
eager,normal,0.0,40,125,RESHIFCFS,243.53999999999988,29, 28, 84, 57, 50, 27, 20, 42, 40, 0, 0, 53, 61, 0, 20, 0, 38, 32, 51, 56, 53, 81, 66, 22, 0, 60, 30,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=84; c5a.xlarge=57; d3.2xlarge=50; d3.xlarge=27; i3.2xlarge=20; i3.large=42; i3.xlarge=40; m5.2xlarge=0; m5.large=0; m5.xlarge=53; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=32; r5.2xlarge=51; r5.large=56; r5.xlarge=53; r5a.2xlarge=81; r5a.large=66; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
eager,normal,0.0,40,126,MINMIN,229.22999999999988,54, 26, 52, 115, 22, 49, 62, 0, 0, 23, 26, 22, 0, 22, 0, 31, 66, 57, 42, 93, 44, 19, 41, 20, 0, 85, 29,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=52; c5a.xlarge=115; d3.2xlarge=22; d3.xlarge=49; i3.2xlarge=62; i3.large=0; i3.xlarge=0; m5.2xlarge=23; m5.large=26; m5.xlarge=22; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=66; m5zn.xlarge=57; r5.2xlarge=42; r5.large=93; r5.xlarge=44; r5a.2xlarge=19; r5a.large=41; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=85; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,MAXMIN,229.0899999999998,54, 26, 53, 115, 23, 49, 63, 0, 0, 22, 25, 21, 0, 21, 0, 32, 62, 58, 44, 95, 44, 19, 41, 20, 0, 84, 29,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=53; c5a.xlarge=115; d3.2xlarge=23; d3.xlarge=49; i3.2xlarge=63; i3.large=0; i3.xlarge=0; m5.2xlarge=22; m5.large=25; m5.xlarge=21; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=62; m5zn.xlarge=58; r5.2xlarge=44; r5.large=95; r5.xlarge=44; r5a.2xlarge=19; r5a.large=41; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=84; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,MCT,229.22999999999988,54, 26, 52, 115, 22, 51, 62, 0, 0, 23, 26, 22, 0, 22, 0, 31, 64, 57, 42, 93, 44, 19, 41, 20, 0, 85, 29,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=52; c5a.xlarge=115; d3.2xlarge=22; d3.xlarge=51; i3.2xlarge=62; i3.large=0; i3.xlarge=0; m5.2xlarge=23; m5.large=26; m5.xlarge=22; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=64; m5zn.xlarge=57; r5.2xlarge=42; r5.large=93; r5.xlarge=44; r5a.2xlarge=19; r5a.large=41; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=85; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,ROUNDROBIN,230.83999999999983,53, 27, 53, 115, 22, 49, 62, 0, 0, 21, 24, 21, 0, 21, 0, 28, 69, 57, 43, 96, 45, 19, 40, 20, 0, 86, 29,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=115; d3.2xlarge=22; d3.xlarge=49; i3.2xlarge=62; i3.large=0; i3.xlarge=0; m5.2xlarge=21; m5.large=24; m5.xlarge=21; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=69; m5zn.xlarge=57; r5.2xlarge=43; r5.large=96; r5.xlarge=45; r5a.2xlarge=19; r5a.large=40; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,STATIC,224.14999999999986,59, 27, 56, 116, 23, 48, 52, 0, 0, 21, 23, 20, 0, 18, 0, 37, 73, 67, 42, 84, 44, 15, 38, 18, 0, 87, 32,{c5.2xlarge=59; c5.xlarge=27; c5a.2xlarge=56; c5a.xlarge=116; d3.2xlarge=23; d3.xlarge=48; i3.2xlarge=52; i3.large=0; i3.xlarge=0; m5.2xlarge=21; m5.large=23; m5.xlarge=20; m5a.2xlarge=0; m5a.large=18; m5a.xlarge=0; m5zn.2xlarge=37; m5zn.large=73; m5zn.xlarge=67; r5.2xlarge=42; r5.large=84; r5.xlarge=44; r5a.2xlarge=15; r5a.large=38; r5a.xlarge=18; z1d.2xlarge=0; z1d.large=87; z1d.xlarge=32},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,NOML,246.76999999999987,57, 28, 53, 113, 21, 51, 61, 0, 0, 22, 25, 22, 0, 21, 0, 28, 61, 56, 42, 98, 44, 20, 41, 21, 0, 86, 29,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=53; c5a.xlarge=113; d3.2xlarge=21; d3.xlarge=51; i3.2xlarge=61; i3.large=0; i3.xlarge=0; m5.2xlarge=22; m5.large=25; m5.xlarge=22; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=61; m5zn.xlarge=56; r5.2xlarge=42; r5.large=98; r5.xlarge=44; r5a.2xlarge=20; r5a.large=41; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,CUSTOMCLUSTERNOML,233.67999999999984,53, 27, 53, 115, 24, 49, 60, 0, 0, 22, 26, 22, 0, 21, 0, 31, 62, 57, 43, 95, 44, 19, 43, 20, 0, 86, 28,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=115; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=60; i3.large=0; i3.xlarge=0; m5.2xlarge=22; m5.large=26; m5.xlarge=22; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=62; m5zn.xlarge=57; r5.2xlarge=43; r5.large=95; r5.xlarge=44; r5a.2xlarge=19; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,TEXTDISTANCE,233.88999999999984,53, 27, 53, 114, 22, 48, 61, 0, 0, 23, 26, 21, 0, 23, 0, 29, 61, 56, 44, 98, 46, 20, 42, 20, 0, 85, 28,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=114; d3.2xlarge=22; d3.xlarge=48; i3.2xlarge=61; i3.large=0; i3.xlarge=0; m5.2xlarge=23; m5.large=26; m5.xlarge=21; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=61; m5zn.xlarge=56; r5.2xlarge=44; r5.large=98; r5.xlarge=46; r5a.2xlarge=20; r5a.large=42; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=85; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,CRITICALPATH,230.04999999999984,53, 27, 53, 115, 23, 49, 62, 0, 0, 22, 26, 21, 0, 22, 0, 31, 65, 56, 43, 93, 45, 19, 40, 21, 0, 85, 29,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=115; d3.2xlarge=23; d3.xlarge=49; i3.2xlarge=62; i3.large=0; i3.xlarge=0; m5.2xlarge=22; m5.large=26; m5.xlarge=21; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=65; m5zn.xlarge=56; r5.2xlarge=43; r5.large=93; r5.xlarge=45; r5a.2xlarge=19; r5a.large=40; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=85; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,CRITICALPATHREVERSE,229.70999999999984,53, 27, 55, 112, 24, 49, 60, 0, 0, 21, 25, 22, 0, 21, 0, 31, 64, 57, 43, 97, 43, 19, 41, 21, 0, 86, 29,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=55; c5a.xlarge=112; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=60; i3.large=0; i3.xlarge=0; m5.2xlarge=21; m5.large=25; m5.xlarge=22; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=64; m5zn.xlarge=57; r5.2xlarge=43; r5.large=97; r5.xlarge=43; r5a.2xlarge=19; r5a.large=41; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,RESHIV2,230.14999999999986,54, 26, 54, 114, 24, 50, 60, 0, 0, 21, 26, 21, 0, 21, 0, 31, 63, 57, 42, 95, 44, 22, 42, 20, 0, 85, 28,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=54; c5a.xlarge=114; d3.2xlarge=24; d3.xlarge=50; i3.2xlarge=60; i3.large=0; i3.xlarge=0; m5.2xlarge=21; m5.large=26; m5.xlarge=21; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=63; m5zn.xlarge=57; r5.2xlarge=42; r5.large=95; r5.xlarge=44; r5a.2xlarge=22; r5a.large=42; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=85; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,RESHIV3,229.75999999999982,53, 27, 52, 111, 23, 50, 61, 0, 0, 21, 25, 22, 0, 21, 0, 31, 66, 57, 43, 97, 44, 20, 41, 20, 0, 86, 29,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=52; c5a.xlarge=111; d3.2xlarge=23; d3.xlarge=50; i3.2xlarge=61; i3.large=0; i3.xlarge=0; m5.2xlarge=21; m5.large=25; m5.xlarge=22; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=66; m5zn.xlarge=57; r5.2xlarge=43; r5.large=97; r5.xlarge=44; r5a.2xlarge=20; r5a.large=41; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,RESHIMAX,230.27999999999983,53, 27, 54, 112, 22, 49, 61, 0, 0, 23, 26, 21, 0, 22, 0, 30, 66, 57, 43, 93, 44, 20, 41, 21, 0, 86, 29,{c5.2xlarge=53; c5.xlarge=27; c5a.2xlarge=54; c5a.xlarge=112; d3.2xlarge=22; d3.xlarge=49; i3.2xlarge=61; i3.large=0; i3.xlarge=0; m5.2xlarge=23; m5.large=26; m5.xlarge=21; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=57; r5.2xlarge=43; r5.large=93; r5.xlarge=44; r5a.2xlarge=20; r5a.large=41; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,126,RESHIFCFS,229.53999999999988,54, 28, 53, 111, 24, 49, 60, 0, 0, 22, 25, 22, 0, 21, 0, 30, 66, 56, 44, 98, 43, 20, 41, 20, 0, 85, 28,{c5.2xlarge=54; c5.xlarge=28; c5a.2xlarge=53; c5a.xlarge=111; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=60; i3.large=0; i3.xlarge=0; m5.2xlarge=22; m5.large=25; m5.xlarge=22; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=56; r5.2xlarge=44; r5.large=98; r5.xlarge=43; r5a.2xlarge=20; r5a.large=41; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=85; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
eager,normal,0.0,40,127,MINMIN,230.13999999999987,0, 57, 83, 86, 23, 0, 41, 81, 20, 23, 0, 48, 0, 43, 0, 58, 65, 29, 23, 52, 48, 0, 0, 102, 30, 30, 58,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=83; c5a.xlarge=86; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=41; i3.large=81; i3.xlarge=20; m5.2xlarge=23; m5.large=0; m5.xlarge=48; m5a.2xlarge=0; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=65; m5zn.xlarge=29; r5.2xlarge=23; r5.large=52; r5.xlarge=48; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=102; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=58},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.0,40,127,MAXMIN,230.2399999999999,0, 56, 82, 87, 24, 0, 40, 84, 19, 23, 0, 48, 0, 43, 0, 60, 65, 28, 24, 53, 46, 0, 0, 101, 30, 30, 57,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=82; c5a.xlarge=87; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=40; i3.large=84; i3.xlarge=19; m5.2xlarge=23; m5.large=0; m5.xlarge=48; m5a.2xlarge=0; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=65; m5zn.xlarge=28; r5.2xlarge=24; r5.large=53; r5.xlarge=46; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=101; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=57},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
eager,normal,0.0,40,127,MCT,230.13999999999987,0, 55, 83, 86, 23, 0, 41, 83, 20, 23, 0, 48, 0, 43, 0, 58, 65, 29, 23, 52, 48, 0, 0, 102, 30, 30, 58,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=83; c5a.xlarge=86; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=41; i3.large=83; i3.xlarge=20; m5.2xlarge=23; m5.large=0; m5.xlarge=48; m5a.2xlarge=0; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=65; m5zn.xlarge=29; r5.2xlarge=23; r5.large=52; r5.xlarge=48; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=102; z1d.2xlarge=30; z1d.large=30; z1d.xlarge=58},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
