Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.1,40,0,MINMIN,2787.4099999999944,0, 60, 88, 60, 71, 61, 19, 17, 0, 53, 23, 76, 40, 0, 39, 89, 0, 32, 0, 26, 54, 47, 69, 46, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=88; c5a.xlarge=60; d3.2xlarge=71; d3.xlarge=61; i3.2xlarge=19; i3.large=17; i3.xlarge=0; m5.2xlarge=53; m5.large=23; m5.xlarge=76; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=26; r5.xlarge=54; r5a.2xlarge=47; r5a.large=69; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,87,RESHIV3,2948.8899999999953,88, 61, 61, 0, 57, 61, 45, 54, 99, 0, 0, 59, 63, 25, 0, 32, 68, 76, 0, 0, 0, 21, 50, 49, 0, 31, 0,{c5.2xlarge=88; c5.xlarge=61; c5a.2xlarge=61; c5a.xlarge=0; d3.2xlarge=57; d3.xlarge=61; i3.2xlarge=45; i3.large=54; i3.xlarge=99; m5.2xlarge=0; m5.large=0; m5.xlarge=59; m5a.2xlarge=63; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=68; m5zn.xlarge=76; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=21; r5a.large=50; r5a.xlarge=49; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.1,40,87,RESHIMAX,2948.7399999999943,81, 61, 61, 0, 57, 58, 47, 53, 86, 0, 0, 62, 76, 26, 0, 33, 67, 84, 0, 0, 0, 25, 47, 43, 0, 33, 0,{c5.2xlarge=81; c5.xlarge=61; c5a.2xlarge=61; c5a.xlarge=0; d3.2xlarge=57; d3.xlarge=58; i3.2xlarge=47; i3.large=53; i3.xlarge=86; m5.2xlarge=0; m5.large=0; m5.xlarge=62; m5a.2xlarge=76; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=67; m5zn.xlarge=84; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=25; r5a.large=47; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.1,40,87,RESHIFCFS,2949.1299999999956,87, 62, 56, 0, 52, 54, 43, 56, 94, 0, 0, 59, 67, 28, 0, 35, 68, 86, 0, 0, 0, 20, 50, 52, 0, 31, 0,{c5.2xlarge=87; c5.xlarge=62; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=52; d3.xlarge=54; i3.2xlarge=43; i3.large=56; i3.xlarge=94; m5.2xlarge=0; m5.large=0; m5.xlarge=59; m5a.2xlarge=67; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=35; m5zn.large=68; m5zn.xlarge=86; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=20; r5a.large=50; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.1,40,88,MINMIN,2771.409999999994,62, 29, 23, 29, 53, 60, 34, 22, 101, 52, 31, 0, 17, 24, 45, 27, 111, 29, 22, 80, 53, 18, 0, 22, 29, 0, 27,{c5.2xlarge=62; c5.xlarge=29; c5a.2xlarge=23; c5a.xlarge=29; d3.2xlarge=53; d3.xlarge=60; i3.2xlarge=34; i3.large=22; i3.xlarge=101; m5.2xlarge=52; m5.large=31; m5.xlarge=0; m5a.2xlarge=17; m5a.large=24; m5a.xlarge=45; m5zn.2xlarge=27; m5zn.large=111; m5zn.xlarge=29; r5.2xlarge=22; r5.large=80; r5.xlarge=53; r5a.2xlarge=18; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=27},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,MAXMIN,2766.3899999999962,53, 29, 32, 26, 50, 55, 37, 22, 100, 51, 25, 0, 16, 25, 41, 28, 114, 33, 23, 83, 54, 20, 0, 19, 30, 0, 34,{c5.2xlarge=53; c5.xlarge=29; c5a.2xlarge=32; c5a.xlarge=26; d3.2xlarge=50; d3.xlarge=55; i3.2xlarge=37; i3.large=22; i3.xlarge=100; m5.2xlarge=51; m5.large=25; m5.xlarge=0; m5a.2xlarge=16; m5a.large=25; m5a.xlarge=41; m5zn.2xlarge=28; m5zn.large=114; m5zn.xlarge=33; r5.2xlarge=23; r5.large=83; r5.xlarge=54; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=19; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=34},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,MCT,2798.849999999994,60, 26, 30, 29, 50, 59, 32, 28, 103, 54, 28, 0, 21, 21, 44, 28, 120, 25, 21, 76, 54, 15, 0, 21, 29, 0, 26,{c5.2xlarge=60; c5.xlarge=26; c5a.2xlarge=30; c5a.xlarge=29; d3.2xlarge=50; d3.xlarge=59; i3.2xlarge=32; i3.large=28; i3.xlarge=103; m5.2xlarge=54; m5.large=28; m5.xlarge=0; m5a.2xlarge=21; m5a.large=21; m5a.xlarge=44; m5zn.2xlarge=28; m5zn.large=120; m5zn.xlarge=25; r5.2xlarge=21; r5.large=76; r5.xlarge=54; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=26},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,ROUNDROBIN,3108.3299999999954,49, 30, 34, 34, 36, 87, 14, 34, 136, 52, 34, 0, 34, 34, 69, 2, 97, 2, 29, 63, 27, 34, 0, 34, 34, 0, 1,{c5.2xlarge=49; c5.xlarge=30; c5a.2xlarge=34; c5a.xlarge=34; d3.2xlarge=36; d3.xlarge=87; i3.2xlarge=14; i3.large=34; i3.xlarge=136; m5.2xlarge=52; m5.large=34; m5.xlarge=0; m5a.2xlarge=34; m5a.large=34; m5a.xlarge=69; m5zn.2xlarge=2; m5zn.large=97; m5zn.xlarge=2; r5.2xlarge=29; r5.large=63; r5.xlarge=27; r5a.2xlarge=34; r5a.large=0; r5a.xlarge=34; z1d.2xlarge=34; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,STATIC,2768.909999999993,54, 28, 27, 34, 49, 60, 38, 24, 107, 50, 25, 0, 20, 25, 38, 31, 118, 26, 24, 76, 50, 15, 0, 23, 31, 0, 27,{c5.2xlarge=54; c5.xlarge=28; c5a.2xlarge=27; c5a.xlarge=34; d3.2xlarge=49; d3.xlarge=60; i3.2xlarge=38; i3.large=24; i3.xlarge=107; m5.2xlarge=50; m5.large=25; m5.xlarge=0; m5a.2xlarge=20; m5a.large=25; m5a.xlarge=38; m5zn.2xlarge=31; m5zn.large=118; m5zn.xlarge=26; r5.2xlarge=24; r5.large=76; r5.xlarge=50; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=27},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,NOML,3092.239999999993,60, 34, 32, 31, 41, 37, 36, 24, 69, 54, 30, 0, 30, 30, 52, 32, 90, 28, 32, 79, 60, 29, 0, 28, 33, 0, 29,{c5.2xlarge=60; c5.xlarge=34; c5a.2xlarge=32; c5a.xlarge=31; d3.2xlarge=41; d3.xlarge=37; i3.2xlarge=36; i3.large=24; i3.xlarge=69; m5.2xlarge=54; m5.large=30; m5.xlarge=0; m5a.2xlarge=30; m5a.large=30; m5a.xlarge=52; m5zn.2xlarge=32; m5zn.large=90; m5zn.xlarge=28; r5.2xlarge=32; r5.large=79; r5.xlarge=60; r5a.2xlarge=29; r5a.large=0; r5a.xlarge=28; z1d.2xlarge=33; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,CUSTOMCLUSTERNOML,2973.7199999999957,52, 33, 34, 30, 60, 53, 62, 26, 68, 50, 28, 0, 25, 27, 41, 30, 89, 32, 29, 57, 59, 23, 0, 24, 34, 0, 34,{c5.2xlarge=52; c5.xlarge=33; c5a.2xlarge=34; c5a.xlarge=30; d3.2xlarge=60; d3.xlarge=53; i3.2xlarge=62; i3.large=26; i3.xlarge=68; m5.2xlarge=50; m5.large=28; m5.xlarge=0; m5a.2xlarge=25; m5a.large=27; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=89; m5zn.xlarge=32; r5.2xlarge=29; r5.large=57; r5.xlarge=59; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=34; z1d.large=0; z1d.xlarge=34},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,TEXTDISTANCE,3008.9499999999944,54, 29, 29, 29, 48, 49, 47, 30, 80, 55, 34, 0, 30, 27, 53, 28, 82, 32, 23, 77, 45, 28, 0, 29, 30, 0, 32,{c5.2xlarge=54; c5.xlarge=29; c5a.2xlarge=29; c5a.xlarge=29; d3.2xlarge=48; d3.xlarge=49; i3.2xlarge=47; i3.large=30; i3.xlarge=80; m5.2xlarge=55; m5.large=34; m5.xlarge=0; m5a.2xlarge=30; m5a.large=27; m5a.xlarge=53; m5zn.2xlarge=28; m5zn.large=82; m5zn.xlarge=32; r5.2xlarge=23; r5.large=77; r5.xlarge=45; r5a.2xlarge=28; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,CRITICALPATH,2763.1699999999946,57, 31, 31, 30, 55, 59, 43, 28, 63, 54, 29, 0, 19, 26, 39, 31, 105, 32, 29, 78, 47, 24, 0, 26, 32, 0, 32,{c5.2xlarge=57; c5.xlarge=31; c5a.2xlarge=31; c5a.xlarge=30; d3.2xlarge=55; d3.xlarge=59; i3.2xlarge=43; i3.large=28; i3.xlarge=63; m5.2xlarge=54; m5.large=29; m5.xlarge=0; m5a.2xlarge=19; m5a.large=26; m5a.xlarge=39; m5zn.2xlarge=31; m5zn.large=105; m5zn.xlarge=32; r5.2xlarge=29; r5.large=78; r5.xlarge=47; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,CRITICALPATHREVERSE,2762.9899999999952,57, 32, 31, 31, 52, 56, 46, 27, 74, 56, 28, 0, 20, 29, 36, 35, 93, 31, 29, 75, 51, 19, 0, 24, 32, 0, 36,{c5.2xlarge=57; c5.xlarge=32; c5a.2xlarge=31; c5a.xlarge=31; d3.2xlarge=52; d3.xlarge=56; i3.2xlarge=46; i3.large=27; i3.xlarge=74; m5.2xlarge=56; m5.large=28; m5.xlarge=0; m5a.2xlarge=20; m5a.large=29; m5a.xlarge=36; m5zn.2xlarge=35; m5zn.large=93; m5zn.xlarge=31; r5.2xlarge=29; r5.large=75; r5.xlarge=51; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=36},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,RESHIV2,2764.6699999999964,64, 31, 34, 30, 55, 58, 36, 26, 69, 52, 28, 0, 19, 25, 44, 34, 98, 34, 29, 73, 58, 17, 0, 22, 34, 0, 30,{c5.2xlarge=64; c5.xlarge=31; c5a.2xlarge=34; c5a.xlarge=30; d3.2xlarge=55; d3.xlarge=58; i3.2xlarge=36; i3.large=26; i3.xlarge=69; m5.2xlarge=52; m5.large=28; m5.xlarge=0; m5a.2xlarge=19; m5a.large=25; m5a.xlarge=44; m5zn.2xlarge=34; m5zn.large=98; m5zn.xlarge=34; r5.2xlarge=29; r5.large=73; r5.xlarge=58; r5a.2xlarge=17; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=34; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,RESHIV3,2764.7399999999952,63, 32, 31, 32, 53, 59, 45, 27, 71, 56, 31, 0, 24, 27, 39, 33, 95, 32, 29, 63, 48, 19, 0, 25, 33, 0, 33,{c5.2xlarge=63; c5.xlarge=32; c5a.2xlarge=31; c5a.xlarge=32; d3.2xlarge=53; d3.xlarge=59; i3.2xlarge=45; i3.large=27; i3.xlarge=71; m5.2xlarge=56; m5.large=31; m5.xlarge=0; m5a.2xlarge=24; m5a.large=27; m5a.xlarge=39; m5zn.2xlarge=33; m5zn.large=95; m5zn.xlarge=32; r5.2xlarge=29; r5.large=63; r5.xlarge=48; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=33; z1d.large=0; z1d.xlarge=33},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,RESHIMAX,2763.179999999995,58, 33, 33, 32, 52, 53, 41, 27, 70, 49, 27, 0, 21, 27, 43, 31, 103, 31, 28, 75, 57, 22, 0, 24, 32, 0, 31,{c5.2xlarge=58; c5.xlarge=33; c5a.2xlarge=33; c5a.xlarge=32; d3.2xlarge=52; d3.xlarge=53; i3.2xlarge=41; i3.large=27; i3.xlarge=70; m5.2xlarge=49; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=27; m5a.xlarge=43; m5zn.2xlarge=31; m5zn.large=103; m5zn.xlarge=31; r5.2xlarge=28; r5.large=75; r5.xlarge=57; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,88,RESHIFCFS,2764.529999999996,62, 32, 32, 28, 51, 57, 39, 29, 74, 53, 30, 0, 22, 25, 46, 34, 94, 32, 29, 74, 51, 20, 0, 25, 32, 0, 29,{c5.2xlarge=62; c5.xlarge=32; c5a.2xlarge=32; c5a.xlarge=28; d3.2xlarge=51; d3.xlarge=57; i3.2xlarge=39; i3.large=29; i3.xlarge=74; m5.2xlarge=53; m5.large=30; m5.xlarge=0; m5a.2xlarge=22; m5a.large=25; m5a.xlarge=46; m5zn.2xlarge=34; m5zn.large=94; m5zn.xlarge=32; r5.2xlarge=29; r5.large=74; r5.xlarge=51; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,89,MINMIN,2954.8899999999926,0, 108, 85, 88, 53, 56, 17, 47, 22, 57, 0, 0, 100, 48, 18, 0, 30, 0, 0, 25, 29, 19, 149, 20, 0, 29, 0,{c5.2xlarge=0; c5.xlarge=108; c5a.2xlarge=85; c5a.xlarge=88; d3.2xlarge=53; d3.xlarge=56; i3.2xlarge=17; i3.large=47; i3.xlarge=22; m5.2xlarge=57; m5.large=0; m5.xlarge=0; m5a.2xlarge=100; m5a.large=48; m5a.xlarge=18; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=0; r5.2xlarge=0; r5.large=25; r5.xlarge=29; r5a.2xlarge=19; r5a.large=149; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.1,40,89,MAXMIN,2943.0599999999936,0, 114, 86, 86, 49, 54, 21, 54, 22, 52, 0, 0, 97, 48, 24, 0, 27, 0, 0, 29, 25, 17, 147, 16, 0, 32, 0,{c5.2xlarge=0; c5.xlarge=114; c5a.2xlarge=86; c5a.xlarge=86; d3.2xlarge=49; d3.xlarge=54; i3.2xlarge=21; i3.large=54; i3.xlarge=22; m5.2xlarge=52; m5.large=0; m5.xlarge=0; m5a.2xlarge=97; m5a.large=48; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=0; r5.large=29; r5.xlarge=25; r5a.2xlarge=17; r5a.large=147; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=32; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
