Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.05,40,0,MINMIN,356.97,0, 61, 83, 54, 76, 37, 30, 28, 0, 47, 21, 71, 51, 0, 44, 65, 0, 22, 0, 23, 48, 86, 71, 58, 0, 0, 24,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=83; c5a.xlarge=54; d3.2xlarge=76; d3.xlarge=37; i3.2xlarge=30; i3.large=28; i3.xlarge=0; m5.2xlarge=47; m5.large=21; m5.xlarge=71; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=65; m5zn.large=0; m5zn.xlarge=22; r5.2xlarge=0; r5.large=23; r5.xlarge=48; r5a.2xlarge=86; r5a.large=71; r5a.xlarge=58; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=24},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,120,CRITICALPATH,356.97,78, 0, 41, 0, 56, 60, 0, 35, 27, 72, 38, 0, 34, 47, 42, 47, 74, 82, 0, 0, 34, 37, 30, 22, 40, 41, 63,{c5.2xlarge=78; c5.xlarge=0; c5a.2xlarge=41; c5a.xlarge=0; d3.2xlarge=56; d3.xlarge=60; i3.2xlarge=0; i3.large=35; i3.xlarge=27; m5.2xlarge=72; m5.large=38; m5.xlarge=0; m5a.2xlarge=34; m5a.large=47; m5a.xlarge=42; m5zn.2xlarge=47; m5zn.large=74; m5zn.xlarge=82; r5.2xlarge=0; r5.large=0; r5.xlarge=34; r5a.2xlarge=37; r5a.large=30; r5a.xlarge=22; z1d.2xlarge=40; z1d.large=41; z1d.xlarge=63},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,120,CRITICALPATHREVERSE,356.97,72, 0, 41, 0, 61, 63, 0, 39, 44, 59, 37, 0, 28, 32, 41, 38, 89, 85, 0, 0, 25, 44, 35, 22, 41, 40, 64,{c5.2xlarge=72; c5.xlarge=0; c5a.2xlarge=41; c5a.xlarge=0; d3.2xlarge=61; d3.xlarge=63; i3.2xlarge=0; i3.large=39; i3.xlarge=44; m5.2xlarge=59; m5.large=37; m5.xlarge=0; m5a.2xlarge=28; m5a.large=32; m5a.xlarge=41; m5zn.2xlarge=38; m5zn.large=89; m5zn.xlarge=85; r5.2xlarge=0; r5.large=0; r5.xlarge=25; r5a.2xlarge=44; r5a.large=35; r5a.xlarge=22; z1d.2xlarge=41; z1d.large=40; z1d.xlarge=64},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,120,RESHIV2,356.97,68, 0, 42, 0, 53, 73, 0, 43, 39, 68, 29, 0, 21, 39, 40, 45, 70, 83, 0, 0, 34, 36, 25, 29, 45, 46, 72,{c5.2xlarge=68; c5.xlarge=0; c5a.2xlarge=42; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=73; i3.2xlarge=0; i3.large=43; i3.xlarge=39; m5.2xlarge=68; m5.large=29; m5.xlarge=0; m5a.2xlarge=21; m5a.large=39; m5a.xlarge=40; m5zn.2xlarge=45; m5zn.large=70; m5zn.xlarge=83; r5.2xlarge=0; r5.large=0; r5.xlarge=34; r5a.2xlarge=36; r5a.large=25; r5a.xlarge=29; z1d.2xlarge=45; z1d.large=46; z1d.xlarge=72},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,120,RESHIV3,356.97,78, 0, 37, 0, 53, 61, 0, 43, 35, 72, 42, 0, 25, 42, 45, 43, 75, 80, 0, 0, 33, 32, 25, 23, 40, 48, 68,{c5.2xlarge=78; c5.xlarge=0; c5a.2xlarge=37; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=61; i3.2xlarge=0; i3.large=43; i3.xlarge=35; m5.2xlarge=72; m5.large=42; m5.xlarge=0; m5a.2xlarge=25; m5a.large=42; m5a.xlarge=45; m5zn.2xlarge=43; m5zn.large=75; m5zn.xlarge=80; r5.2xlarge=0; r5.large=0; r5.xlarge=33; r5a.2xlarge=32; r5a.large=25; r5a.xlarge=23; z1d.2xlarge=40; z1d.large=48; z1d.xlarge=68},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,120,RESHIMAX,356.97,76, 0, 35, 0, 56, 54, 0, 36, 38, 60, 30, 0, 25, 45, 29, 42, 88, 98, 0, 0, 39, 41, 29, 28, 43, 43, 65,{c5.2xlarge=76; c5.xlarge=0; c5a.2xlarge=35; c5a.xlarge=0; d3.2xlarge=56; d3.xlarge=54; i3.2xlarge=0; i3.large=36; i3.xlarge=38; m5.2xlarge=60; m5.large=30; m5.xlarge=0; m5a.2xlarge=25; m5a.large=45; m5a.xlarge=29; m5zn.2xlarge=42; m5zn.large=88; m5zn.xlarge=98; r5.2xlarge=0; r5.large=0; r5.xlarge=39; r5a.2xlarge=41; r5a.large=29; r5a.xlarge=28; z1d.2xlarge=43; z1d.large=43; z1d.xlarge=65},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,120,RESHIFCFS,356.97,69, 0, 39, 0, 63, 68, 0, 38, 29, 71, 33, 0, 29, 43, 35, 43, 77, 88, 0, 0, 36, 36, 31, 28, 41, 41, 62,{c5.2xlarge=69; c5.xlarge=0; c5a.2xlarge=39; c5a.xlarge=0; d3.2xlarge=63; d3.xlarge=68; i3.2xlarge=0; i3.large=38; i3.xlarge=29; m5.2xlarge=71; m5.large=33; m5.xlarge=0; m5a.2xlarge=29; m5a.large=43; m5a.xlarge=35; m5zn.2xlarge=43; m5zn.large=77; m5zn.xlarge=88; r5.2xlarge=0; r5.large=0; r5.xlarge=36; r5a.2xlarge=36; r5a.large=31; r5a.xlarge=28; z1d.2xlarge=41; z1d.large=41; z1d.xlarge=62},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,MINMIN,356.97,52, 40, 41, 30, 111, 33, 66, 34, 42, 68, 32, 0, 44, 0, 14, 66, 0, 47, 20, 40, 86, 0, 0, 53, 18, 22, 41,{c5.2xlarge=52; c5.xlarge=40; c5a.2xlarge=41; c5a.xlarge=30; d3.2xlarge=111; d3.xlarge=33; i3.2xlarge=66; i3.large=34; i3.xlarge=42; m5.2xlarge=68; m5.large=32; m5.xlarge=0; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=66; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=20; r5.large=40; r5.xlarge=86; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=53; z1d.2xlarge=18; z1d.large=22; z1d.xlarge=41},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,MAXMIN,356.97,57, 21, 25, 57, 68, 52, 49, 31, 50, 83, 44, 0, 81, 0, 26, 39, 0, 46, 20, 24, 106, 0, 0, 23, 24, 21, 53,{c5.2xlarge=57; c5.xlarge=21; c5a.2xlarge=25; c5a.xlarge=57; d3.2xlarge=68; d3.xlarge=52; i3.2xlarge=49; i3.large=31; i3.xlarge=50; m5.2xlarge=83; m5.large=44; m5.xlarge=0; m5a.2xlarge=81; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=20; r5.large=24; r5.xlarge=106; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=24; z1d.large=21; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,MCT,356.97,48, 29, 25, 43, 92, 49, 54, 27, 49, 74, 46, 0, 67, 0, 26, 48, 0, 52, 23, 25, 92, 0, 0, 24, 25, 27, 55,{c5.2xlarge=48; c5.xlarge=29; c5a.2xlarge=25; c5a.xlarge=43; d3.2xlarge=92; d3.xlarge=49; i3.2xlarge=54; i3.large=27; i3.xlarge=49; m5.2xlarge=74; m5.large=46; m5.xlarge=0; m5a.2xlarge=67; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=52; r5.2xlarge=23; r5.large=25; r5.xlarge=92; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=25; z1d.large=27; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,ROUNDROBIN,356.97,61, 58, 61, 0, 156, 0, 61, 60, 52, 85, 0, 0, 24, 0, 8, 61, 0, 58, 10, 61, 104, 0, 0, 61, 0, 5, 14,{c5.2xlarge=61; c5.xlarge=58; c5a.2xlarge=61; c5a.xlarge=0; d3.2xlarge=156; d3.xlarge=0; i3.2xlarge=61; i3.large=60; i3.xlarge=52; m5.2xlarge=85; m5.large=0; m5.xlarge=0; m5a.2xlarge=24; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=61; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=10; r5.large=61; r5.xlarge=104; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=14},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,STATIC,356.97,56, 13, 26, 54, 71, 55, 50, 29, 52, 79, 55, 0, 67, 0, 26, 50, 0, 50, 28, 29, 97, 0, 0, 25, 18, 20, 50,{c5.2xlarge=56; c5.xlarge=13; c5a.2xlarge=26; c5a.xlarge=54; d3.2xlarge=71; d3.xlarge=55; i3.2xlarge=50; i3.large=29; i3.xlarge=52; m5.2xlarge=79; m5.large=55; m5.xlarge=0; m5a.2xlarge=67; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=50; m5zn.large=0; m5zn.xlarge=50; r5.2xlarge=28; r5.large=29; r5.xlarge=97; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=18; z1d.large=20; z1d.xlarge=50},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,NOML,356.97,77, 46, 43, 76, 42, 41, 38, 22, 33, 65, 52, 0, 44, 0, 31, 62, 0, 62, 29, 30, 54, 0, 0, 27, 35, 34, 57,{c5.2xlarge=77; c5.xlarge=46; c5a.2xlarge=43; c5a.xlarge=76; d3.2xlarge=42; d3.xlarge=41; i3.2xlarge=38; i3.large=22; i3.xlarge=33; m5.2xlarge=65; m5.large=52; m5.xlarge=0; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=31; m5zn.2xlarge=62; m5zn.large=0; m5zn.xlarge=62; r5.2xlarge=29; r5.large=30; r5.xlarge=54; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=35; z1d.large=34; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,CUSTOMCLUSTERNOML,356.97,75, 45, 45, 26, 46, 61, 48, 28, 45, 51, 36, 0, 37, 0, 26, 67, 0, 66, 29, 27, 89, 0, 0, 26, 41, 23, 63,{c5.2xlarge=75; c5.xlarge=45; c5a.2xlarge=45; c5a.xlarge=26; d3.2xlarge=46; d3.xlarge=61; i3.2xlarge=48; i3.large=28; i3.xlarge=45; m5.2xlarge=51; m5.large=36; m5.xlarge=0; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=67; m5zn.large=0; m5zn.xlarge=66; r5.2xlarge=29; r5.large=27; r5.xlarge=89; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=41; z1d.large=23; z1d.xlarge=63},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,TEXTDISTANCE,356.97,57, 38, 36, 61, 57, 59, 38, 19, 35, 80, 47, 0, 55, 0, 34, 58, 0, 63, 35, 31, 56, 0, 0, 24, 36, 25, 56,{c5.2xlarge=57; c5.xlarge=38; c5a.2xlarge=36; c5a.xlarge=61; d3.2xlarge=57; d3.xlarge=59; i3.2xlarge=38; i3.large=19; i3.xlarge=35; m5.2xlarge=80; m5.large=47; m5.xlarge=0; m5a.2xlarge=55; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=58; m5zn.large=0; m5zn.xlarge=63; r5.2xlarge=35; r5.large=31; r5.xlarge=56; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=36; z1d.large=25; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,CRITICALPATH,356.97,69, 42, 41, 66, 42, 59, 39, 24, 45, 38, 50, 0, 36, 0, 34, 58, 0, 73, 27, 25, 50, 0, 0, 26, 38, 43, 75,{c5.2xlarge=69; c5.xlarge=42; c5a.2xlarge=41; c5a.xlarge=66; d3.2xlarge=42; d3.xlarge=59; i3.2xlarge=39; i3.large=24; i3.xlarge=45; m5.2xlarge=38; m5.large=50; m5.xlarge=0; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=58; m5zn.large=0; m5zn.xlarge=73; r5.2xlarge=27; r5.large=25; r5.xlarge=50; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=38; z1d.large=43; z1d.xlarge=75},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,CRITICALPATHREVERSE,356.97,66, 40, 33, 70, 46, 59, 33, 23, 37, 41, 50, 0, 48, 0, 27, 73, 0, 77, 24, 32, 39, 0, 0, 24, 38, 47, 73,{c5.2xlarge=66; c5.xlarge=40; c5a.2xlarge=33; c5a.xlarge=70; d3.2xlarge=46; d3.xlarge=59; i3.2xlarge=33; i3.large=23; i3.xlarge=37; m5.2xlarge=41; m5.large=50; m5.xlarge=0; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=27; m5zn.2xlarge=73; m5zn.large=0; m5zn.xlarge=77; r5.2xlarge=24; r5.large=32; r5.xlarge=39; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=38; z1d.large=47; z1d.xlarge=73},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,RESHIV2,356.97,75, 42, 41, 64, 46, 61, 44, 32, 40, 35, 55, 0, 35, 0, 25, 67, 0, 60, 33, 31, 48, 0, 0, 22, 39, 47, 58,{c5.2xlarge=75; c5.xlarge=42; c5a.2xlarge=41; c5a.xlarge=64; d3.2xlarge=46; d3.xlarge=61; i3.2xlarge=44; i3.large=32; i3.xlarge=40; m5.2xlarge=35; m5.large=55; m5.xlarge=0; m5a.2xlarge=35; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=67; m5zn.large=0; m5zn.xlarge=60; r5.2xlarge=33; r5.large=31; r5.xlarge=48; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=39; z1d.large=47; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,RESHIV3,356.97,59, 34, 35, 66, 42, 62, 34, 28, 41, 54, 45, 0, 47, 0, 20, 63, 0, 73, 35, 28, 52, 0, 0, 30, 43, 47, 62,{c5.2xlarge=59; c5.xlarge=34; c5a.2xlarge=35; c5a.xlarge=66; d3.2xlarge=42; d3.xlarge=62; i3.2xlarge=34; i3.large=28; i3.xlarge=41; m5.2xlarge=54; m5.large=45; m5.xlarge=0; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=63; m5zn.large=0; m5zn.xlarge=73; r5.2xlarge=35; r5.large=28; r5.xlarge=52; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=30; z1d.2xlarge=43; z1d.large=47; z1d.xlarge=62},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.05,40,121,RESHIMAX,356.97,76, 37, 38, 64, 53, 61, 35, 23, 32, 53, 41, 0, 44, 0, 24, 72, 0, 63, 28, 38, 44, 0, 0, 27, 43, 45, 59,{c5.2xlarge=76; c5.xlarge=37; c5a.2xlarge=38; c5a.xlarge=64; d3.2xlarge=53; d3.xlarge=61; i3.2xlarge=35; i3.large=23; i3.xlarge=32; m5.2xlarge=53; m5.large=41; m5.xlarge=0; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=24; m5zn.2xlarge=72; m5zn.large=0; m5zn.xlarge=63; r5.2xlarge=28; r5.large=38; r5.xlarge=44; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=43; z1d.large=45; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
